pdb_file,rsm_hydrophobicity_contacts
complex.3_6_15_corrected_H_0001,0.008846544312736645
complex.3_6_24_corrected_H_0001,0.011689058223023664
complex.3_6_26_corrected_H_0001,0.01081899732920304
complex.3_6_38_corrected_H_0001,0.008878024923200476
complex.3_6_44_corrected_H_0001,0.010456500832069218
complex.3_6_7_corrected_H_0001,0.009895757702205882
complex.3_7_10_corrected_H_0001,0.010124470602143784
complex.3_7_22_corrected_H_0001,0.008976521111661116
complex.3_7_28_corrected_H_0001,0.007753843368712681
complex.3_7_2_corrected_H_0001,0.010855981128014185
complex.3_7_30_corrected_H_0001,0.01256653733002633
complex.3_7_33_corrected_H_0001,0.011986244927208567
complex.3_8_0_corrected_H_0001,0.009826635290760428
complex.3_8_1_corrected_H_0001,0.008965775645806523
complex.3_8_2_corrected_H_0001,0.011799325200601297
complex.3_8_32_corrected_H_0001,0.010277096905692855
complex.3_8_36_corrected_H_0001,0.009753104519966374
complex.3_8_7_corrected_H_0001,0.010987437896594834
complex.3_8_9_corrected_H_0001,0.009533037078541955
complex.3_9_10_corrected_H_0001,0.008581900541325004
complex.3_9_19_corrected_H_0001,0.012711588422964614
complex.3_9_24_corrected_H_0001,0.012206980335430358
complex.3_9_32_corrected_H_0001,0.01152014187006348
complex.3_9_33_corrected_H_0001,0.009062856214119034
complex.3_9_36_corrected_H_0001,0.008430547067612877
complex.3_9_39_corrected_H_0001,0.014635476254732237
complex.4_0_12_corrected_H_0001,0.016719726308481633
complex.4_0_21_corrected_H_0001,0.008309221671628269
complex.4_0_27_corrected_H_0001,0.010920025497517114
complex.4_0_2_corrected_H_0001,0.005552430465953864
complex.4_0_9_corrected_H_0001,0.011514379228702982
complex.4_10_30_corrected_H_0001,0.013476193975646531
complex.4_10_37_corrected_H_0001,0.013808583262040342
complex.4_10_3_corrected_H_0001,0.013815640348962082
complex.4_10_49_corrected_H_0001,0.014771072686102261
complex.4_11_18_corrected_H_0001,0.012065122568062999
complex.4_11_30_corrected_H_0001,0.01307495733937192
complex.4_11_48_corrected_H_0001,0.011853188581838493
complex.4_12_23_corrected_H_0001,0.01455795231389594
complex.4_12_29_corrected_H_0001,0.013053339871642713
complex.4_12_31_corrected_H_0001,0.015058452525919091
complex.4_12_32_corrected_H_0001,0.015153373176259057
complex.4_13_19_corrected_H_0001,0.013640221039627882
complex.4_13_27_corrected_H_0001,0.014624711075958394
complex.4_13_42_corrected_H_0001,0.013873519344184232
complex.4_13_49_corrected_H_0001,0.013218478320319336
complex.4_13_5_corrected_H_0001,0.015124118235793283
complex.4_14_13_corrected_H_0001,0.013156085367732863
complex.4_14_15_corrected_H_0001,0.013982042079984026
complex.4_14_29_corrected_H_0001,0.014381765343587176
complex.4_14_41_corrected_H_0001,0.015583568129739364
complex.4_14_42_corrected_H_0001,0.013468260604940392
complex.4_15_28_corrected_H_0001,0.014326758167921862
complex.4_15_2_corrected_H_0001,0.014630180633137521
complex.4_15_42_corrected_H_0001,0.015155509383766584
complex.4_16_12_corrected_H_0001,0.014242400665324622
complex.4_16_14_corrected_H_0001,0.015692113023529387
complex.4_16_21_corrected_H_0001,0.015335363338122528
complex.4_16_43_corrected_H_0001,0.013646302614297648
complex.4_17_11_corrected_H_0001,0.014341352825762581
complex.4_17_13_corrected_H_0001,0.01427324851058768
complex.4_17_39_corrected_H_0001,0.01442641192912142
complex.4_17_42_corrected_H_0001,0.01515673671294715
complex.4_17_48_corrected_H_0001,0.015308400259207842
complex.4_18_1_corrected_H_0001,0.015390894126196958
complex.4_18_21_corrected_H_0001,0.015711686241094355
complex.4_18_23_corrected_H_0001,0.0147779677158039
complex.4_18_29_corrected_H_0001,0.015401326347185338
complex.4_18_39_corrected_H_0001,0.01602844924867368
complex.4_18_43_corrected_H_0001,0.0149747053756933
complex.4_19_2_corrected_H_0001,0.01532202396752724
complex.4_1_11_corrected_H_0001,0.011505410026854297
complex.4_1_13_corrected_H_0001,0.007898520678379666
complex.4_1_19_corrected_H_0001,0.008973722646790508
complex.4_1_20_corrected_H_0001,0.009305103006081615
complex.4_1_25_corrected_H_0001,0.013957191339905037
complex.4_1_2_corrected_H_0001,0.010708428520076875
complex.4_1_38_corrected_H_0001,0.008195298093399684
complex.4_2_22_corrected_H_0001,0.008882006741695096
complex.4_2_45_corrected_H_0001,0.013767351923687056
complex.4_2_46_corrected_H_0001,0.011161692756896017
complex.4_2_4_corrected_H_0001,0.011841205161258982
complex.4_2_7_corrected_H_0001,0.010448213356943794
complex.4_3_10_corrected_H_0001,0.007414550147589751
complex.4_3_1_corrected_H_0001,0.011254796977827648
complex.4_3_47_corrected_H_0001,0.009649630680409004
complex.4_4_13_corrected_H_0001,0.009273481754088141
complex.4_4_15_corrected_H_0001,0.011059286590948222
complex.4_4_25_corrected_H_0001,0.010779995820270368
complex.4_4_27_corrected_H_0001,0.008510039278548856
complex.4_4_4_corrected_H_0001,0.011611675620528856
complex.4_4_5_corrected_H_0001,0.012352465934668743
complex.4_4_6_corrected_H_0001,0.010157974690970439
complex.4_5_19_corrected_H_0001,0.012244928075383374
complex.4_5_20_corrected_H_0001,0.012294541850457684
complex.4_5_23_corrected_H_0001,0.007179929058298039
complex.4_5_30_corrected_H_0001,0.009399544221900195
complex.4_5_46_corrected_H_0001,0.012476686215293468
complex.4_6_16_corrected_H_0001,0.010389902015427284
complex.4_6_32_corrected_H_0001,0.012091189382428986
complex.4_6_43_corrected_H_0001,0.009388339793911194
complex.4_7_13_corrected_H_0001,0.014200500812862843
complex.4_7_18_corrected_H_0001,0.010109215484368356
complex.4_7_25_corrected_H_0001,0.01118947223459753
complex.4_7_36_corrected_H_0001,0.009315673344533598
complex.4_7_37_corrected_H_0001,0.011887053799588343
complex.4_7_40_corrected_H_0001,0.012149058225470329
complex.4_8_10_corrected_H_0001,0.01344700416434024
complex.4_8_11_corrected_H_0001,0.015079903386670734
complex.4_8_16_corrected_H_0001,0.009616827875570213
complex.4_8_17_corrected_H_0001,0.009295840903679456
complex.4_8_20_corrected_H_0001,0.009637125958846617
complex.4_8_28_corrected_H_0001,0.015261865431579378
complex.4_8_44_corrected_H_0001,0.009567236860013808
complex.4_9_21_corrected_H_0001,0.011856781424693732
complex.4_9_3_corrected_H_0001,0.01069445478130784
complex.4_9_40_corrected_H_0001,0.012323499574461766
complex.5_0_11_corrected_H_0001,0.010775283677959428
complex.5_0_13_corrected_H_0001,0.012252708672859299
complex.5_0_15_corrected_H_0001,0.008113768221284004
complex.5_0_17_corrected_H_0001,0.012020360430590635
complex.5_0_18_corrected_H_0001,0.013218143929159022
complex.5_0_23_corrected_H_0001,0.004054460784854723
complex.5_0_26_corrected_H_0001,0.005431017599468947
complex.5_0_42_corrected_H_0001,0.007320038413179286
complex.5_0_43_corrected_H_0001,0.00985257658912611
complex.5_0_4_corrected_H_0001,0.010519588801411472
complex.5_0_5_corrected_H_0001,0.015570559829797053
complex.5_10_10_corrected_H_0001,0.01359774126064522
complex.5_10_13_corrected_H_0001,0.010290671594726875
complex.5_10_21_corrected_H_0001,0.011955166017065583
complex.5_11_28_corrected_H_0001,0.012036035144791714
complex.5_11_34_corrected_H_0001,0.011617007821911664
complex.5_11_40_corrected_H_0001,0.01536810551785787
complex.5_11_41_corrected_H_0001,0.01372981873938635
complex.5_11_42_corrected_H_0001,0.012809151014600777
complex.5_11_8_corrected_H_0001,0.014076991391582397
complex.5_12_14_corrected_H_0001,0.0159058586722236
complex.5_12_19_corrected_H_0001,0.015955777527716722
complex.5_12_22_corrected_H_0001,0.015018684539953272
complex.5_12_34_corrected_H_0001,0.013742110184372335
complex.5_12_9_corrected_H_0001,0.014361732645840798
complex.5_13_14_corrected_H_0001,0.0158349752813612
complex.5_13_26_corrected_H_0001,0.012371548553796881
complex.5_13_31_corrected_H_0001,0.011949955325430006
complex.5_13_37_corrected_H_0001,0.012914785209494272
