pdb_file,rsm_hydrophobicity_contacts
complex.1_16_25_corrected_H_0001,0.011588704949059642
complex.1_16_34_corrected_H_0001,0.010966933752324411
complex.1_16_44_corrected_H_0001,0.010130468618918165
complex.1_17_17_corrected_H_0001,0.009673523285094288
complex.1_17_20_corrected_H_0001,0.010159985991067506
complex.1_18_19_corrected_H_0001,0.011022978405383103
complex.1_18_31_corrected_H_0001,0.011293831658426536
complex.1_18_33_corrected_H_0001,0.011406941574702732
complex.1_18_40_corrected_H_0001,0.011219963466852072
complex.1_18_47_corrected_H_0001,0.009757518070709051
complex.1_18_6_corrected_H_0001,0.012456824544157575
complex.1_19_0_corrected_H_0001,0.011475038785217512
complex.1_1_0_corrected_H_0001,0.0071392919343285215
complex.1_1_17_corrected_H_0001,0.010610954257818503
complex.1_1_1_corrected_H_0001,0.009295778508173673
complex.1_1_20_corrected_H_0001,0.014004205205897617
complex.1_1_23_corrected_H_0001,0.0075473408315696365
complex.1_2_18_corrected_H_0001,0.010902134750618497
complex.1_2_23_corrected_H_0001,0.00928031588773693
complex.1_2_33_corrected_H_0001,0.007573868711765909
complex.1_2_35_corrected_H_0001,0.008038016885223565
complex.1_2_38_corrected_H_0001,0.006254731632918472
complex.1_2_45_corrected_H_0001,0.006356007051699379
complex.1_2_48_corrected_H_0001,0.006926142212724257
complex.1_3_16_corrected_H_0001,0.007545082037831295
complex.1_3_17_corrected_H_0001,0.007912446117209872
complex.1_3_43_corrected_H_0001,0.008067368608451612
complex.1_5_15_corrected_H_0001,0.00989349328926199
complex.1_5_17_corrected_H_0001,0.009515618155761936
complex.1_5_25_corrected_H_0001,0.0075409541361620355
complex.1_5_43_corrected_H_0001,0.009718562010889819
complex.1_6_0_corrected_H_0001,0.009170636667078576
complex.1_6_14_corrected_H_0001,0.007524938387268252
complex.1_6_2_corrected_H_0001,0.006191990108563952
complex.1_6_42_corrected_H_0001,0.013412386108406891
complex.1_6_45_corrected_H_0001,0.010188200341505301
complex.1_7_16_corrected_H_0001,0.0075370106476281475
complex.1_7_17_corrected_H_0001,0.008782507158297013
complex.1_7_23_corrected_H_0001,0.008615050948449237
complex.1_7_28_corrected_H_0001,0.013891436051355644
complex.1_7_36_corrected_H_0001,0.011719878897082927
complex.1_7_38_corrected_H_0001,0.008226026720969686
complex.1_7_42_corrected_H_0001,0.009357117775032136
complex.1_8_0_corrected_H_0001,0.012559881944959756
complex.1_8_14_corrected_H_0001,0.00836071546507908
complex.1_8_23_corrected_H_0001,0.00843044088365816
complex.1_8_24_corrected_H_0001,0.008535960760470446
complex.1_8_39_corrected_H_0001,0.009354969358623256
complex.1_8_6_corrected_H_0001,0.0069991490866331075
complex.1_8_7_corrected_H_0001,0.011631577839898351
complex.1_9_10_corrected_H_0001,0.011231398487755563
complex.1_9_15_corrected_H_0001,0.007153227990966872
complex.1_9_1_corrected_H_0001,0.011997043775706293
complex.1_9_29_corrected_H_0001,0.005737719112964165
complex.1_9_42_corrected_H_0001,0.007596166027231518
complex.1_9_45_corrected_H_0001,0.008100764451340794
complex.1_9_48_corrected_H_0001,0.013694909787565988
complex.2_0_11_corrected_H_0001,0.0021147560080505123
complex.2_10_13_corrected_H_0001,0.009221534232816528
complex.2_10_1_corrected_H_0001,0.012053810184311198
complex.2_10_21_corrected_H_0001,0.008158171786969533
complex.2_10_37_corrected_H_0001,0.007939248793040293
complex.2_10_42_corrected_H_0001,0.008163944447712236
complex.2_11_11_corrected_H_0001,0.010211599820554829
complex.2_11_24_corrected_H_0001,0.013078236347172503
complex.2_11_26_corrected_H_0001,0.010389262989986431
complex.2_11_3_corrected_H_0001,0.008530319865519909
complex.2_11_41_corrected_H_0001,0.008229025844703738
complex.2_11_46_corrected_H_0001,0.013761075983966073
complex.2_11_4_corrected_H_0001,0.0073728537933754005
complex.2_12_14_corrected_H_0001,0.005930036649414293
complex.2_12_1_corrected_H_0001,0.009891592114700566
complex.2_12_32_corrected_H_0001,0.011538715689384447
complex.2_12_35_corrected_H_0001,0.011790232904755978
complex.2_12_41_corrected_H_0001,0.00800453996518776
complex.2_12_45_corrected_H_0001,0.00736042338831935
complex.2_12_4_corrected_H_0001,0.01033425937203979
complex.2_13_11_corrected_H_0001,0.011004394688400216
complex.2_13_16_corrected_H_0001,0.010925674068265338
complex.2_13_22_corrected_H_0001,0.009176595596269575
complex.2_13_25_corrected_H_0001,0.011888828839568225
complex.2_13_49_corrected_H_0001,0.010999420861031959
complex.2_13_6_corrected_H_0001,0.011523359536127122
complex.2_14_0_corrected_H_0001,0.01011177062143943
complex.2_14_18_corrected_H_0001,0.011570758072894845
complex.2_14_22_corrected_H_0001,0.011583500543393554
complex.2_14_23_corrected_H_0001,0.008994559240565383
complex.2_14_43_corrected_H_0001,0.01033769707299121
complex.2_14_7_corrected_H_0001,0.010085451630141603
complex.2_15_16_corrected_H_0001,0.010011994073967443
complex.2_15_29_corrected_H_0001,0.010726343910993818
complex.2_15_40_corrected_H_0001,0.01187920738888823
complex.2_15_44_corrected_H_0001,0.01173587321567828
complex.2_15_45_corrected_H_0001,0.0100139910346796
complex.2_16_12_corrected_H_0001,0.011317551311446366
complex.2_16_5_corrected_H_0001,0.010169976271186132
complex.2_16_9_corrected_H_0001,0.009571007673516506
complex.2_17_0_corrected_H_0001,0.008154018816503879
complex.2_17_24_corrected_H_0001,0.011049326591581601
complex.2_17_29_corrected_H_0001,0.010614594415485847
complex.2_17_30_corrected_H_0001,0.010153986762317338
complex.2_17_31_corrected_H_0001,0.012121155048801024
complex.2_18_27_corrected_H_0001,0.011210230560141227
complex.2_18_30_corrected_H_0001,0.010175268420995582
complex.2_18_48_corrected_H_0001,0.011866813053050925
complex.2_18_49_corrected_H_0001,0.011610376733609557
complex.2_18_4_corrected_H_0001,0.011637076274026931
complex.2_19_4_corrected_H_0001,0.011057719744683682
complex.2_1_10_corrected_H_0001,0.008415414422912909
complex.2_1_34_corrected_H_0001,0.0056309015471394065
complex.2_1_35_corrected_H_0001,0.007662798031760802
complex.2_1_36_corrected_H_0001,0.010303341186185044
complex.2_1_39_corrected_H_0001,0.011176978357532142
complex.2_1_41_corrected_H_0001,0.00721321097051168
complex.2_1_48_corrected_H_0001,0.011665017844314281
complex.2_2_19_corrected_H_0001,0.007491034453884488
complex.2_2_1_corrected_H_0001,0.005877598302442965
complex.2_2_21_corrected_H_0001,0.003637228977669006
complex.2_2_46_corrected_H_0001,0.008733277035500234
complex.2_2_47_corrected_H_0001,0.007409248134166676
complex.2_3_0_corrected_H_0001,0.0032699643982664903
complex.2_3_10_corrected_H_0001,0.0061270191086498366
complex.2_3_12_corrected_H_0001,0.007629414292954238
complex.2_3_19_corrected_H_0001,0.005406337263284673
complex.2_3_25_corrected_H_0001,0.007261910960745707
complex.2_3_27_corrected_H_0001,0.012622563840378229
complex.2_3_2_corrected_H_0001,0.009366376116331438
complex.2_3_33_corrected_H_0001,0.007519944031350928
complex.2_4_27_corrected_H_0001,0.009229622724941088
complex.2_4_30_corrected_H_0001,0.007537464648820682
complex.2_5_13_corrected_H_0001,0.007907170278550183
complex.2_5_18_corrected_H_0001,0.011695232584444836
complex.2_5_37_corrected_H_0001,0.010809272020881656
complex.2_5_4_corrected_H_0001,0.006608007215327393
complex.2_5_5_corrected_H_0001,0.0074026670514443895
complex.2_6_15_corrected_H_0001,0.006895388404746315
complex.2_6_18_corrected_H_0001,0.008634956463318284
complex.2_6_30_corrected_H_0001,0.012429687707638115
complex.2_7_32_corrected_H_0001,0.012845752708217395
complex.2_7_33_corrected_H_0001,0.004685769479218446
complex.2_7_9_corrected_H_0001,0.011151923067968497
complex.2_8_11_corrected_H_0001,0.009127273358129462
complex.2_8_13_corrected_H_0001,0.00688881523973439
complex.2_8_31_corrected_H_0001,0.0077476381547676885
complex.2_8_36_corrected_H_0001,0.00973215840265831
complex.2_8_38_corrected_H_0001,0.008363257386683823
complex.2_8_3_corrected_H_0001,0.0053776704601497145
complex.2_8_43_corrected_H_0001,0.007542057778570957
complex.2_9_25_corrected_H_0001,0.007010004643906127
complex.2_9_41_corrected_H_0001,0.011001596720006333
complex.3_0_22_corrected_H_0001,0.010661517323764181
complex.3_0_24_corrected_H_0001,0.011672395791313748
complex.3_0_44_corrected_H_0001,0.005996185942634659
complex.3_0_48_corrected_H_0001,0.007343065926806243
complex.3_0_49_corrected_H_0001,0.0022484388219455964
complex.3_10_11_corrected_H_0001,0.00958384979946355
complex.3_10_14_corrected_H_0001,0.009326653190127557
complex.3_10_15_corrected_H_0001,0.009055763169907596
complex.3_10_3_corrected_H_0001,0.00940477673776722
complex.3_10_49_corrected_H_0001,0.013601417719261082
complex.3_11_14_corrected_H_0001,0.009554242894145441
complex.3_11_15_corrected_H_0001,0.006711916958558728
complex.3_11_30_corrected_H_0001,0.006617540938682772
complex.3_11_45_corrected_H_0001,0.0071945172154602695
complex.3_11_9_corrected_H_0001,0.013955683795664716
complex.3_12_10_corrected_H_0001,0.010166873028595834
complex.3_12_20_corrected_H_0001,0.0073153624138853155
complex.3_12_34_corrected_H_0001,0.007739214753834294
complex.3_12_38_corrected_H_0001,0.008820187563858255
complex.3_12_44_corrected_H_0001,0.01078491652423432
complex.3_13_14_corrected_H_0001,0.010967596736361133
complex.3_13_26_corrected_H_0001,0.008682699972661193
complex.3_13_31_corrected_H_0001,0.011909884136681426
complex.3_13_32_corrected_H_0001,0.010519196202802493
complex.3_13_36_corrected_H_0001,0.01168951992049713
complex.3_13_3_corrected_H_0001,0.009111087118356538
complex.3_14_17_corrected_H_0001,0.01038994656922975
complex.3_14_1_corrected_H_0001,0.011243746292314616
complex.3_14_28_corrected_H_0001,0.010726859526800104
complex.3_14_44_corrected_H_0001,0.010998056747197723
complex.3_15_18_corrected_H_0001,0.010047631997305006
complex.3_15_21_corrected_H_0001,0.011657142041940467
complex.3_15_23_corrected_H_0001,0.009476055848381959
complex.3_15_7_corrected_H_0001,0.010509241160757403
complex.3_16_11_corrected_H_0001,0.009152984133391065
complex.3_16_21_corrected_H_0001,0.01137925446096519
complex.3_16_26_corrected_H_0001,0.010550165197092273
complex.3_16_2_corrected_H_0001,0.01219813858414579
complex.3_16_40_corrected_H_0001,0.00845441722279039
complex.3_17_23_corrected_H_0001,0.011004433235282053
complex.3_17_34_corrected_H_0001,0.010899177191828674
complex.3_17_44_corrected_H_0001,0.013135415839374054
complex.3_17_45_corrected_H_0001,0.010474251421951566
complex.3_17_4_corrected_H_0001,0.010927248629936012
complex.3_17_7_corrected_H_0001,0.010537479039136032
complex.3_18_0_corrected_H_0001,0.009800955565326654
complex.3_18_10_corrected_H_0001,0.010491307030467228
complex.3_18_32_corrected_H_0001,0.0106836056312076
complex.3_19_2_corrected_H_0001,0.011801798198713727
complex.3_19_5_corrected_H_0001,0.01139268964283661
complex.3_1_11_corrected_H_0001,0.0068276270742525305
complex.3_1_14_corrected_H_0001,0.01213753775054263
complex.3_1_16_corrected_H_0001,0.010563032867020572
complex.3_1_22_corrected_H_0001,0.00631238442290701
complex.3_1_26_corrected_H_0001,0.012530843242810816
complex.3_1_28_corrected_H_0001,0.007636415457914626
complex.3_1_33_corrected_H_0001,0.010541493584601092
complex.3_1_9_corrected_H_0001,0.007016424835991369
complex.3_2_16_corrected_H_0001,0.008109812272759441
complex.3_2_28_corrected_H_0001,0.01072230280279988
complex.3_2_36_corrected_H_0001,0.008928131254618298
complex.3_2_37_corrected_H_0001,0.00900640960641011
complex.3_2_40_corrected_H_0001,0.004978136357425077
complex.3_2_9_corrected_H_0001,0.014877280940615092
complex.3_3_14_corrected_H_0001,0.013877415926255621
complex.3_3_1_corrected_H_0001,0.006722405560134708
complex.3_3_20_corrected_H_0001,0.004699173062905759
complex.3_3_24_corrected_H_0001,0.005783106914075933
complex.3_3_42_corrected_H_0001,0.015413833847404928
complex.3_3_45_corrected_H_0001,0.006734362657896236
complex.3_3_6_corrected_H_0001,0.007705535111408271
complex.3_4_16_corrected_H_0001,0.007255357877711721
complex.3_4_40_corrected_H_0001,0.007116743929202255
complex.3_4_46_corrected_H_0001,0.015176844860563364
complex.3_4_5_corrected_H_0001,0.010023975748164543
complex.3_4_9_corrected_H_0001,0.0072845955896076635
complex.3_5_19_corrected_H_0001,0.009801783162007392
complex.3_5_22_corrected_H_0001,0.010886019793031231
complex.3_5_31_corrected_H_0001,0.009586584317093144
complex.3_5_35_corrected_H_0001,0.008796840727003217
complex.3_5_38_corrected_H_0001,0.01053247729641219
complex.3_5_45_corrected_H_0001,0.005348852297097314
complex.3_5_46_corrected_H_0001,0.014498510911040485
complex.3_5_8_corrected_H_0001,0.010614043855244016
complex.3_6_13_corrected_H_0001,0.007700592935802652
complex.3_6_29_corrected_H_0001,0.006260144660472142
complex.3_6_36_corrected_H_0001,0.011805867838491916
complex.3_6_7_corrected_H_0001,0.005961423567247897
complex.3_7_22_corrected_H_0001,0.007488463730235214
complex.3_7_24_corrected_H_0001,0.013825869828358267
complex.3_7_25_corrected_H_0001,0.008902078968656572
complex.3_7_26_corrected_H_0001,0.005424928727052771
complex.3_7_2_corrected_H_0001,0.011761249877991547
complex.3_7_40_corrected_H_0001,0.007886543016749757
complex.3_7_45_corrected_H_0001,0.012479928582762409
complex.3_8_19_corrected_H_0001,0.006861792308930565
complex.3_8_1_corrected_H_0001,0.009722357776684152
complex.3_8_20_corrected_H_0001,0.0085877556441853
complex.3_8_27_corrected_H_0001,0.010087637048088313
complex.3_8_35_corrected_H_0001,0.010995399014319418
complex.3_8_37_corrected_H_0001,0.010761790486715312
complex.3_9_31_corrected_H_0001,0.010022455421844665
complex.3_9_44_corrected_H_0001,0.007235594615344558
complex.4_0_0_corrected_H_0001,0.008405962852969313
complex.4_0_12_corrected_H_0001,0.006959683190491789
complex.4_0_29_corrected_H_0001,0.0059836312163340484
complex.4_0_35_corrected_H_0001,0.006782806861114382
complex.4_0_41_corrected_H_0001,0.007362890739493537
complex.4_0_5_corrected_H_0001,0.0027773323652223237
complex.4_10_25_corrected_H_0001,0.008728591904579683
complex.4_10_28_corrected_H_0001,0.010338813392488122
complex.4_10_31_corrected_H_0001,0.006504561490222311
complex.4_10_32_corrected_H_0001,0.010187873666858489
complex.4_10_36_corrected_H_0001,0.0120370396410889
complex.4_10_4_corrected_H_0001,0.0067198274997918375
complex.4_10_8_corrected_H_0001,0.010405618063250525
complex.4_11_13_corrected_H_0001,0.010574282770795808
complex.4_11_22_corrected_H_0001,0.010932376634383073
complex.4_11_32_corrected_H_0001,0.012146874726330461
complex.4_11_34_corrected_H_0001,0.007928756777862317
complex.4_11_35_corrected_H_0001,0.008065375663707318
complex.4_11_48_corrected_H_0001,0.006617762398263984
complex.4_11_5_corrected_H_0001,0.009782530189160836
complex.4_12_0_corrected_H_0001,0.011705677408113816
complex.4_12_16_corrected_H_0001,0.007198727868187782
complex.4_12_29_corrected_H_0001,0.011354241717926655
complex.4_12_33_corrected_H_0001,0.010376911871756147
complex.4_13_0_corrected_H_0001,0.01102864891993364
complex.4_13_23_corrected_H_0001,0.01222626230958709
complex.4_13_27_corrected_H_0001,0.012871720045372887
complex.4_13_44_corrected_H_0001,0.011854426362241753
complex.4_14_10_corrected_H_0001,0.01070510110986217
complex.4_14_11_corrected_H_0001,0.008833347791122352
complex.4_14_13_corrected_H_0001,0.011507368250969192
complex.4_14_14_corrected_H_0001,0.009721122289098466
complex.4_14_15_corrected_H_0001,0.012098325105536226
complex.4_14_20_corrected_H_0001,0.011785911746518456
complex.4_14_31_corrected_H_0001,0.012198911191123813
complex.4_14_35_corrected_H_0001,0.011175086868259076
complex.4_14_37_corrected_H_0001,0.010614975873391998
complex.4_14_46_corrected_H_0001,0.01252466159968396
complex.4_15_0_corrected_H_0001,0.010208721171682431
complex.4_15_11_corrected_H_0001,0.010224606460026348
complex.4_15_19_corrected_H_0001,0.008504101221138701
complex.4_15_2_corrected_H_0001,0.010007113910896882
complex.4_15_42_corrected_H_0001,0.012259893602055056
complex.4_16_10_corrected_H_0001,0.010471999077785015
complex.4_16_14_corrected_H_0001,0.01164024753869676
complex.4_16_15_corrected_H_0001,0.010405486983655085
complex.4_16_1_corrected_H_0001,0.01141255723186441
complex.4_16_36_corrected_H_0001,0.011470827745727682
complex.4_16_39_corrected_H_0001,0.011868851577181925
complex.4_16_42_corrected_H_0001,0.012045156015921646
complex.4_16_4_corrected_H_0001,0.013019805707273367
complex.4_16_7_corrected_H_0001,0.012241131927467576
complex.4_17_11_corrected_H_0001,0.01062920907140947
complex.4_17_25_corrected_H_0001,0.010001007744143576
complex.4_17_38_corrected_H_0001,0.011132993543452274
complex.4_17_43_corrected_H_0001,0.01004391908577863
complex.4_17_6_corrected_H_0001,0.012369526364250465
complex.4_18_16_corrected_H_0001,0.011326004894516373
complex.4_18_1_corrected_H_0001,0.011114098566907347
complex.4_18_29_corrected_H_0001,0.01051073070365531
complex.4_18_43_corrected_H_0001,0.011948534436768181
complex.4_18_9_corrected_H_0001,0.011554589796409371
complex.4_1_19_corrected_H_0001,0.007082403864912569
complex.4_1_2_corrected_H_0001,0.010066499390745666
complex.4_1_30_corrected_H_0001,0.013642235915695982
complex.4_1_31_corrected_H_0001,0.010587724922610354
complex.4_2_39_corrected_H_0001,0.007573616991511199
complex.4_2_3_corrected_H_0001,0.00874358153364953
complex.4_2_49_corrected_H_0001,0.008775818253642268
complex.4_3_21_corrected_H_0001,0.007344502871417216
complex.4_3_26_corrected_H_0001,0.008176238852333512
complex.4_3_28_corrected_H_0001,0.01340274887709562
complex.4_3_31_corrected_H_0001,0.0072526690611354125
complex.4_3_34_corrected_H_0001,0.008925395470477037
complex.4_3_36_corrected_H_0001,0.010842312843554584
complex.4_3_7_corrected_H_0001,0.003827676730157261
complex.4_4_23_corrected_H_0001,0.007979455164847165
complex.4_4_28_corrected_H_0001,0.006571344959605605
complex.4_4_38_corrected_H_0001,0.006158818207204613
complex.4_5_11_corrected_H_0001,0.011442929266729763
complex.4_5_24_corrected_H_0001,0.011947978148057474
complex.4_5_29_corrected_H_0001,0.005843285244221413
complex.4_5_2_corrected_H_0001,0.007277250463845683
complex.4_5_33_corrected_H_0001,0.01322789254589809
complex.4_5_34_corrected_H_0001,0.0061152433376664905
complex.4_5_48_corrected_H_0001,0.012014825156268043
complex.4_6_1_corrected_H_0001,0.0088788604836827
complex.4_6_44_corrected_H_0001,0.009284993987049297
complex.4_6_46_corrected_H_0001,0.008508563714072256
complex.4_6_48_corrected_H_0001,0.011498096929554271
complex.4_6_4_corrected_H_0001,0.010059940525180998
complex.4_6_5_corrected_H_0001,0.003809682136863853
complex.4_7_11_corrected_H_0001,0.0055118837519916655
complex.4_7_12_corrected_H_0001,0.008780071839874549
complex.4_7_29_corrected_H_0001,0.004371341658720661
complex.4_7_30_corrected_H_0001,0.007525421831657846
complex.4_7_41_corrected_H_0001,0.006752237250358128
complex.4_7_44_corrected_H_0001,0.006703889134511244
complex.4_7_8_corrected_H_0001,0.012258345094377744
complex.4_8_22_corrected_H_0001,0.008375060614591878
complex.4_8_32_corrected_H_0001,0.008571711785963464
complex.4_9_16_corrected_H_0001,0.006629189720967223
complex.4_9_24_corrected_H_0001,0.008401274337301099
complex.4_9_27_corrected_H_0001,0.009366483436951517
complex.4_9_28_corrected_H_0001,0.010256777373177992
complex.4_9_3_corrected_H_0001,0.009706369458399523
complex.4_9_40_corrected_H_0001,0.009708005839995789
complex.4_9_47_corrected_H_0001,0.00899633150918204
complex.4_9_4_corrected_H_0001,0.008185330519711691
complex.5_0_10_corrected_H_0001,0.0
complex.5_0_16_corrected_H_0001,0.00631177196010773
complex.5_0_20_corrected_H_0001,0.005227895000754506
complex.5_0_26_corrected_H_0001,0.009863121189401369
complex.5_0_34_corrected_H_0001,0.009826210955068101
complex.5_0_36_corrected_H_0001,0.008259884955602316
complex.5_0_40_corrected_H_0001,0.00831976793749897
complex.5_0_43_corrected_H_0001,0.006536288970181196
complex.5_10_16_corrected_H_0001,0.013192670228480719
complex.5_10_17_corrected_H_0001,0.012017199934357072
complex.5_10_23_corrected_H_0001,0.01273706793858632
complex.5_10_40_corrected_H_0001,0.011411229673783713
complex.5_12_47_corrected_H_0001,0.01122241722595368
complex.5_13_15_corrected_H_0001,0.009038146705818071
complex.5_13_20_corrected_H_0001,0.006417530576951201
complex.5_13_29_corrected_H_0001,0.011705311749848353
complex.5_13_35_corrected_H_0001,0.011812602354256603
complex.5_13_42_corrected_H_0001,0.011838111226891598
complex.5_13_43_corrected_H_0001,0.009695836598633465
complex.5_13_4_corrected_H_0001,0.009601512560825688
complex.5_13_7_corrected_H_0001,0.00881015498407179
complex.5_14_12_corrected_H_0001,0.010998735395943482
complex.5_14_33_corrected_H_0001,0.01189114662965043
