pdb_file,hydrophobicity_contacts
complex.1_10_24_corrected_H_0001_6kp3,20
complex.1_10_26_corrected_H_0001_6kp3,26
complex.1_10_27_corrected_H_0001_6kp3,17
complex.1_10_30_corrected_H_0001_6kp3,19
complex.1_10_37_corrected_H_0001_6kp3,14
complex.1_10_48_corrected_H_0001_6kp3,17
complex.1_11_13_corrected_H_0001_6kp3,16
complex.1_11_19_corrected_H_0001_6kp3,18
complex.1_11_31_corrected_H_0001_6kp3,17
complex.1_11_9_corrected_H_0001_6kp3,22
complex.1_12_18_corrected_H_0001_6kp3,18
complex.1_12_1_corrected_H_0001_6kp3,13
complex.1_12_22_corrected_H_0001_6kp3,18
complex.1_12_41_corrected_H_0001_6kp3,16
complex.1_12_42_corrected_H_0001_6kp3,17
complex.1_13_22_corrected_H_0001_6kp3,17
complex.1_13_31_corrected_H_0001_6kp3,16
complex.1_13_3_corrected_H_0001_6kp3,19
complex.1_13_44_corrected_H_0001_6kp3,18
complex.1_13_45_corrected_H_0001_6kp3,13
complex.1_13_47_corrected_H_0001_6kp3,23
complex.1_13_48_corrected_H_0001_6kp3,17
complex.1_14_10_corrected_H_0001_6kp3,18
complex.1_14_30_corrected_H_0001_6kp3,19
complex.1_14_7_corrected_H_0001_6kp3,18
complex.1_14_9_corrected_H_0001_6kp3,21
complex.1_15_13_corrected_H_0001_6kp3,17
complex.1_15_8_corrected_H_0001_6kp3,15
complex.1_16_14_corrected_H_0001_6kp3,19
complex.1_16_17_corrected_H_0001_6kp3,18
complex.1_16_24_corrected_H_0001_6kp3,21
complex.1_16_28_corrected_H_0001_6kp3,12
complex.1_16_30_corrected_H_0001_6kp3,20
complex.1_16_45_corrected_H_0001_6kp3,19
complex.1_16_46_corrected_H_0001_6kp3,19
complex.1_16_49_corrected_H_0001_6kp3,17
complex.1_16_5_corrected_H_0001_6kp3,20
complex.1_17_0_corrected_H_0001_6kp3,19
complex.1_18_11_corrected_H_0001_6kp3,21
complex.1_18_16_corrected_H_0001_6kp3,18
complex.1_18_18_corrected_H_0001_6kp3,15
complex.1_18_2_corrected_H_0001_6kp3,17
complex.1_18_7_corrected_H_0001_6kp3,16
complex.1_1_13_corrected_H_0001_6kp3,18
complex.1_1_22_corrected_H_0001_6kp3,14
complex.1_1_30_corrected_H_0001_6kp3,26
complex.1_1_32_corrected_H_0001_6kp3,18
complex.1_2_14_corrected_H_0001_6kp3,20
complex.1_2_18_corrected_H_0001_6kp3,13
complex.1_2_23_corrected_H_0001_6kp3,26
complex.1_2_36_corrected_H_0001_6kp3,22
complex.1_2_38_corrected_H_0001_6kp3,18
complex.1_2_3_corrected_H_0001_6kp3,16
complex.1_3_30_corrected_H_0001_6kp3,23
complex.1_3_31_corrected_H_0001_6kp3,23
complex.1_3_35_corrected_H_0001_6kp3,20
complex.1_3_38_corrected_H_0001_6kp3,17
complex.1_3_45_corrected_H_0001_6kp3,13
complex.1_3_4_corrected_H_0001_6kp3,16
complex.1_4_15_corrected_H_0001_6kp3,19
complex.1_4_17_corrected_H_0001_6kp3,20
complex.1_4_29_corrected_H_0001_6kp3,17
complex.1_5_17_corrected_H_0001_6kp3,17
complex.1_5_22_corrected_H_0001_6kp3,14
complex.1_5_28_corrected_H_0001_6kp3,16
complex.1_5_30_corrected_H_0001_6kp3,18
complex.1_5_32_corrected_H_0001_6kp3,18
complex.1_6_15_corrected_H_0001_6kp3,17
complex.1_6_20_corrected_H_0001_6kp3,20
complex.1_6_25_corrected_H_0001_6kp3,16
complex.1_6_27_corrected_H_0001_6kp3,23
complex.1_6_30_corrected_H_0001_6kp3,15
complex.1_6_31_corrected_H_0001_6kp3,14
complex.1_6_47_corrected_H_0001_6kp3,16
complex.1_6_49_corrected_H_0001_6kp3,20
complex.1_6_9_corrected_H_0001_6kp3,19
complex.1_7_25_corrected_H_0001_6kp3,19
complex.1_7_2_corrected_H_0001_6kp3,18
complex.1_7_30_corrected_H_0001_6kp3,20
complex.1_8_13_corrected_H_0001_6kp3,20
complex.1_8_2_corrected_H_0001_6kp3,15
complex.1_8_35_corrected_H_0001_6kp3,17
complex.1_8_41_corrected_H_0001_6kp3,17
complex.1_9_48_corrected_H_0001_6kp3,19
complex.2_0_18_corrected_H_0001_6kp3,11
complex.2_0_46_corrected_H_0001_6kp3,16
complex.2_10_4_corrected_H_0001_6kp3,18
complex.2_11_10_corrected_H_0001_6kp3,18
complex.2_11_18_corrected_H_0001_6kp3,18
complex.2_11_33_corrected_H_0001_6kp3,13
complex.2_11_36_corrected_H_0001_6kp3,16
complex.2_11_4_corrected_H_0001_6kp3,19
complex.2_11_6_corrected_H_0001_6kp3,18
complex.2_12_48_corrected_H_0001_6kp3,15
complex.2_12_9_corrected_H_0001_6kp3,17
complex.2_13_21_corrected_H_0001_6kp3,20
complex.2_13_5_corrected_H_0001_6kp3,19
complex.2_13_6_corrected_H_0001_6kp3,14
complex.2_14_13_corrected_H_0001_6kp3,21
complex.2_14_36_corrected_H_0001_6kp3,19
complex.2_14_39_corrected_H_0001_6kp3,14
complex.2_14_47_corrected_H_0001_6kp3,17
complex.2_15_12_corrected_H_0001_6kp3,21
complex.2_15_25_corrected_H_0001_6kp3,22
complex.2_15_41_corrected_H_0001_6kp3,18
complex.2_16_22_corrected_H_0001_6kp3,23
complex.2_16_34_corrected_H_0001_6kp3,18
complex.2_16_35_corrected_H_0001_6kp3,14
complex.2_16_38_corrected_H_0001_6kp3,21
complex.2_16_41_corrected_H_0001_6kp3,17
complex.2_16_4_corrected_H_0001_6kp3,19
complex.2_17_10_corrected_H_0001_6kp3,20
complex.2_17_13_corrected_H_0001_6kp3,17
complex.2_17_20_corrected_H_0001_6kp3,14
complex.2_17_32_corrected_H_0001_6kp3,15
complex.2_17_33_corrected_H_0001_6kp3,15
complex.2_17_3_corrected_H_0001_6kp3,18
complex.2_18_12_corrected_H_0001_6kp3,21
complex.2_18_19_corrected_H_0001_6kp3,20
complex.2_1_10_corrected_H_0001_6kp3,24
complex.2_1_17_corrected_H_0001_6kp3,27
complex.2_1_20_corrected_H_0001_6kp3,19
complex.2_1_23_corrected_H_0001_6kp3,19
complex.2_1_25_corrected_H_0001_6kp3,18
complex.2_1_2_corrected_H_0001_6kp3,13
complex.2_1_34_corrected_H_0001_6kp3,22
complex.2_2_0_corrected_H_0001_6kp3,17
complex.2_2_10_corrected_H_0001_6kp3,17
complex.2_2_16_corrected_H_0001_6kp3,19
complex.2_2_24_corrected_H_0001_6kp3,20
complex.2_2_30_corrected_H_0001_6kp3,13
complex.2_2_43_corrected_H_0001_6kp3,23
complex.2_2_49_corrected_H_0001_6kp3,23
complex.2_3_20_corrected_H_0001_6kp3,18
complex.2_3_21_corrected_H_0001_6kp3,12
complex.2_3_25_corrected_H_0001_6kp3,16
complex.2_3_26_corrected_H_0001_6kp3,32
complex.2_3_28_corrected_H_0001_6kp3,19
complex.2_3_40_corrected_H_0001_6kp3,18
complex.2_3_47_corrected_H_0001_6kp3,22
complex.2_4_33_corrected_H_0001_6kp3,17
complex.2_4_3_corrected_H_0001_6kp3,13
complex.2_4_6_corrected_H_0001_6kp3,22
complex.2_4_7_corrected_H_0001_6kp3,14
complex.2_5_10_corrected_H_0001_6kp3,15
complex.2_5_16_corrected_H_0001_6kp3,17
complex.2_5_25_corrected_H_0001_6kp3,19
complex.2_5_6_corrected_H_0001_6kp3,15
complex.2_6_28_corrected_H_0001_6kp3,14
complex.2_6_42_corrected_H_0001_6kp3,18
complex.2_7_15_corrected_H_0001_6kp3,28
complex.2_7_39_corrected_H_0001_6kp3,24
complex.2_7_44_corrected_H_0001_6kp3,19
complex.2_7_45_corrected_H_0001_6kp3,18
complex.2_7_9_corrected_H_0001_6kp3,17
complex.2_8_1_corrected_H_0001_6kp3,17
complex.2_8_44_corrected_H_0001_6kp3,19
complex.2_9_18_corrected_H_0001_6kp3,20
complex.2_9_21_corrected_H_0001_6kp3,19
complex.2_9_25_corrected_H_0001_6kp3,16
complex.2_9_36_corrected_H_0001_6kp3,19
complex.2_9_3_corrected_H_0001_6kp3,16
complex.2_9_45_corrected_H_0001_6kp3,18
complex.2_9_47_corrected_H_0001_6kp3,15
complex.3_0_16_corrected_H_0001_6kp3,16
complex.3_0_17_corrected_H_0001_6kp3,17
complex.3_0_22_corrected_H_0001_6kp3,8
complex.3_0_31_corrected_H_0001_6kp3,13
complex.3_0_34_corrected_H_0001_6kp3,24
complex.3_0_39_corrected_H_0001_6kp3,12
complex.3_0_40_corrected_H_0001_6kp3,10
complex.3_10_12_corrected_H_0001_6kp3,21
complex.3_10_16_corrected_H_0001_6kp3,19
complex.3_10_18_corrected_H_0001_6kp3,15
complex.3_10_31_corrected_H_0001_6kp3,25
complex.3_11_12_corrected_H_0001_6kp3,16
complex.3_11_17_corrected_H_0001_6kp3,20
complex.3_11_34_corrected_H_0001_6kp3,20
complex.3_11_48_corrected_H_0001_6kp3,17
complex.3_12_24_corrected_H_0001_6kp3,15
complex.3_12_38_corrected_H_0001_6kp3,14
complex.3_12_43_corrected_H_0001_6kp3,20
complex.3_12_44_corrected_H_0001_6kp3,20
complex.3_12_6_corrected_H_0001_6kp3,15
complex.3_13_24_corrected_H_0001_6kp3,21
complex.3_13_28_corrected_H_0001_6kp3,18
complex.3_14_1_corrected_H_0001_6kp3,13
complex.3_14_21_corrected_H_0001_6kp3,15
complex.3_14_24_corrected_H_0001_6kp3,21
complex.3_14_40_corrected_H_0001_6kp3,17
complex.3_15_27_corrected_H_0001_6kp3,22
complex.3_15_30_corrected_H_0001_6kp3,19
complex.3_15_34_corrected_H_0001_6kp3,21
complex.3_15_35_corrected_H_0001_6kp3,18
complex.3_15_44_corrected_H_0001_6kp3,14
complex.3_16_32_corrected_H_0001_6kp3,12
complex.3_16_43_corrected_H_0001_6kp3,16
complex.3_16_9_corrected_H_0001_6kp3,18
complex.3_17_30_corrected_H_0001_6kp3,13
complex.3_17_39_corrected_H_0001_6kp3,14
complex.3_17_40_corrected_H_0001_6kp3,19
complex.3_17_43_corrected_H_0001_6kp3,17
complex.3_17_46_corrected_H_0001_6kp3,20
complex.3_17_6_corrected_H_0001_6kp3,20
complex.3_18_14_corrected_H_0001_6kp3,18
complex.3_18_15_corrected_H_0001_6kp3,17
complex.3_18_3_corrected_H_0001_6kp3,20
complex.3_1_24_corrected_H_0001_6kp3,16
complex.3_1_46_corrected_H_0001_6kp3,24
complex.3_1_7_corrected_H_0001_6kp3,22
complex.3_2_11_corrected_H_0001_6kp3,24
complex.3_2_19_corrected_H_0001_6kp3,16
complex.3_2_20_corrected_H_0001_6kp3,18
complex.3_2_28_corrected_H_0001_6kp3,14
complex.3_2_31_corrected_H_0001_6kp3,18
complex.3_2_46_corrected_H_0001_6kp3,31
complex.3_2_9_corrected_H_0001_6kp3,13
complex.3_3_32_corrected_H_0001_6kp3,24
complex.3_3_34_corrected_H_0001_6kp3,21
complex.3_3_41_corrected_H_0001_6kp3,22
complex.3_3_48_corrected_H_0001_6kp3,12
complex.3_4_10_corrected_H_0001_6kp3,18
complex.3_4_27_corrected_H_0001_6kp3,27
complex.3_4_35_corrected_H_0001_6kp3,16
complex.3_4_8_corrected_H_0001_6kp3,12
complex.3_5_13_corrected_H_0001_6kp3,19
complex.3_5_29_corrected_H_0001_6kp3,20
complex.3_5_35_corrected_H_0001_6kp3,15
complex.3_5_46_corrected_H_0001_6kp3,17
complex.3_6_19_corrected_H_0001_6kp3,16
complex.3_6_22_corrected_H_0001_6kp3,16
complex.3_6_37_corrected_H_0001_6kp3,17
complex.3_6_7_corrected_H_0001_6kp3,20
complex.3_7_13_corrected_H_0001_6kp3,17
complex.3_7_38_corrected_H_0001_6kp3,25
complex.3_7_4_corrected_H_0001_6kp3,20
complex.3_7_5_corrected_H_0001_6kp3,25
complex.3_8_29_corrected_H_0001_6kp3,19
complex.3_8_34_corrected_H_0001_6kp3,25
complex.3_8_42_corrected_H_0001_6kp3,18
complex.3_8_49_corrected_H_0001_6kp3,18
complex.3_8_5_corrected_H_0001_6kp3,19
complex.3_8_6_corrected_H_0001_6kp3,17
complex.3_9_0_corrected_H_0001_6kp3,17
complex.3_9_1_corrected_H_0001_6kp3,21
complex.3_9_20_corrected_H_0001_6kp3,20
complex.3_9_38_corrected_H_0001_6kp3,16
complex.3_9_9_corrected_H_0001_6kp3,14
complex.4_0_12_corrected_H_0001_6kp3,13
complex.4_0_15_corrected_H_0001_6kp3,25
complex.4_0_2_corrected_H_0001_6kp3,7
complex.4_0_43_corrected_H_0001_6kp3,10
complex.4_0_47_corrected_H_0001_6kp3,21
complex.4_10_36_corrected_H_0001_6kp3,18
complex.4_10_3_corrected_H_0001_6kp3,22
complex.4_10_41_corrected_H_0001_6kp3,18
complex.4_10_43_corrected_H_0001_6kp3,18
complex.4_10_46_corrected_H_0001_6kp3,23
complex.4_11_32_corrected_H_0001_6kp3,18
complex.4_12_11_corrected_H_0001_6kp3,19
complex.4_12_21_corrected_H_0001_6kp3,16
complex.4_12_23_corrected_H_0001_6kp3,21
complex.4_12_31_corrected_H_0001_6kp3,17
complex.4_12_34_corrected_H_0001_6kp3,15
complex.4_13_16_corrected_H_0001_6kp3,21
complex.4_13_17_corrected_H_0001_6kp3,23
complex.4_13_19_corrected_H_0001_6kp3,18
complex.4_13_26_corrected_H_0001_6kp3,26
complex.4_13_30_corrected_H_0001_6kp3,18
complex.4_13_40_corrected_H_0001_6kp3,16
complex.4_13_42_corrected_H_0001_6kp3,22
complex.4_14_0_corrected_H_0001_6kp3,18
complex.4_14_11_corrected_H_0001_6kp3,20
complex.4_14_22_corrected_H_0001_6kp3,22
complex.4_14_25_corrected_H_0001_6kp3,18
complex.4_14_46_corrected_H_0001_6kp3,16
complex.4_15_16_corrected_H_0001_6kp3,15
complex.4_15_31_corrected_H_0001_6kp3,18
complex.4_15_45_corrected_H_0001_6kp3,18
complex.4_16_12_corrected_H_0001_6kp3,20
complex.4_16_16_corrected_H_0001_6kp3,17
complex.4_16_18_corrected_H_0001_6kp3,22
complex.4_16_19_corrected_H_0001_6kp3,22
complex.4_16_1_corrected_H_0001_6kp3,17
complex.4_16_21_corrected_H_0001_6kp3,16
complex.4_16_23_corrected_H_0001_6kp3,16
complex.4_17_14_corrected_H_0001_6kp3,22
complex.4_17_15_corrected_H_0001_6kp3,22
complex.4_17_24_corrected_H_0001_6kp3,16
complex.4_17_26_corrected_H_0001_6kp3,17
complex.4_17_27_corrected_H_0001_6kp3,20
complex.4_17_28_corrected_H_0001_6kp3,19
complex.4_17_34_corrected_H_0001_6kp3,20
complex.4_17_36_corrected_H_0001_6kp3,19
complex.4_17_4_corrected_H_0001_6kp3,17
complex.4_18_8_corrected_H_0001_6kp3,21
complex.4_1_21_corrected_H_0001_6kp3,29
complex.4_1_29_corrected_H_0001_6kp3,16
complex.4_1_4_corrected_H_0001_6kp3,22
complex.4_2_41_corrected_H_0001_6kp3,28
complex.4_2_47_corrected_H_0001_6kp3,21
complex.4_2_5_corrected_H_0001_6kp3,20
complex.4_2_7_corrected_H_0001_6kp3,25
complex.4_2_8_corrected_H_0001_6kp3,20
complex.4_3_10_corrected_H_0001_6kp3,18
complex.4_3_12_corrected_H_0001_6kp3,15
complex.4_3_24_corrected_H_0001_6kp3,27
complex.4_3_3_corrected_H_0001_6kp3,15
complex.4_3_49_corrected_H_0001_6kp3,20
complex.4_4_12_corrected_H_0001_6kp3,13
complex.4_4_14_corrected_H_0001_6kp3,13
complex.4_4_20_corrected_H_0001_6kp3,17
complex.4_4_26_corrected_H_0001_6kp3,14
complex.4_4_37_corrected_H_0001_6kp3,18
complex.4_4_4_corrected_H_0001_6kp3,24
complex.4_5_0_corrected_H_0001_6kp3,16
complex.4_5_11_corrected_H_0001_6kp3,17
complex.4_5_1_corrected_H_0001_6kp3,15
complex.4_5_39_corrected_H_0001_6kp3,19
complex.4_5_41_corrected_H_0001_6kp3,17
complex.4_5_42_corrected_H_0001_6kp3,19
complex.4_5_45_corrected_H_0001_6kp3,23
complex.4_5_4_corrected_H_0001_6kp3,15
complex.4_5_5_corrected_H_0001_6kp3,19
complex.4_6_13_corrected_H_0001_6kp3,19
complex.4_6_21_corrected_H_0001_6kp3,16
complex.4_6_23_corrected_H_0001_6kp3,18
complex.4_6_32_corrected_H_0001_6kp3,16
complex.4_6_4_corrected_H_0001_6kp3,18
complex.4_7_16_corrected_H_0001_6kp3,16
complex.4_7_18_corrected_H_0001_6kp3,19
complex.4_7_32_corrected_H_0001_6kp3,15
complex.4_7_33_corrected_H_0001_6kp3,23
complex.4_8_15_corrected_H_0001_6kp3,23
complex.4_8_22_corrected_H_0001_6kp3,19
complex.4_8_28_corrected_H_0001_6kp3,30
complex.4_8_47_corrected_H_0001_6kp3,19
complex.4_8_48_corrected_H_0001_6kp3,19
complex.4_9_2_corrected_H_0001_6kp3,19
complex.4_9_39_corrected_H_0001_6kp3,20
complex.4_9_43_corrected_H_0001_6kp3,16
complex.4_9_49_corrected_H_0001_6kp3,19
complex.4_9_6_corrected_H_0001_6kp3,18
complex.4_9_7_corrected_H_0001_6kp3,18
complex.4_9_8_corrected_H_0001_6kp3,17
complex.5_0_28_corrected_H_0001_6kp3,17
complex.5_0_44_corrected_H_0001_6kp3,19
complex.5_0_6_corrected_H_0001_6kp3,10
complex.5_10_11_corrected_H_0001_6kp3,16
complex.5_10_14_corrected_H_0001_6kp3,19
complex.5_10_1_corrected_H_0001_6kp3,20
complex.5_10_21_corrected_H_0001_6kp3,16
complex.5_10_28_corrected_H_0001_6kp3,17
complex.5_10_38_corrected_H_0001_6kp3,19
complex.5_10_39_corrected_H_0001_6kp3,21
complex.5_10_49_corrected_H_0001_6kp3,25
complex.5_11_26_corrected_H_0001_6kp3,22
complex.5_11_30_corrected_H_0001_6kp3,21
complex.5_11_35_corrected_H_0001_6kp3,17
complex.5_11_37_corrected_H_0001_6kp3,17
complex.5_11_41_corrected_H_0001_6kp3,19
complex.5_11_42_corrected_H_0001_6kp3,23
complex.5_11_46_corrected_H_0001_6kp3,19
complex.5_11_47_corrected_H_0001_6kp3,17
complex.5_11_5_corrected_H_0001_6kp3,19
complex.5_12_12_corrected_H_0001_6kp3,17
complex.5_12_16_corrected_H_0001_6kp3,14
complex.5_12_26_corrected_H_0001_6kp3,19
complex.5_12_45_corrected_H_0001_6kp3,21
complex.5_13_10_corrected_H_0001_6kp3,21
complex.5_13_18_corrected_H_0001_6kp3,18
complex.5_13_20_corrected_H_0001_6kp3,20
complex.5_13_23_corrected_H_0001_6kp3,20
complex.5_13_8_corrected_H_0001_6kp3,18
complex.5_14_18_corrected_H_0001_6kp3,14
complex.5_14_20_corrected_H_0001_6kp3,19
complex.5_14_4_corrected_H_0001_6kp3,20
complex.5_14_5_corrected_H_0001_6kp3,19
complex.5_15_17_corrected_H_0001_6kp3,15
complex.5_15_1_corrected_H_0001_6kp3,17
complex.5_15_23_corrected_H_0001_6kp3,13
complex.5_15_33_corrected_H_0001_6kp3,17
complex.5_15_3_corrected_H_0001_6kp3,20
complex.5_15_5_corrected_H_0001_6kp3,17
complex.5_16_26_corrected_H_0001_6kp3,17
complex.5_16_2_corrected_H_0001_6kp3,18
complex.5_16_37_corrected_H_0001_6kp3,20
complex.5_16_47_corrected_H_0001_6kp3,20
complex.5_16_7_corrected_H_0001_6kp3,16
complex.5_17_41_corrected_H_0001_6kp3,22
complex.5_17_47_corrected_H_0001_6kp3,17
complex.5_17_48_corrected_H_0001_6kp3,16
complex.5_17_8_corrected_H_0001_6kp3,20
complex.5_18_5_corrected_H_0001_6kp3,16
complex.5_1_19_corrected_H_0001_6kp3,18
complex.5_1_27_corrected_H_0001_6kp3,16
complex.5_1_45_corrected_H_0001_6kp3,13
complex.5_2_22_corrected_H_0001_6kp3,37
complex.5_2_34_corrected_H_0001_6kp3,39
complex.5_2_37_corrected_H_0001_6kp3,17
complex.5_3_0_corrected_H_0001_6kp3,20
complex.5_3_23_corrected_H_0001_6kp3,19
complex.5_3_42_corrected_H_0001_6kp3,14
complex.5_3_7_corrected_H_0001_6kp3,14
complex.5_4_11_corrected_H_0001_6kp3,21
complex.5_4_18_corrected_H_0001_6kp3,14
complex.5_4_36_corrected_H_0001_6kp3,23
complex.5_4_49_corrected_H_0001_6kp3,21
complex.5_5_18_corrected_H_0001_6kp3,19
complex.5_5_23_corrected_H_0001_6kp3,21
complex.5_5_24_corrected_H_0001_6kp3,17
complex.5_5_31_corrected_H_0001_6kp3,14
complex.5_5_43_corrected_H_0001_6kp3,12
complex.5_5_49_corrected_H_0001_6kp3,16
complex.5_6_10_corrected_H_0001_6kp3,16
complex.5_6_24_corrected_H_0001_6kp3,21
complex.5_6_2_corrected_H_0001_6kp3,18
complex.5_6_38_corrected_H_0001_6kp3,19
complex.5_7_0_corrected_H_0001_6kp3,16
complex.5_7_23_corrected_H_0001_6kp3,16
complex.5_7_24_corrected_H_0001_6kp3,19
complex.5_7_31_corrected_H_0001_6kp3,19
complex.5_7_49_corrected_H_0001_6kp3,18
complex.5_7_8_corrected_H_0001_6kp3,20
complex.5_8_21_corrected_H_0001_6kp3,14
complex.5_8_24_corrected_H_0001_6kp3,18
complex.5_8_26_corrected_H_0001_6kp3,20
complex.5_8_30_corrected_H_0001_6kp3,21
complex.5_8_32_corrected_H_0001_6kp3,18
complex.5_8_45_corrected_H_0001_6kp3,26
complex.5_9_14_corrected_H_0001_6kp3,18
complex.5_9_16_corrected_H_0001_6kp3,25
complex.5_9_22_corrected_H_0001_6kp3,16
complex.5_9_4_corrected_H_0001_6kp3,17
complex.6_0_0_corrected_H_0001_6kp3,28
complex.6_0_20_corrected_H_0001_6kp3,15
complex.6_0_30_corrected_H_0001_6kp3,11
complex.6_0_32_corrected_H_0001_6kp3,8
complex.6_0_42_corrected_H_0001_6kp3,13
complex.6_0_9_corrected_H_0001_6kp3,18
complex.6_10_0_corrected_H_0001_6kp3,14
complex.6_10_19_corrected_H_0001_6kp3,21
complex.6_10_25_corrected_H_0001_6kp3,22
complex.6_10_2_corrected_H_0001_6kp3,22
complex.6_10_33_corrected_H_0001_6kp3,23
complex.6_10_5_corrected_H_0001_6kp3,27
