pdb_file,hydrophobicity_contacts
sampled_1pdk_model_163_1pdk,26
sampled_1pdk_model_164_1pdk,34
sampled_1pdk_model_165_1pdk,33
sampled_1pdk_model_166_1pdk,36
sampled_1pdk_model_167_1pdk,47
sampled_1pdk_model_168_1pdk,42
sampled_1pdk_model_169_1pdk,15
sampled_1pdk_model_17_1pdk,30
sampled_1pdk_model_170_1pdk,53
sampled_1pdk_model_171_1pdk,47
sampled_1pdk_model_172_1pdk,45
sampled_1pdk_model_173_1pdk,25
sampled_1pdk_model_174_1pdk,41
sampled_1pdk_model_175_1pdk,28
sampled_1pdk_model_176_1pdk,26
sampled_1pdk_model_177_1pdk,28
sampled_1pdk_model_178_1pdk,41
sampled_1pdk_model_179_1pdk,36
sampled_1pdk_model_18_1pdk,12
sampled_1pdk_model_180_1pdk,41
sampled_1pdk_model_181_1pdk,29
sampled_1pdk_model_182_1pdk,29
sampled_1pdk_model_183_1pdk,37
sampled_1pdk_model_184_1pdk,41
sampled_1pdk_model_185_1pdk,40
sampled_1pdk_model_186_1pdk,37
sampled_1pdk_model_187_1pdk,37
sampled_1pdk_model_188_1pdk,30
sampled_1pdk_model_189_1pdk,36
sampled_1pdk_model_19_1pdk,15
sampled_1pdk_model_190_1pdk,47
sampled_1pdk_model_191_1pdk,35
sampled_1pdk_model_192_1pdk,32
sampled_1pdk_model_193_1pdk,46
sampled_1pdk_model_194_1pdk,28
sampled_1pdk_model_195_1pdk,36
sampled_1pdk_model_196_1pdk,41
sampled_1pdk_model_197_1pdk,39
sampled_1pdk_model_198_1pdk,29
sampled_1pdk_model_199_1pdk,29
sampled_1pdk_model_2_1pdk,15
sampled_1pdk_model_20_1pdk,30
sampled_1pdk_model_200_1pdk,30
sampled_1pdk_model_201_1pdk,49
sampled_1pdk_model_202_1pdk,35
sampled_1pdk_model_203_1pdk,27
sampled_1pdk_model_204_1pdk,46
sampled_1pdk_model_205_1pdk,39
sampled_1pdk_model_206_1pdk,23
sampled_1pdk_model_207_1pdk,34
sampled_1pdk_model_208_1pdk,33
sampled_1pdk_model_209_1pdk,44
sampled_1pdk_model_21_1pdk,12
sampled_1pdk_model_210_1pdk,32
sampled_1pdk_model_211_1pdk,37
sampled_1pdk_model_212_1pdk,28
sampled_1pdk_model_213_1pdk,47
sampled_1pdk_model_214_1pdk,19
sampled_1pdk_model_215_1pdk,27
sampled_1pdk_model_216_1pdk,39
sampled_1pdk_model_217_1pdk,37
sampled_1pdk_model_218_1pdk,35
sampled_1pdk_model_219_1pdk,43
sampled_1pdk_model_22_1pdk,14
sampled_1pdk_model_220_1pdk,30
sampled_1pdk_model_221_1pdk,29
sampled_1pdk_model_222_1pdk,39
sampled_1pdk_model_223_1pdk,39
sampled_1pdk_model_224_1pdk,31
sampled_1pdk_model_225_1pdk,30
sampled_1pdk_model_226_1pdk,37
sampled_1pdk_model_227_1pdk,42
sampled_1pdk_model_228_1pdk,30
sampled_1pdk_model_229_1pdk,31
sampled_1pdk_model_23_1pdk,28
sampled_1pdk_model_230_1pdk,27
sampled_1pdk_model_231_1pdk,37
sampled_1pdk_model_232_1pdk,40
sampled_1pdk_model_233_1pdk,33
sampled_1pdk_model_234_1pdk,38
sampled_1pdk_model_235_1pdk,17
sampled_1pdk_model_236_1pdk,37
sampled_1pdk_model_237_1pdk,53
sampled_1pdk_model_238_1pdk,35
sampled_1pdk_model_239_1pdk,44
sampled_1pdk_model_24_1pdk,28
sampled_1pdk_model_240_1pdk,36
sampled_1pdk_model_241_1pdk,54
sampled_1pdk_model_242_1pdk,32
sampled_1pdk_model_243_1pdk,35
sampled_1pdk_model_244_1pdk,23
sampled_1pdk_model_245_1pdk,38
sampled_1pdk_model_246_1pdk,47
sampled_1pdk_model_247_1pdk,43
sampled_1pdk_model_248_1pdk,36
sampled_1pdk_model_249_1pdk,15
sampled_1pdk_model_25_1pdk,15
sampled_1pdk_model_250_1pdk,43
sampled_1pdk_model_251_1pdk,41
sampled_1pdk_model_252_1pdk,35
sampled_1pdk_model_253_1pdk,38
sampled_1pdk_model_254_1pdk,38
sampled_1pdk_model_255_1pdk,34
sampled_1pdk_model_256_1pdk,43
sampled_1pdk_model_257_1pdk,36
sampled_1pdk_model_258_1pdk,56
sampled_1pdk_model_259_1pdk,26
sampled_1pdk_model_26_1pdk,24
sampled_1pdk_model_260_1pdk,33
sampled_1pdk_model_261_1pdk,37
sampled_1pdk_model_262_1pdk,30
sampled_1pdk_model_263_1pdk,48
sampled_1pdk_model_264_1pdk,32
sampled_1pdk_model_265_1pdk,29
sampled_1pdk_model_266_1pdk,42
sampled_1pdk_model_267_1pdk,52
sampled_1pdk_model_268_1pdk,50
sampled_1pdk_model_269_1pdk,36
sampled_1pdk_model_27_1pdk,13
sampled_1pdk_model_270_1pdk,41
sampled_1pdk_model_271_1pdk,35
sampled_1pdk_model_272_1pdk,55
sampled_1pdk_model_273_1pdk,34
sampled_1pdk_model_274_1pdk,43
sampled_1pdk_model_275_1pdk,30
sampled_1pdk_model_276_1pdk,34
sampled_1pdk_model_277_1pdk,41
sampled_1pdk_model_278_1pdk,31
sampled_1pdk_model_279_1pdk,33
sampled_1pdk_model_28_1pdk,32
sampled_1pdk_model_280_1pdk,52
sampled_1pdk_model_281_1pdk,51
sampled_1pdk_model_282_1pdk,43
sampled_1pdk_model_283_1pdk,37
sampled_1pdk_model_284_1pdk,42
sampled_1pdk_model_285_1pdk,51
sampled_1pdk_model_286_1pdk,55
sampled_1pdk_model_287_1pdk,39
sampled_1pdk_model_288_1pdk,34
sampled_1pdk_model_289_1pdk,42
sampled_1pdk_model_29_1pdk,38
sampled_1pdk_model_290_1pdk,38
sampled_1pdk_model_291_1pdk,35
sampled_1pdk_model_292_1pdk,51
sampled_1pdk_model_293_1pdk,26
sampled_1pdk_model_294_1pdk,46
sampled_1pdk_model_295_1pdk,34
sampled_1pdk_model_296_1pdk,47
sampled_1pdk_model_297_1pdk,41
sampled_1pdk_model_298_1pdk,52
sampled_1pdk_model_299_1pdk,35
sampled_1pdk_model_3_1pdk,28
sampled_1pdk_model_30_1pdk,10
sampled_1pdk_model_300_1pdk,25
sampled_1pdk_model_301_1pdk,49
sampled_1pdk_model_302_1pdk,59
sampled_1pdk_model_303_1pdk,38
sampled_1pdk_model_304_1pdk,33
sampled_1pdk_model_305_1pdk,32
sampled_1pdk_model_306_1pdk,56
sampled_1pdk_model_307_1pdk,37
sampled_1pdk_model_308_1pdk,43
sampled_1pdk_model_309_1pdk,41
sampled_1pdk_model_31_1pdk,17
sampled_1pdk_model_310_1pdk,35
sampled_1pdk_model_311_1pdk,46
sampled_1pdk_model_312_1pdk,59
sampled_1pdk_model_313_1pdk,40
sampled_1pdk_model_314_1pdk,41
sampled_1pdk_model_315_1pdk,35
sampled_1pdk_model_316_1pdk,32
sampled_1pdk_model_317_1pdk,44
sampled_1pdk_model_318_1pdk,37
sampled_1pdk_model_319_1pdk,33
sampled_1pdk_model_32_1pdk,26
sampled_1pdk_model_320_1pdk,42
sampled_1pdk_model_321_1pdk,39
sampled_1pdk_model_322_1pdk,36
sampled_1pdk_model_323_1pdk,58
sampled_1pdk_model_324_1pdk,37
sampled_1pdk_model_325_1pdk,39
sampled_1pdk_model_326_1pdk,32
sampled_1pdk_model_327_1pdk,35
sampled_1pdk_model_328_1pdk,36
sampled_1pdk_model_329_1pdk,44
sampled_1pdk_model_33_1pdk,31
sampled_1pdk_model_330_1pdk,49
sampled_1pdk_model_331_1pdk,34
sampled_1pdk_model_332_1pdk,59
sampled_1pdk_model_333_1pdk,32
sampled_1pdk_model_334_1pdk,32
sampled_1pdk_model_335_1pdk,25
sampled_1pdk_model_336_1pdk,57
sampled_1pdk_model_337_1pdk,47
sampled_1pdk_model_338_1pdk,34
sampled_1pdk_model_339_1pdk,41
sampled_1pdk_model_34_1pdk,12
sampled_1pdk_model_340_1pdk,56
sampled_1pdk_model_341_1pdk,31
sampled_1pdk_model_342_1pdk,47
sampled_1pdk_model_343_1pdk,36
sampled_1pdk_model_344_1pdk,41
sampled_1pdk_model_345_1pdk,45
sampled_1pdk_model_346_1pdk,58
sampled_1pdk_model_347_1pdk,58
sampled_1pdk_model_348_1pdk,26
sampled_1pdk_model_349_1pdk,32
sampled_1pdk_model_35_1pdk,28
sampled_1pdk_model_350_1pdk,37
sampled_1pdk_model_351_1pdk,34
sampled_1pdk_model_352_1pdk,43
sampled_1pdk_model_353_1pdk,43
sampled_1pdk_model_354_1pdk,48
sampled_1pdk_model_355_1pdk,57
sampled_1pdk_model_356_1pdk,28
sampled_1pdk_model_357_1pdk,49
sampled_1pdk_model_358_1pdk,35
sampled_1pdk_model_359_1pdk,46
sampled_1pdk_model_36_1pdk,12
sampled_1pdk_model_360_1pdk,57
sampled_1pdk_model_361_1pdk,58
sampled_1pdk_model_362_1pdk,55
sampled_1pdk_model_363_1pdk,44
sampled_1pdk_model_364_1pdk,60
sampled_1pdk_model_365_1pdk,47
sampled_1pdk_model_366_1pdk,62
sampled_1pdk_model_367_1pdk,40
sampled_1pdk_model_368_1pdk,64
sampled_1pdk_model_369_1pdk,33
sampled_1pdk_model_37_1pdk,24
sampled_1pdk_model_370_1pdk,36
sampled_1pdk_model_371_1pdk,60
sampled_1pdk_model_372_1pdk,48
sampled_1pdk_model_373_1pdk,39
sampled_1pdk_model_374_1pdk,40
sampled_1pdk_model_375_1pdk,37
sampled_1pdk_model_376_1pdk,36
sampled_1pdk_model_377_1pdk,45
sampled_1pdk_model_378_1pdk,47
sampled_1pdk_model_379_1pdk,47
sampled_1pdk_model_38_1pdk,15
sampled_1pdk_model_380_1pdk,59
sampled_1pdk_model_381_1pdk,34
sampled_1pdk_model_382_1pdk,52
sampled_1pdk_model_383_1pdk,46
sampled_1pdk_model_384_1pdk,62
sampled_1pdk_model_385_1pdk,44
sampled_1pdk_model_386_1pdk,39
sampled_1pdk_model_387_1pdk,56
sampled_1pdk_model_388_1pdk,36
sampled_1pdk_model_389_1pdk,34
sampled_1pdk_model_39_1pdk,18
sampled_1pdk_model_390_1pdk,35
sampled_1pdk_model_391_1pdk,58
sampled_1pdk_model_392_1pdk,46
sampled_1pdk_model_393_1pdk,43
sampled_1pdk_model_394_1pdk,57
sampled_1pdk_model_395_1pdk,59
sampled_1pdk_model_396_1pdk,59
sampled_1pdk_model_397_1pdk,63
sampled_1pdk_model_398_1pdk,43
sampled_1pdk_model_399_1pdk,37
sampled_1pdk_model_4_1pdk,20
sampled_1pdk_model_40_1pdk,12
sampled_1pdk_model_400_1pdk,34
sampled_1pdk_model_401_1pdk,46
sampled_1pdk_model_402_1pdk,57
sampled_1pdk_model_403_1pdk,64
sampled_1pdk_model_404_1pdk,49
sampled_1pdk_model_405_1pdk,59
sampled_1pdk_model_406_1pdk,38
sampled_1pdk_model_407_1pdk,43
sampled_1pdk_model_408_1pdk,62
sampled_1pdk_model_409_1pdk,37
sampled_1pdk_model_41_1pdk,23
sampled_1pdk_model_410_1pdk,52
sampled_1pdk_model_411_1pdk,48
sampled_1pdk_model_412_1pdk,59
sampled_1pdk_model_413_1pdk,42
sampled_1pdk_model_414_1pdk,74
sampled_1pdk_model_415_1pdk,43
sampled_1pdk_model_416_1pdk,57
sampled_1pdk_model_417_1pdk,56
sampled_1pdk_model_418_1pdk,60
sampled_1pdk_model_419_1pdk,47
sampled_1pdk_model_42_1pdk,13
sampled_1pdk_model_420_1pdk,59
sampled_1pdk_model_421_1pdk,46
sampled_1pdk_model_422_1pdk,35
sampled_1pdk_model_423_1pdk,54
sampled_1pdk_model_424_1pdk,47
sampled_1pdk_model_425_1pdk,42
sampled_1pdk_model_426_1pdk,64
sampled_1pdk_model_427_1pdk,41
sampled_1pdk_model_428_1pdk,57
sampled_1pdk_model_429_1pdk,57
sampled_1pdk_model_43_1pdk,15
sampled_1pdk_model_430_1pdk,65
sampled_1pdk_model_431_1pdk,60
sampled_1pdk_model_432_1pdk,66
sampled_1pdk_model_433_1pdk,43
sampled_1pdk_model_434_1pdk,49
sampled_1pdk_model_435_1pdk,66
sampled_1pdk_model_436_1pdk,46
sampled_1pdk_model_437_1pdk,68
sampled_1pdk_model_438_1pdk,57
sampled_1pdk_model_439_1pdk,39
sampled_1pdk_model_44_1pdk,17
sampled_1pdk_model_440_1pdk,35
sampled_1pdk_model_441_1pdk,42
sampled_1pdk_model_442_1pdk,50
sampled_1pdk_model_443_1pdk,66
sampled_1pdk_model_444_1pdk,38
sampled_1pdk_model_445_1pdk,62
sampled_1pdk_model_446_1pdk,40
sampled_1pdk_model_447_1pdk,50
sampled_1pdk_model_448_1pdk,59
sampled_1pdk_model_449_1pdk,52
sampled_1pdk_model_45_1pdk,8
sampled_1pdk_model_450_1pdk,42
sampled_1pdk_model_451_1pdk,60
sampled_1pdk_model_452_1pdk,59
sampled_1pdk_model_453_1pdk,47
sampled_1pdk_model_454_1pdk,58
sampled_1pdk_model_455_1pdk,43
sampled_1pdk_model_456_1pdk,61
sampled_1pdk_model_457_1pdk,62
sampled_1pdk_model_458_1pdk,61
sampled_1pdk_model_459_1pdk,66
sampled_1pdk_model_46_1pdk,18
sampled_1pdk_model_460_1pdk,57
sampled_1pdk_model_461_1pdk,58
sampled_1pdk_model_462_1pdk,67
sampled_1pdk_model_463_1pdk,59
sampled_1pdk_model_464_1pdk,66
sampled_1pdk_model_465_1pdk,48
sampled_1pdk_model_466_1pdk,44
sampled_1pdk_model_467_1pdk,56
sampled_1pdk_model_468_1pdk,56
sampled_1pdk_model_469_1pdk,53
sampled_1pdk_model_47_1pdk,14
sampled_1pdk_model_470_1pdk,62
sampled_1pdk_model_471_1pdk,53
sampled_1pdk_model_472_1pdk,45
sampled_1pdk_model_473_1pdk,57
sampled_1pdk_model_474_1pdk,57
sampled_1pdk_model_475_1pdk,60
sampled_1pdk_model_476_1pdk,44
sampled_1pdk_model_477_1pdk,51
sampled_1pdk_model_478_1pdk,53
sampled_1pdk_model_479_1pdk,61
sampled_1pdk_model_48_1pdk,17
sampled_1pdk_model_480_1pdk,55
sampled_1pdk_model_481_1pdk,61
sampled_1pdk_model_482_1pdk,64
sampled_1pdk_model_483_1pdk,43
sampled_1pdk_model_484_1pdk,67
sampled_1pdk_model_485_1pdk,43
sampled_1pdk_model_486_1pdk,43
sampled_1pdk_model_487_1pdk,61
sampled_1pdk_model_488_1pdk,62
sampled_1pdk_model_489_1pdk,55
sampled_1pdk_model_49_1pdk,12
sampled_1pdk_model_490_1pdk,61
sampled_1pdk_model_491_1pdk,64
sampled_1pdk_model_492_1pdk,57
sampled_1pdk_model_493_1pdk,68
sampled_1pdk_model_494_1pdk,52
sampled_1pdk_model_495_1pdk,65
sampled_1pdk_model_496_1pdk,47
sampled_1pdk_model_497_1pdk,49
sampled_1pdk_model_498_1pdk,75
sampled_1pdk_model_499_1pdk,39
sampled_1pdk_model_5_1pdk,17
sampled_1pdk_model_50_1pdk,22
sampled_1pdk_model_500_1pdk,67
sampled_1pdk_model_501_1pdk,68
sampled_1pdk_model_502_1pdk,64
sampled_1pdk_model_503_1pdk,60
sampled_1pdk_model_504_1pdk,51
sampled_1pdk_model_505_1pdk,61
sampled_1pdk_model_506_1pdk,58
sampled_1pdk_model_507_1pdk,49
sampled_1pdk_model_508_1pdk,64
sampled_1pdk_model_509_1pdk,57
sampled_1pdk_model_51_1pdk,35
sampled_1pdk_model_510_1pdk,45
sampled_1pdk_model_511_1pdk,57
sampled_1pdk_model_512_1pdk,61
sampled_1pdk_model_513_1pdk,43
sampled_1pdk_model_514_1pdk,71
sampled_1pdk_model_515_1pdk,69
sampled_1pdk_model_516_1pdk,67
sampled_1pdk_model_517_1pdk,64
sampled_1pdk_model_518_1pdk,63
sampled_1pdk_model_519_1pdk,53
sampled_1pdk_model_52_1pdk,18
sampled_1pdk_model_520_1pdk,59
sampled_1pdk_model_521_1pdk,49
sampled_1pdk_model_522_1pdk,50
sampled_1pdk_model_523_1pdk,60
sampled_1pdk_model_524_1pdk,46
sampled_1pdk_model_525_1pdk,64
sampled_1pdk_model_526_1pdk,58
sampled_1pdk_model_527_1pdk,53
sampled_1pdk_model_528_1pdk,46
sampled_1pdk_model_529_1pdk,71
sampled_1pdk_model_53_1pdk,33
sampled_1pdk_model_530_1pdk,62
sampled_1pdk_model_531_1pdk,54
sampled_1pdk_model_532_1pdk,69
sampled_1pdk_model_533_1pdk,55
sampled_1pdk_model_534_1pdk,68
sampled_1pdk_model_535_1pdk,65
sampled_1pdk_model_536_1pdk,59
sampled_1pdk_model_537_1pdk,66
sampled_1pdk_model_538_1pdk,62
sampled_1pdk_model_539_1pdk,69
sampled_1pdk_model_54_1pdk,35
sampled_1pdk_model_540_1pdk,54
sampled_1pdk_model_541_1pdk,57
sampled_1pdk_model_542_1pdk,60
sampled_1pdk_model_543_1pdk,60
sampled_1pdk_model_544_1pdk,42
sampled_1pdk_model_545_1pdk,57
sampled_1pdk_model_546_1pdk,55
sampled_1pdk_model_547_1pdk,70
sampled_1pdk_model_548_1pdk,59
sampled_1pdk_model_549_1pdk,60
sampled_1pdk_model_55_1pdk,13
sampled_1pdk_model_550_1pdk,53
sampled_1pdk_model_551_1pdk,53
sampled_1pdk_model_552_1pdk,56
sampled_1pdk_model_553_1pdk,56
sampled_1pdk_model_554_1pdk,66
sampled_1pdk_model_555_1pdk,58
sampled_1pdk_model_556_1pdk,64
sampled_1pdk_model_557_1pdk,65
sampled_1pdk_model_558_1pdk,67
sampled_1pdk_model_559_1pdk,63
sampled_1pdk_model_56_1pdk,24
sampled_1pdk_model_560_1pdk,72
sampled_1pdk_model_561_1pdk,56
sampled_1pdk_model_562_1pdk,62
sampled_1pdk_model_563_1pdk,71
sampled_1pdk_model_564_1pdk,67
sampled_1pdk_model_565_1pdk,65
sampled_1pdk_model_566_1pdk,64
sampled_1pdk_model_567_1pdk,60
sampled_1pdk_model_568_1pdk,61
sampled_1pdk_model_569_1pdk,57
sampled_1pdk_model_57_1pdk,25
sampled_1pdk_model_570_1pdk,62
sampled_1pdk_model_571_1pdk,66
sampled_1pdk_model_572_1pdk,57
sampled_1pdk_model_573_1pdk,70
sampled_1pdk_model_574_1pdk,56
sampled_1pdk_model_575_1pdk,64
sampled_1pdk_model_576_1pdk,46
sampled_1pdk_model_577_1pdk,53
sampled_1pdk_model_578_1pdk,57
sampled_1pdk_model_579_1pdk,72
sampled_1pdk_model_58_1pdk,29
sampled_1pdk_model_580_1pdk,68
sampled_1pdk_model_581_1pdk,58
sampled_1pdk_model_582_1pdk,59
sampled_1pdk_model_583_1pdk,70
sampled_1pdk_model_584_1pdk,51
sampled_1pdk_model_585_1pdk,56
sampled_1pdk_model_586_1pdk,56
sampled_1pdk_model_587_1pdk,68
sampled_1pdk_model_588_1pdk,69
sampled_1pdk_model_589_1pdk,58
sampled_1pdk_model_59_1pdk,28
sampled_1pdk_model_590_1pdk,62
sampled_1pdk_model_591_1pdk,60
sampled_1pdk_model_592_1pdk,54
sampled_1pdk_model_593_1pdk,73
sampled_1pdk_model_594_1pdk,49
sampled_1pdk_model_595_1pdk,60
sampled_1pdk_model_596_1pdk,55
sampled_1pdk_model_597_1pdk,63
sampled_1pdk_model_598_1pdk,46
sampled_1pdk_model_599_1pdk,62
sampled_1pdk_model_6_1pdk,14
sampled_1pdk_model_60_1pdk,16
sampled_1pdk_model_600_1pdk,64
sampled_1pdk_model_601_1pdk,69
sampled_1pdk_model_602_1pdk,57
sampled_1pdk_model_603_1pdk,73
sampled_1pdk_model_604_1pdk,62
sampled_1pdk_model_605_1pdk,71
sampled_1pdk_model_606_1pdk,59
sampled_1pdk_model_607_1pdk,59
sampled_1pdk_model_608_1pdk,64
sampled_1pdk_model_609_1pdk,68
sampled_1pdk_model_61_1pdk,25
sampled_1pdk_model_610_1pdk,61
sampled_1pdk_model_611_1pdk,61
sampled_1pdk_model_612_1pdk,62
sampled_1pdk_model_613_1pdk,76
sampled_1pdk_model_614_1pdk,65
sampled_1pdk_model_615_1pdk,65
sampled_1pdk_model_616_1pdk,70
sampled_1pdk_model_617_1pdk,58
sampled_1pdk_model_618_1pdk,71
sampled_1pdk_model_619_1pdk,61
sampled_1pdk_model_62_1pdk,20
sampled_1pdk_model_620_1pdk,61
sampled_1pdk_model_621_1pdk,61
sampled_1pdk_model_622_1pdk,57
sampled_1pdk_model_623_1pdk,64
sampled_1pdk_model_624_1pdk,63
sampled_1pdk_model_625_1pdk,64
sampled_1pdk_model_626_1pdk,58
sampled_1pdk_model_627_1pdk,50
sampled_1pdk_model_628_1pdk,67
sampled_1pdk_model_629_1pdk,64
sampled_1pdk_model_63_1pdk,24
sampled_1pdk_model_630_1pdk,62
sampled_1pdk_model_631_1pdk,63
sampled_1pdk_model_632_1pdk,60
sampled_1pdk_model_633_1pdk,55
sampled_1pdk_model_634_1pdk,62
sampled_1pdk_model_635_1pdk,67
sampled_1pdk_model_636_1pdk,64
sampled_1pdk_model_637_1pdk,64
sampled_1pdk_model_638_1pdk,60
sampled_1pdk_model_639_1pdk,64
sampled_1pdk_model_64_1pdk,22
sampled_1pdk_model_640_1pdk,62
sampled_1pdk_model_641_1pdk,68
sampled_1pdk_model_642_1pdk,61
sampled_1pdk_model_643_1pdk,73
sampled_1pdk_model_644_1pdk,59
sampled_1pdk_model_645_1pdk,61
sampled_1pdk_model_646_1pdk,62
sampled_1pdk_model_647_1pdk,75
sampled_1pdk_model_648_1pdk,62
sampled_1pdk_model_649_1pdk,66
sampled_1pdk_model_65_1pdk,34
sampled_1pdk_model_650_1pdk,58
sampled_1pdk_model_651_1pdk,65
sampled_1pdk_model_652_1pdk,59
sampled_1pdk_model_653_1pdk,62
sampled_1pdk_model_654_1pdk,62
sampled_1pdk_model_655_1pdk,60
sampled_1pdk_model_656_1pdk,62
sampled_1pdk_model_657_1pdk,65
sampled_1pdk_model_658_1pdk,65
sampled_1pdk_model_659_1pdk,64
sampled_1pdk_model_66_1pdk,22
sampled_1pdk_model_660_1pdk,58
sampled_1pdk_model_661_1pdk,63
sampled_1pdk_model_662_1pdk,65
sampled_1pdk_model_663_1pdk,57
sampled_1pdk_model_664_1pdk,74
sampled_1pdk_model_665_1pdk,62
sampled_1pdk_model_666_1pdk,60
sampled_1pdk_model_667_1pdk,62
sampled_1pdk_model_668_1pdk,60
sampled_1pdk_model_669_1pdk,63
sampled_1pdk_model_67_1pdk,27
sampled_1pdk_model_670_1pdk,65
sampled_1pdk_model_671_1pdk,62
sampled_1pdk_model_672_1pdk,78
sampled_1pdk_model_673_1pdk,75
sampled_1pdk_model_674_1pdk,61
sampled_1pdk_model_675_1pdk,64
sampled_1pdk_model_676_1pdk,64
sampled_1pdk_model_677_1pdk,66
sampled_1pdk_model_678_1pdk,67
sampled_1pdk_model_679_1pdk,63
sampled_1pdk_model_68_1pdk,16
sampled_1pdk_model_680_1pdk,67
sampled_1pdk_model_681_1pdk,73
sampled_1pdk_model_682_1pdk,64
sampled_1pdk_model_683_1pdk,68
sampled_1pdk_model_684_1pdk,74
sampled_1pdk_model_685_1pdk,63
sampled_1pdk_model_686_1pdk,66
sampled_1pdk_model_687_1pdk,67
sampled_1pdk_model_688_1pdk,74
sampled_1pdk_model_689_1pdk,60
sampled_1pdk_model_69_1pdk,24
sampled_1pdk_model_690_1pdk,66
sampled_1pdk_model_691_1pdk,75
sampled_1pdk_model_692_1pdk,71
sampled_1pdk_model_693_1pdk,68
sampled_1pdk_model_694_1pdk,59
sampled_1pdk_model_695_1pdk,62
sampled_1pdk_model_696_1pdk,64
sampled_1pdk_model_697_1pdk,70
sampled_1pdk_model_698_1pdk,65
sampled_1pdk_model_699_1pdk,74
sampled_1pdk_model_7_1pdk,17
sampled_1pdk_model_70_1pdk,22
sampled_1pdk_model_700_1pdk,64
sampled_1pdk_model_701_1pdk,65
sampled_1pdk_model_702_1pdk,66
sampled_1pdk_model_703_1pdk,66
sampled_1pdk_model_704_1pdk,66
sampled_1pdk_model_705_1pdk,66
sampled_1pdk_model_706_1pdk,72
sampled_1pdk_model_707_1pdk,68
sampled_1pdk_model_708_1pdk,74
sampled_1pdk_model_709_1pdk,76
sampled_1pdk_model_71_1pdk,23
sampled_1pdk_model_710_1pdk,60
sampled_1pdk_model_711_1pdk,65
sampled_1pdk_model_712_1pdk,62
sampled_1pdk_model_713_1pdk,67
sampled_1pdk_model_714_1pdk,68
sampled_1pdk_model_715_1pdk,62
sampled_1pdk_model_716_1pdk,70
sampled_1pdk_model_717_1pdk,76
sampled_1pdk_model_718_1pdk,61
sampled_1pdk_model_719_1pdk,65
sampled_1pdk_model_72_1pdk,20
sampled_1pdk_model_720_1pdk,65
sampled_1pdk_model_721_1pdk,67
sampled_1pdk_model_722_1pdk,71
sampled_1pdk_model_723_1pdk,59
sampled_1pdk_model_724_1pdk,60
sampled_1pdk_model_725_1pdk,65
sampled_1pdk_model_726_1pdk,73
sampled_1pdk_model_727_1pdk,70
