pdb_file,hydrophobicity_contacts
complex.1_10_25_corrected_H_0001_5k7m,64
complex.1_10_27_corrected_H_0001_5k7m,71
complex.1_10_33_corrected_H_0001_5k7m,69
complex.1_10_36_corrected_H_0001_5k7m,75
complex.1_10_38_corrected_H_0001_5k7m,67
complex.1_11_10_corrected_H_0001_5k7m,78
complex.1_11_30_corrected_H_0001_5k7m,82
complex.1_11_33_corrected_H_0001_5k7m,89
complex.1_11_43_corrected_H_0001_5k7m,69
complex.1_12_17_corrected_H_0001_5k7m,98
complex.1_12_37_corrected_H_0001_5k7m,75
complex.1_12_40_corrected_H_0001_5k7m,93
complex.1_13_23_corrected_H_0001_5k7m,84
complex.1_13_39_corrected_H_0001_5k7m,77
complex.1_13_40_corrected_H_0001_5k7m,85
complex.1_13_42_corrected_H_0001_5k7m,101
complex.1_13_8_corrected_H_0001_5k7m,95
complex.1_13_9_corrected_H_0001_5k7m,92
complex.1_14_10_corrected_H_0001_5k7m,105
complex.1_14_12_corrected_H_0001_5k7m,87
complex.1_14_23_corrected_H_0001_5k7m,88
complex.1_14_5_corrected_H_0001_5k7m,103
complex.1_15_0_corrected_H_0001_5k7m,86
complex.1_15_33_corrected_H_0001_5k7m,99
complex.1_15_35_corrected_H_0001_5k7m,99
complex.1_15_36_corrected_H_0001_5k7m,105
complex.1_15_43_corrected_H_0001_5k7m,98
complex.1_15_45_corrected_H_0001_5k7m,106
complex.1_15_9_corrected_H_0001_5k7m,95
complex.1_16_17_corrected_H_0001_5k7m,108
complex.1_16_21_corrected_H_0001_5k7m,102
complex.1_16_37_corrected_H_0001_5k7m,107
complex.1_16_42_corrected_H_0001_5k7m,105
complex.1_17_12_corrected_H_0001_5k7m,101
complex.1_17_16_corrected_H_0001_5k7m,110
complex.1_17_17_corrected_H_0001_5k7m,111
complex.1_17_27_corrected_H_0001_5k7m,105
complex.1_18_11_corrected_H_0001_5k7m,104
complex.1_19_3_corrected_H_0001_5k7m,101
complex.1_1_0_corrected_H_0001_5k7m,24
complex.1_1_22_corrected_H_0001_5k7m,12
complex.1_1_36_corrected_H_0001_5k7m,30
complex.1_1_48_corrected_H_0001_5k7m,33
complex.1_2_18_corrected_H_0001_5k7m,28
complex.1_2_31_corrected_H_0001_5k7m,36
complex.1_3_0_corrected_H_0001_5k7m,20
complex.1_3_13_corrected_H_0001_5k7m,21
complex.1_3_17_corrected_H_0001_5k7m,46
complex.1_3_25_corrected_H_0001_5k7m,56
complex.1_3_44_corrected_H_0001_5k7m,22
complex.1_3_5_corrected_H_0001_5k7m,34
complex.1_3_8_corrected_H_0001_5k7m,64
complex.1_4_42_corrected_H_0001_5k7m,46
complex.1_5_10_corrected_H_0001_5k7m,58
complex.1_5_15_corrected_H_0001_5k7m,46
complex.1_5_16_corrected_H_0001_5k7m,36
complex.1_5_24_corrected_H_0001_5k7m,32
complex.1_5_27_corrected_H_0001_5k7m,59
complex.1_5_30_corrected_H_0001_5k7m,27
complex.1_5_42_corrected_H_0001_5k7m,45
complex.1_6_22_corrected_H_0001_5k7m,48
complex.1_6_27_corrected_H_0001_5k7m,59
complex.1_6_34_corrected_H_0001_5k7m,67
complex.1_6_5_corrected_H_0001_5k7m,45
complex.1_6_8_corrected_H_0001_5k7m,76
complex.1_7_21_corrected_H_0001_5k7m,61
complex.1_7_28_corrected_H_0001_5k7m,58
complex.1_7_33_corrected_H_0001_5k7m,64
complex.1_7_36_corrected_H_0001_5k7m,73
complex.1_7_41_corrected_H_0001_5k7m,84
complex.1_8_12_corrected_H_0001_5k7m,84
complex.1_8_13_corrected_H_0001_5k7m,53
complex.1_8_15_corrected_H_0001_5k7m,83
complex.1_8_35_corrected_H_0001_5k7m,64
complex.1_8_38_corrected_H_0001_5k7m,70
complex.1_8_42_corrected_H_0001_5k7m,73
complex.1_9_15_corrected_H_0001_5k7m,71
complex.1_9_17_corrected_H_0001_5k7m,79
complex.1_9_35_corrected_H_0001_5k7m,83
complex.1_9_48_corrected_H_0001_5k7m,74
complex.2_0_13_corrected_H_0001_5k7m,14
complex.2_0_21_corrected_H_0001_5k7m,23
complex.2_0_23_corrected_H_0001_5k7m,14
complex.2_0_34_corrected_H_0001_5k7m,20
complex.2_0_47_corrected_H_0001_5k7m,15
complex.2_0_48_corrected_H_0001_5k7m,12
complex.2_10_17_corrected_H_0001_5k7m,61
complex.2_10_22_corrected_H_0001_5k7m,75
complex.2_10_2_corrected_H_0001_5k7m,101
complex.2_10_43_corrected_H_0001_5k7m,81
complex.2_10_48_corrected_H_0001_5k7m,94
complex.2_10_7_corrected_H_0001_5k7m,76
complex.2_11_18_corrected_H_0001_5k7m,76
complex.2_11_2_corrected_H_0001_5k7m,86
complex.2_11_4_corrected_H_0001_5k7m,81
complex.2_12_29_corrected_H_0001_5k7m,82
complex.2_12_9_corrected_H_0001_5k7m,95
complex.2_13_16_corrected_H_0001_5k7m,86
complex.2_13_20_corrected_H_0001_5k7m,97
complex.2_13_22_corrected_H_0001_5k7m,106
complex.2_13_26_corrected_H_0001_5k7m,85
complex.2_13_35_corrected_H_0001_5k7m,69
complex.2_13_47_corrected_H_0001_5k7m,83
complex.2_13_4_corrected_H_0001_5k7m,103
complex.2_14_13_corrected_H_0001_5k7m,86
complex.2_14_27_corrected_H_0001_5k7m,98
complex.2_14_29_corrected_H_0001_5k7m,85
complex.2_14_32_corrected_H_0001_5k7m,97
complex.2_14_7_corrected_H_0001_5k7m,106
complex.2_15_12_corrected_H_0001_5k7m,112
complex.2_15_13_corrected_H_0001_5k7m,91
complex.2_15_17_corrected_H_0001_5k7m,109
complex.2_15_18_corrected_H_0001_5k7m,101
complex.2_15_29_corrected_H_0001_5k7m,94
complex.2_15_40_corrected_H_0001_5k7m,102
complex.2_16_15_corrected_H_0001_5k7m,98
complex.2_16_28_corrected_H_0001_5k7m,97
complex.2_16_33_corrected_H_0001_5k7m,105
complex.2_16_7_corrected_H_0001_5k7m,102
complex.2_17_31_corrected_H_0001_5k7m,101
complex.2_17_32_corrected_H_0001_5k7m,109
complex.2_18_13_corrected_H_0001_5k7m,98
complex.2_18_16_corrected_H_0001_5k7m,108
complex.2_18_4_corrected_H_0001_5k7m,104
complex.2_18_6_corrected_H_0001_5k7m,106
complex.2_1_13_corrected_H_0001_5k7m,30
complex.2_1_19_corrected_H_0001_5k7m,30
complex.2_1_31_corrected_H_0001_5k7m,32
complex.2_1_43_corrected_H_0001_5k7m,44
complex.2_1_46_corrected_H_0001_5k7m,27
complex.2_1_47_corrected_H_0001_5k7m,25
complex.2_1_49_corrected_H_0001_5k7m,29
complex.2_2_11_corrected_H_0001_5k7m,29
complex.2_2_15_corrected_H_0001_5k7m,35
complex.2_2_4_corrected_H_0001_5k7m,40
complex.2_3_18_corrected_H_0001_5k7m,40
complex.2_3_1_corrected_H_0001_5k7m,42
complex.2_3_37_corrected_H_0001_5k7m,44
complex.2_3_39_corrected_H_0001_5k7m,21
complex.2_4_30_corrected_H_0001_5k7m,35
complex.2_4_36_corrected_H_0001_5k7m,37
complex.2_4_46_corrected_H_0001_5k7m,46
complex.2_4_5_corrected_H_0001_5k7m,47
complex.2_5_0_corrected_H_0001_5k7m,54
complex.2_5_18_corrected_H_0001_5k7m,67
complex.2_5_32_corrected_H_0001_5k7m,32
complex.2_5_36_corrected_H_0001_5k7m,52
complex.2_5_44_corrected_H_0001_5k7m,55
complex.2_5_45_corrected_H_0001_5k7m,40
complex.2_5_6_corrected_H_0001_5k7m,61
complex.2_6_10_corrected_H_0001_5k7m,44
complex.2_6_29_corrected_H_0001_5k7m,59
complex.2_6_2_corrected_H_0001_5k7m,56
complex.2_6_47_corrected_H_0001_5k7m,47
complex.2_6_7_corrected_H_0001_5k7m,61
complex.2_7_0_corrected_H_0001_5k7m,51
complex.2_7_29_corrected_H_0001_5k7m,52
complex.2_7_2_corrected_H_0001_5k7m,52
complex.2_7_4_corrected_H_0001_5k7m,59
complex.2_7_9_corrected_H_0001_5k7m,74
complex.2_8_17_corrected_H_0001_5k7m,65
complex.2_8_1_corrected_H_0001_5k7m,60
complex.2_8_24_corrected_H_0001_5k7m,54
complex.2_8_32_corrected_H_0001_5k7m,68
complex.2_8_37_corrected_H_0001_5k7m,58
complex.2_8_41_corrected_H_0001_5k7m,74
complex.2_8_47_corrected_H_0001_5k7m,87
complex.2_9_19_corrected_H_0001_5k7m,70
complex.2_9_30_corrected_H_0001_5k7m,71
complex.2_9_44_corrected_H_0001_5k7m,75
complex.2_9_6_corrected_H_0001_5k7m,64
complex.3_0_15_corrected_H_0001_5k7m,24
complex.3_0_20_corrected_H_0001_5k7m,30
complex.3_0_41_corrected_H_0001_5k7m,7
complex.3_0_43_corrected_H_0001_5k7m,40
complex.3_0_9_corrected_H_0001_5k7m,22
complex.3_10_20_corrected_H_0001_5k7m,73
complex.3_10_31_corrected_H_0001_5k7m,66
complex.3_10_3_corrected_H_0001_5k7m,65
complex.3_10_40_corrected_H_0001_5k7m,80
complex.3_11_11_corrected_H_0001_5k7m,95
complex.3_11_25_corrected_H_0001_5k7m,73
complex.3_11_28_corrected_H_0001_5k7m,82
complex.3_11_29_corrected_H_0001_5k7m,84
complex.3_11_31_corrected_H_0001_5k7m,81
complex.3_11_32_corrected_H_0001_5k7m,88
complex.3_11_36_corrected_H_0001_5k7m,95
complex.3_11_45_corrected_H_0001_5k7m,77
complex.3_11_47_corrected_H_0001_5k7m,84
complex.3_11_48_corrected_H_0001_5k7m,92
complex.3_11_6_corrected_H_0001_5k7m,79
complex.3_12_20_corrected_H_0001_5k7m,94
complex.3_12_21_corrected_H_0001_5k7m,74
complex.3_12_45_corrected_H_0001_5k7m,85
complex.3_12_5_corrected_H_0001_5k7m,78
complex.3_13_10_corrected_H_0001_5k7m,100
complex.3_13_11_corrected_H_0001_5k7m,87
complex.3_13_24_corrected_H_0001_5k7m,90
complex.3_13_28_corrected_H_0001_5k7m,90
complex.3_14_16_corrected_H_0001_5k7m,86
complex.3_14_1_corrected_H_0001_5k7m,95
complex.3_14_20_corrected_H_0001_5k7m,89
complex.3_14_37_corrected_H_0001_5k7m,102
complex.3_14_41_corrected_H_0001_5k7m,107
complex.3_14_48_corrected_H_0001_5k7m,106
complex.3_15_22_corrected_H_0001_5k7m,98
complex.3_15_3_corrected_H_0001_5k7m,100
complex.3_15_41_corrected_H_0001_5k7m,108
complex.3_15_46_corrected_H_0001_5k7m,85
complex.3_16_34_corrected_H_0001_5k7m,103
complex.3_16_5_corrected_H_0001_5k7m,108
complex.3_16_6_corrected_H_0001_5k7m,109
complex.3_17_0_corrected_H_0001_5k7m,105
complex.3_17_14_corrected_H_0001_5k7m,105
complex.3_17_19_corrected_H_0001_5k7m,100
complex.3_17_34_corrected_H_0001_5k7m,98
complex.3_18_5_corrected_H_0001_5k7m,108
complex.3_18_8_corrected_H_0001_5k7m,102
complex.3_1_23_corrected_H_0001_5k7m,26
complex.3_1_25_corrected_H_0001_5k7m,29
complex.3_1_27_corrected_H_0001_5k7m,16
complex.3_1_40_corrected_H_0001_5k7m,25
complex.3_2_26_corrected_H_0001_5k7m,20
complex.3_2_27_corrected_H_0001_5k7m,22
complex.3_2_30_corrected_H_0001_5k7m,40
complex.3_2_3_corrected_H_0001_5k7m,37
complex.3_2_41_corrected_H_0001_5k7m,27
complex.3_2_42_corrected_H_0001_5k7m,21
complex.3_2_45_corrected_H_0001_5k7m,29
complex.3_2_48_corrected_H_0001_5k7m,31
complex.3_3_21_corrected_H_0001_5k7m,26
complex.3_3_30_corrected_H_0001_5k7m,45
complex.3_3_34_corrected_H_0001_5k7m,27
complex.3_3_41_corrected_H_0001_5k7m,24
complex.3_3_43_corrected_H_0001_5k7m,40
complex.3_3_48_corrected_H_0001_5k7m,31
complex.3_4_22_corrected_H_0001_5k7m,46
complex.3_4_35_corrected_H_0001_5k7m,29
complex.3_4_40_corrected_H_0001_5k7m,44
complex.3_4_41_corrected_H_0001_5k7m,40
complex.3_4_43_corrected_H_0001_5k7m,29
complex.3_4_48_corrected_H_0001_5k7m,38
complex.3_4_9_corrected_H_0001_5k7m,43
complex.3_5_20_corrected_H_0001_5k7m,51
complex.3_5_25_corrected_H_0001_5k7m,40
complex.3_5_3_corrected_H_0001_5k7m,39
complex.3_5_47_corrected_H_0001_5k7m,57
complex.3_5_49_corrected_H_0001_5k7m,52
complex.3_6_11_corrected_H_0001_5k7m,77
complex.3_6_13_corrected_H_0001_5k7m,34
complex.3_6_19_corrected_H_0001_5k7m,35
complex.3_6_35_corrected_H_0001_5k7m,57
complex.3_6_39_corrected_H_0001_5k7m,56
complex.3_6_45_corrected_H_0001_5k7m,79
complex.3_7_13_corrected_H_0001_5k7m,70
complex.3_7_34_corrected_H_0001_5k7m,48
complex.3_7_45_corrected_H_0001_5k7m,73
complex.3_8_0_corrected_H_0001_5k7m,73
complex.3_8_14_corrected_H_0001_5k7m,44
complex.3_8_28_corrected_H_0001_5k7m,69
complex.3_8_43_corrected_H_0001_5k7m,61
complex.3_8_4_corrected_H_0001_5k7m,66
complex.3_8_7_corrected_H_0001_5k7m,57
complex.3_9_16_corrected_H_0001_5k7m,55
complex.4_0_12_corrected_H_0001_5k7m,28
complex.4_0_18_corrected_H_0001_5k7m,17
complex.4_10_13_corrected_H_0001_5k7m,67
complex.4_10_19_corrected_H_0001_5k7m,93
complex.4_10_21_corrected_H_0001_5k7m,68
complex.4_11_14_corrected_H_0001_5k7m,90
complex.4_11_1_corrected_H_0001_5k7m,100
complex.4_11_38_corrected_H_0001_5k7m,72
complex.4_11_39_corrected_H_0001_5k7m,81
complex.4_11_7_corrected_H_0001_5k7m,94
complex.4_12_10_corrected_H_0001_5k7m,94
complex.4_12_16_corrected_H_0001_5k7m,113
complex.4_12_22_corrected_H_0001_5k7m,93
complex.4_12_27_corrected_H_0001_5k7m,95
complex.4_12_31_corrected_H_0001_5k7m,96
complex.4_12_36_corrected_H_0001_5k7m,95
complex.4_12_43_corrected_H_0001_5k7m,93
complex.4_12_44_corrected_H_0001_5k7m,94
complex.4_12_46_corrected_H_0001_5k7m,95
complex.4_12_49_corrected_H_0001_5k7m,94
complex.4_13_0_corrected_H_0001_5k7m,104
complex.4_13_1_corrected_H_0001_5k7m,80
complex.4_13_27_corrected_H_0001_5k7m,87
complex.4_13_2_corrected_H_0001_5k7m,102
complex.4_13_32_corrected_H_0001_5k7m,86
complex.4_13_37_corrected_H_0001_5k7m,89
complex.4_14_14_corrected_H_0001_5k7m,92
complex.4_14_28_corrected_H_0001_5k7m,109
complex.4_14_36_corrected_H_0001_5k7m,114
complex.4_14_6_corrected_H_0001_5k7m,108
complex.4_15_10_corrected_H_0001_5k7m,108
complex.4_15_16_corrected_H_0001_5k7m,83
complex.4_15_21_corrected_H_0001_5k7m,97
complex.4_15_39_corrected_H_0001_5k7m,113
complex.4_16_11_corrected_H_0001_5k7m,102
complex.4_16_16_corrected_H_0001_5k7m,104
complex.4_16_23_corrected_H_0001_5k7m,99
complex.4_16_35_corrected_H_0001_5k7m,101
complex.4_16_36_corrected_H_0001_5k7m,102
complex.4_16_38_corrected_H_0001_5k7m,105
complex.4_17_29_corrected_H_0001_5k7m,103
complex.4_17_33_corrected_H_0001_5k7m,109
complex.4_17_36_corrected_H_0001_5k7m,109
complex.4_18_14_corrected_H_0001_5k7m,102
complex.4_18_1_corrected_H_0001_5k7m,106
complex.4_1_11_corrected_H_0001_5k7m,31
complex.4_1_20_corrected_H_0001_5k7m,22
complex.4_1_26_corrected_H_0001_5k7m,34
complex.4_1_33_corrected_H_0001_5k7m,29
complex.4_1_37_corrected_H_0001_5k7m,26
complex.4_2_12_corrected_H_0001_5k7m,43
complex.4_3_10_corrected_H_0001_5k7m,31
complex.4_3_15_corrected_H_0001_5k7m,24
complex.4_3_16_corrected_H_0001_5k7m,43
complex.4_3_31_corrected_H_0001_5k7m,26
complex.4_3_32_corrected_H_0001_5k7m,22
complex.4_3_33_corrected_H_0001_5k7m,26
complex.4_3_3_corrected_H_0001_5k7m,39
complex.4_3_46_corrected_H_0001_5k7m,42
complex.4_3_49_corrected_H_0001_5k7m,27
complex.4_3_6_corrected_H_0001_5k7m,26
complex.4_3_9_corrected_H_0001_5k7m,39
complex.4_4_13_corrected_H_0001_5k7m,49
complex.4_4_18_corrected_H_0001_5k7m,57
complex.4_4_21_corrected_H_0001_5k7m,31
complex.4_4_24_corrected_H_0001_5k7m,31
complex.4_4_8_corrected_H_0001_5k7m,38
complex.4_5_26_corrected_H_0001_5k7m,50
complex.4_5_29_corrected_H_0001_5k7m,35
complex.4_5_2_corrected_H_0001_5k7m,44
complex.4_5_38_corrected_H_0001_5k7m,47
complex.4_6_14_corrected_H_0001_5k7m,59
complex.4_6_20_corrected_H_0001_5k7m,68
complex.4_6_24_corrected_H_0001_5k7m,67
complex.4_6_28_corrected_H_0001_5k7m,53
complex.4_6_31_corrected_H_0001_5k7m,58
complex.4_6_32_corrected_H_0001_5k7m,55
complex.4_6_33_corrected_H_0001_5k7m,49
complex.4_6_3_corrected_H_0001_5k7m,57
complex.4_6_48_corrected_H_0001_5k7m,67
complex.4_7_20_corrected_H_0001_5k7m,62
complex.4_7_3_corrected_H_0001_5k7m,66
complex.4_7_40_corrected_H_0001_5k7m,51
complex.4_8_33_corrected_H_0001_5k7m,59
complex.4_8_46_corrected_H_0001_5k7m,68
complex.4_8_9_corrected_H_0001_5k7m,67
complex.4_9_13_corrected_H_0001_5k7m,71
complex.4_9_25_corrected_H_0001_5k7m,66
complex.4_9_26_corrected_H_0001_5k7m,75
complex.4_9_38_corrected_H_0001_5k7m,87
complex.4_9_3_corrected_H_0001_5k7m,94
complex.4_9_40_corrected_H_0001_5k7m,55
complex.5_0_2_corrected_H_0001_5k7m,22
complex.5_0_33_corrected_H_0001_5k7m,12
complex.5_0_38_corrected_H_0001_5k7m,33
complex.5_0_7_corrected_H_0001_5k7m,18
complex.5_10_16_corrected_H_0001_5k7m,76
complex.5_10_23_corrected_H_0001_5k7m,71
complex.5_10_30_corrected_H_0001_5k7m,97
complex.5_10_37_corrected_H_0001_5k7m,87
complex.5_10_42_corrected_H_0001_5k7m,90
complex.5_10_45_corrected_H_0001_5k7m,87
complex.5_10_8_corrected_H_0001_5k7m,85
complex.5_11_22_corrected_H_0001_5k7m,92
complex.5_12_14_corrected_H_0001_5k7m,84
complex.5_12_19_corrected_H_0001_5k7m,89
complex.5_12_1_corrected_H_0001_5k7m,105
complex.5_12_26_corrected_H_0001_5k7m,109
complex.5_12_2_corrected_H_0001_5k7m,88
complex.5_12_39_corrected_H_0001_5k7m,88
complex.5_12_47_corrected_H_0001_5k7m,109
complex.5_12_8_corrected_H_0001_5k7m,90
complex.5_13_12_corrected_H_0001_5k7m,79
complex.5_13_25_corrected_H_0001_5k7m,92
complex.5_13_41_corrected_H_0001_5k7m,97
complex.5_13_43_corrected_H_0001_5k7m,101
complex.5_13_45_corrected_H_0001_5k7m,105
complex.5_14_30_corrected_H_0001_5k7m,112
complex.5_14_33_corrected_H_0001_5k7m,111
complex.5_14_44_corrected_H_0001_5k7m,92
complex.5_14_45_corrected_H_0001_5k7m,85
complex.5_14_4_corrected_H_0001_5k7m,95
complex.5_14_8_corrected_H_0001_5k7m,83
complex.5_15_14_corrected_H_0001_5k7m,102
complex.5_15_1_corrected_H_0001_5k7m,89
complex.5_15_47_corrected_H_0001_5k7m,114
complex.5_15_4_corrected_H_0001_5k7m,100
complex.5_15_7_corrected_H_0001_5k7m,97
complex.5_16_18_corrected_H_0001_5k7m,100
complex.5_17_10_corrected_H_0001_5k7m,108
complex.5_17_11_corrected_H_0001_5k7m,102
complex.5_17_15_corrected_H_0001_5k7m,107
complex.5_17_20_corrected_H_0001_5k7m,103
complex.5_17_22_corrected_H_0001_5k7m,108
complex.5_17_8_corrected_H_0001_5k7m,104
complex.5_18_15_corrected_H_0001_5k7m,109
complex.5_1_12_corrected_H_0001_5k7m,22
complex.5_1_15_corrected_H_0001_5k7m,16
complex.5_1_21_corrected_H_0001_5k7m,29
complex.5_1_30_corrected_H_0001_5k7m,30
complex.5_1_39_corrected_H_0001_5k7m,28
complex.5_1_44_corrected_H_0001_5k7m,42
complex.5_1_6_corrected_H_0001_5k7m,15
complex.5_2_17_corrected_H_0001_5k7m,32
complex.5_2_32_corrected_H_0001_5k7m,22
complex.5_2_36_corrected_H_0001_5k7m,33
complex.5_2_47_corrected_H_0001_5k7m,24
complex.5_2_49_corrected_H_0001_5k7m,27
complex.5_2_6_corrected_H_0001_5k7m,28
complex.5_3_14_corrected_H_0001_5k7m,35
complex.5_4_25_corrected_H_0001_5k7m,33
complex.5_4_47_corrected_H_0001_5k7m,41
complex.5_5_11_corrected_H_0001_5k7m,39
complex.5_5_33_corrected_H_0001_5k7m,44
complex.5_5_7_corrected_H_0001_5k7m,44
complex.5_6_0_corrected_H_0001_5k7m,61
complex.5_6_12_corrected_H_0001_5k7m,71
complex.5_6_16_corrected_H_0001_5k7m,60
complex.5_6_1_corrected_H_0001_5k7m,64
complex.5_6_23_corrected_H_0001_5k7m,54
complex.5_6_30_corrected_H_0001_5k7m,50
complex.5_6_42_corrected_H_0001_5k7m,43
complex.5_6_43_corrected_H_0001_5k7m,57
complex.5_7_25_corrected_H_0001_5k7m,50
complex.5_7_37_corrected_H_0001_5k7m,53
complex.5_7_44_corrected_H_0001_5k7m,77
complex.5_8_10_corrected_H_0001_5k7m,58
complex.5_8_26_corrected_H_0001_5k7m,61
complex.5_8_29_corrected_H_0001_5k7m,58
complex.5_8_40_corrected_H_0001_5k7m,68
complex.5_8_6_corrected_H_0001_5k7m,79
complex.5_9_12_corrected_H_0001_5k7m,61
complex.5_9_21_corrected_H_0001_5k7m,71
complex.5_9_28_corrected_H_0001_5k7m,67
complex.5_9_31_corrected_H_0001_5k7m,67
complex.5_9_34_corrected_H_0001_5k7m,64
complex.5_9_36_corrected_H_0001_5k7m,67
complex.5_9_8_corrected_H_0001_5k7m,64
complex.6_0_16_corrected_H_0001_5k7m,36
complex.6_0_32_corrected_H_0001_5k7m,33
complex.6_0_46_corrected_H_0001_5k7m,15
complex.6_0_4_corrected_H_0001_5k7m,31
complex.6_10_26_corrected_H_0001_5k7m,73
complex.6_10_49_corrected_H_0001_5k7m,83
complex.6_11_0_corrected_H_0001_5k7m,85
complex.6_11_16_corrected_H_0001_5k7m,82
complex.6_11_19_corrected_H_0001_5k7m,83
complex.6_11_20_corrected_H_0001_5k7m,78
complex.6_11_21_corrected_H_0001_5k7m,86
complex.6_11_35_corrected_H_0001_5k7m,76
complex.6_12_11_corrected_H_0001_5k7m,82
complex.6_12_24_corrected_H_0001_5k7m,96
complex.6_12_28_corrected_H_0001_5k7m,90
complex.6_12_38_corrected_H_0001_5k7m,93
