pdb_file,hydrophobicity_contacts
sampled_1itb_model_269_1itb,34
sampled_1itb_model_27_1itb,12
sampled_1itb_model_270_1itb,30
sampled_1itb_model_271_1itb,43
sampled_1itb_model_272_1itb,33
sampled_1itb_model_273_1itb,36
sampled_1itb_model_274_1itb,37
sampled_1itb_model_275_1itb,35
sampled_1itb_model_276_1itb,52
sampled_1itb_model_277_1itb,22
sampled_1itb_model_278_1itb,37
sampled_1itb_model_279_1itb,18
sampled_1itb_model_28_1itb,15
sampled_1itb_model_280_1itb,34
sampled_1itb_model_281_1itb,28
sampled_1itb_model_282_1itb,37
sampled_1itb_model_283_1itb,33
sampled_1itb_model_284_1itb,34
sampled_1itb_model_285_1itb,41
sampled_1itb_model_286_1itb,53
sampled_1itb_model_287_1itb,26
sampled_1itb_model_288_1itb,41
sampled_1itb_model_289_1itb,40
sampled_1itb_model_29_1itb,25
sampled_1itb_model_290_1itb,31
sampled_1itb_model_291_1itb,30
sampled_1itb_model_292_1itb,39
sampled_1itb_model_293_1itb,32
sampled_1itb_model_294_1itb,30
sampled_1itb_model_295_1itb,26
sampled_1itb_model_296_1itb,33
sampled_1itb_model_297_1itb,32
sampled_1itb_model_298_1itb,30
sampled_1itb_model_299_1itb,31
sampled_1itb_model_3_1itb,9
sampled_1itb_model_30_1itb,31
sampled_1itb_model_300_1itb,24
sampled_1itb_model_301_1itb,47
sampled_1itb_model_302_1itb,57
sampled_1itb_model_303_1itb,40
sampled_1itb_model_304_1itb,41
sampled_1itb_model_305_1itb,41
sampled_1itb_model_306_1itb,45
sampled_1itb_model_307_1itb,33
sampled_1itb_model_308_1itb,29
sampled_1itb_model_309_1itb,31
sampled_1itb_model_31_1itb,19
sampled_1itb_model_310_1itb,35
sampled_1itb_model_311_1itb,42
sampled_1itb_model_312_1itb,41
sampled_1itb_model_313_1itb,47
sampled_1itb_model_314_1itb,24
sampled_1itb_model_315_1itb,35
sampled_1itb_model_316_1itb,36
sampled_1itb_model_317_1itb,40
sampled_1itb_model_318_1itb,27
sampled_1itb_model_319_1itb,34
sampled_1itb_model_32_1itb,14
sampled_1itb_model_320_1itb,36
sampled_1itb_model_321_1itb,45
sampled_1itb_model_322_1itb,43
sampled_1itb_model_323_1itb,37
sampled_1itb_model_324_1itb,33
sampled_1itb_model_325_1itb,29
sampled_1itb_model_326_1itb,39
sampled_1itb_model_327_1itb,29
sampled_1itb_model_328_1itb,32
sampled_1itb_model_329_1itb,42
sampled_1itb_model_33_1itb,26
sampled_1itb_model_330_1itb,39
sampled_1itb_model_331_1itb,55
sampled_1itb_model_332_1itb,47
sampled_1itb_model_333_1itb,50
sampled_1itb_model_334_1itb,37
sampled_1itb_model_335_1itb,36
sampled_1itb_model_336_1itb,54
sampled_1itb_model_337_1itb,42
sampled_1itb_model_338_1itb,41
sampled_1itb_model_339_1itb,35
sampled_1itb_model_34_1itb,18
sampled_1itb_model_340_1itb,39
sampled_1itb_model_341_1itb,37
sampled_1itb_model_342_1itb,42
sampled_1itb_model_343_1itb,43
sampled_1itb_model_344_1itb,39
sampled_1itb_model_345_1itb,28
sampled_1itb_model_346_1itb,31
sampled_1itb_model_347_1itb,30
sampled_1itb_model_348_1itb,45
sampled_1itb_model_349_1itb,38
sampled_1itb_model_35_1itb,16
sampled_1itb_model_350_1itb,28
sampled_1itb_model_351_1itb,24
sampled_1itb_model_352_1itb,49
sampled_1itb_model_353_1itb,33
sampled_1itb_model_354_1itb,21
sampled_1itb_model_355_1itb,48
sampled_1itb_model_356_1itb,43
sampled_1itb_model_357_1itb,42
sampled_1itb_model_358_1itb,33
sampled_1itb_model_359_1itb,47
sampled_1itb_model_36_1itb,7
sampled_1itb_model_360_1itb,42
sampled_1itb_model_361_1itb,40
sampled_1itb_model_362_1itb,36
sampled_1itb_model_363_1itb,48
sampled_1itb_model_364_1itb,34
sampled_1itb_model_365_1itb,56
sampled_1itb_model_366_1itb,27
sampled_1itb_model_367_1itb,35
sampled_1itb_model_368_1itb,52
sampled_1itb_model_369_1itb,41
sampled_1itb_model_37_1itb,12
sampled_1itb_model_370_1itb,31
sampled_1itb_model_371_1itb,43
sampled_1itb_model_372_1itb,39
sampled_1itb_model_373_1itb,53
sampled_1itb_model_374_1itb,43
sampled_1itb_model_375_1itb,40
sampled_1itb_model_376_1itb,53
sampled_1itb_model_377_1itb,23
sampled_1itb_model_378_1itb,24
sampled_1itb_model_379_1itb,54
sampled_1itb_model_38_1itb,13
sampled_1itb_model_380_1itb,42
sampled_1itb_model_381_1itb,35
sampled_1itb_model_382_1itb,32
sampled_1itb_model_383_1itb,42
sampled_1itb_model_384_1itb,48
sampled_1itb_model_385_1itb,37
sampled_1itb_model_386_1itb,54
sampled_1itb_model_387_1itb,33
sampled_1itb_model_388_1itb,48
sampled_1itb_model_389_1itb,62
sampled_1itb_model_39_1itb,11
sampled_1itb_model_390_1itb,35
sampled_1itb_model_391_1itb,42
sampled_1itb_model_392_1itb,51
sampled_1itb_model_393_1itb,45
sampled_1itb_model_394_1itb,28
sampled_1itb_model_395_1itb,37
sampled_1itb_model_396_1itb,32
sampled_1itb_model_397_1itb,50
sampled_1itb_model_398_1itb,46
sampled_1itb_model_399_1itb,39
sampled_1itb_model_4_1itb,15
sampled_1itb_model_40_1itb,10
sampled_1itb_model_400_1itb,34
sampled_1itb_model_401_1itb,49
sampled_1itb_model_402_1itb,50
sampled_1itb_model_403_1itb,48
sampled_1itb_model_404_1itb,43
sampled_1itb_model_405_1itb,49
sampled_1itb_model_406_1itb,45
sampled_1itb_model_407_1itb,35
sampled_1itb_model_408_1itb,47
sampled_1itb_model_409_1itb,53
sampled_1itb_model_41_1itb,18
sampled_1itb_model_410_1itb,64
sampled_1itb_model_411_1itb,38
sampled_1itb_model_412_1itb,57
sampled_1itb_model_413_1itb,48
sampled_1itb_model_414_1itb,35
sampled_1itb_model_415_1itb,41
sampled_1itb_model_416_1itb,46
sampled_1itb_model_417_1itb,34
sampled_1itb_model_418_1itb,47
sampled_1itb_model_419_1itb,44
sampled_1itb_model_42_1itb,15
sampled_1itb_model_420_1itb,35
sampled_1itb_model_421_1itb,32
sampled_1itb_model_422_1itb,46
sampled_1itb_model_423_1itb,38
sampled_1itb_model_424_1itb,45
sampled_1itb_model_425_1itb,49
sampled_1itb_model_426_1itb,35
sampled_1itb_model_427_1itb,55
sampled_1itb_model_428_1itb,50
sampled_1itb_model_429_1itb,42
sampled_1itb_model_43_1itb,19
sampled_1itb_model_430_1itb,36
sampled_1itb_model_431_1itb,50
sampled_1itb_model_432_1itb,39
sampled_1itb_model_433_1itb,34
sampled_1itb_model_434_1itb,46
sampled_1itb_model_435_1itb,37
sampled_1itb_model_436_1itb,53
sampled_1itb_model_437_1itb,47
sampled_1itb_model_438_1itb,52
sampled_1itb_model_439_1itb,58
sampled_1itb_model_44_1itb,23
sampled_1itb_model_440_1itb,31
sampled_1itb_model_441_1itb,45
sampled_1itb_model_442_1itb,44
sampled_1itb_model_443_1itb,52
sampled_1itb_model_444_1itb,40
sampled_1itb_model_445_1itb,51
sampled_1itb_model_446_1itb,46
sampled_1itb_model_447_1itb,41
sampled_1itb_model_448_1itb,40
sampled_1itb_model_449_1itb,54
sampled_1itb_model_45_1itb,18
sampled_1itb_model_450_1itb,52
sampled_1itb_model_451_1itb,49
sampled_1itb_model_452_1itb,45
sampled_1itb_model_453_1itb,39
sampled_1itb_model_454_1itb,53
sampled_1itb_model_455_1itb,48
sampled_1itb_model_456_1itb,56
sampled_1itb_model_457_1itb,52
sampled_1itb_model_458_1itb,50
sampled_1itb_model_459_1itb,48
sampled_1itb_model_46_1itb,14
sampled_1itb_model_460_1itb,43
sampled_1itb_model_461_1itb,44
sampled_1itb_model_462_1itb,44
sampled_1itb_model_463_1itb,47
sampled_1itb_model_464_1itb,53
sampled_1itb_model_465_1itb,56
sampled_1itb_model_466_1itb,48
sampled_1itb_model_467_1itb,55
sampled_1itb_model_468_1itb,43
sampled_1itb_model_469_1itb,46
sampled_1itb_model_47_1itb,14
sampled_1itb_model_470_1itb,64
sampled_1itb_model_471_1itb,55
sampled_1itb_model_472_1itb,36
sampled_1itb_model_473_1itb,36
sampled_1itb_model_474_1itb,56
sampled_1itb_model_475_1itb,48
sampled_1itb_model_476_1itb,50
sampled_1itb_model_477_1itb,58
sampled_1itb_model_478_1itb,51
sampled_1itb_model_479_1itb,56
sampled_1itb_model_48_1itb,12
sampled_1itb_model_480_1itb,38
sampled_1itb_model_481_1itb,46
sampled_1itb_model_482_1itb,47
sampled_1itb_model_483_1itb,49
sampled_1itb_model_484_1itb,33
sampled_1itb_model_485_1itb,35
sampled_1itb_model_486_1itb,44
sampled_1itb_model_487_1itb,48
sampled_1itb_model_488_1itb,48
sampled_1itb_model_489_1itb,54
sampled_1itb_model_49_1itb,20
sampled_1itb_model_490_1itb,36
sampled_1itb_model_491_1itb,29
sampled_1itb_model_492_1itb,32
sampled_1itb_model_493_1itb,43
sampled_1itb_model_494_1itb,38
sampled_1itb_model_495_1itb,50
sampled_1itb_model_496_1itb,41
sampled_1itb_model_497_1itb,54
sampled_1itb_model_498_1itb,48
sampled_1itb_model_499_1itb,49
sampled_1itb_model_5_1itb,19
sampled_1itb_model_50_1itb,12
sampled_1itb_model_500_1itb,51
sampled_1itb_model_501_1itb,47
sampled_1itb_model_502_1itb,44
sampled_1itb_model_503_1itb,37
sampled_1itb_model_504_1itb,42
sampled_1itb_model_505_1itb,47
sampled_1itb_model_506_1itb,44
sampled_1itb_model_507_1itb,30
sampled_1itb_model_508_1itb,39
sampled_1itb_model_509_1itb,45
sampled_1itb_model_51_1itb,28
sampled_1itb_model_510_1itb,39
sampled_1itb_model_511_1itb,54
sampled_1itb_model_512_1itb,47
sampled_1itb_model_513_1itb,40
sampled_1itb_model_514_1itb,47
sampled_1itb_model_515_1itb,62
sampled_1itb_model_516_1itb,37
sampled_1itb_model_517_1itb,46
sampled_1itb_model_518_1itb,39
sampled_1itb_model_519_1itb,53
sampled_1itb_model_52_1itb,36
sampled_1itb_model_520_1itb,27
sampled_1itb_model_521_1itb,48
sampled_1itb_model_522_1itb,38
sampled_1itb_model_523_1itb,39
sampled_1itb_model_524_1itb,35
sampled_1itb_model_525_1itb,57
sampled_1itb_model_526_1itb,42
sampled_1itb_model_527_1itb,35
sampled_1itb_model_528_1itb,40
sampled_1itb_model_529_1itb,46
sampled_1itb_model_53_1itb,26
sampled_1itb_model_530_1itb,54
sampled_1itb_model_531_1itb,55
sampled_1itb_model_532_1itb,44
sampled_1itb_model_533_1itb,50
sampled_1itb_model_534_1itb,46
sampled_1itb_model_535_1itb,47
sampled_1itb_model_536_1itb,47
sampled_1itb_model_537_1itb,49
sampled_1itb_model_538_1itb,43
sampled_1itb_model_539_1itb,60
sampled_1itb_model_54_1itb,34
sampled_1itb_model_540_1itb,32
sampled_1itb_model_541_1itb,55
sampled_1itb_model_542_1itb,58
sampled_1itb_model_543_1itb,50
sampled_1itb_model_544_1itb,35
sampled_1itb_model_545_1itb,58
sampled_1itb_model_546_1itb,48
sampled_1itb_model_547_1itb,38
sampled_1itb_model_548_1itb,47
sampled_1itb_model_549_1itb,33
sampled_1itb_model_55_1itb,29
sampled_1itb_model_550_1itb,55
sampled_1itb_model_551_1itb,42
sampled_1itb_model_552_1itb,58
sampled_1itb_model_553_1itb,57
sampled_1itb_model_554_1itb,59
sampled_1itb_model_555_1itb,32
sampled_1itb_model_556_1itb,52
sampled_1itb_model_557_1itb,60
sampled_1itb_model_558_1itb,41
sampled_1itb_model_559_1itb,47
sampled_1itb_model_56_1itb,41
sampled_1itb_model_560_1itb,37
sampled_1itb_model_561_1itb,37
sampled_1itb_model_562_1itb,67
sampled_1itb_model_563_1itb,50
sampled_1itb_model_564_1itb,41
sampled_1itb_model_565_1itb,52
sampled_1itb_model_566_1itb,43
sampled_1itb_model_567_1itb,39
sampled_1itb_model_568_1itb,48
sampled_1itb_model_569_1itb,51
sampled_1itb_model_57_1itb,37
sampled_1itb_model_570_1itb,47
sampled_1itb_model_571_1itb,40
sampled_1itb_model_572_1itb,44
sampled_1itb_model_573_1itb,48
sampled_1itb_model_574_1itb,50
sampled_1itb_model_575_1itb,53
sampled_1itb_model_576_1itb,42
sampled_1itb_model_577_1itb,32
sampled_1itb_model_578_1itb,62
sampled_1itb_model_579_1itb,43
sampled_1itb_model_58_1itb,27
sampled_1itb_model_580_1itb,41
sampled_1itb_model_581_1itb,48
sampled_1itb_model_582_1itb,36
sampled_1itb_model_583_1itb,41
sampled_1itb_model_584_1itb,51
sampled_1itb_model_585_1itb,46
sampled_1itb_model_586_1itb,57
sampled_1itb_model_587_1itb,33
sampled_1itb_model_588_1itb,43
sampled_1itb_model_589_1itb,43
sampled_1itb_model_59_1itb,33
sampled_1itb_model_590_1itb,40
sampled_1itb_model_591_1itb,51
sampled_1itb_model_592_1itb,46
sampled_1itb_model_593_1itb,39
sampled_1itb_model_594_1itb,39
sampled_1itb_model_595_1itb,57
sampled_1itb_model_596_1itb,49
sampled_1itb_model_597_1itb,59
sampled_1itb_model_598_1itb,42
sampled_1itb_model_599_1itb,63
sampled_1itb_model_6_1itb,10
sampled_1itb_model_60_1itb,33
sampled_1itb_model_600_1itb,50
sampled_1itb_model_601_1itb,40
sampled_1itb_model_602_1itb,44
sampled_1itb_model_603_1itb,35
sampled_1itb_model_604_1itb,40
sampled_1itb_model_605_1itb,50
sampled_1itb_model_606_1itb,51
sampled_1itb_model_607_1itb,39
sampled_1itb_model_608_1itb,35
sampled_1itb_model_609_1itb,52
sampled_1itb_model_61_1itb,28
sampled_1itb_model_610_1itb,44
sampled_1itb_model_611_1itb,43
sampled_1itb_model_612_1itb,49
sampled_1itb_model_613_1itb,54
sampled_1itb_model_614_1itb,40
sampled_1itb_model_615_1itb,38
sampled_1itb_model_616_1itb,45
sampled_1itb_model_617_1itb,55
sampled_1itb_model_618_1itb,39
sampled_1itb_model_619_1itb,40
sampled_1itb_model_62_1itb,28
sampled_1itb_model_620_1itb,60
sampled_1itb_model_621_1itb,62
sampled_1itb_model_622_1itb,52
sampled_1itb_model_623_1itb,46
sampled_1itb_model_624_1itb,55
sampled_1itb_model_625_1itb,55
sampled_1itb_model_626_1itb,43
sampled_1itb_model_627_1itb,53
sampled_1itb_model_628_1itb,65
sampled_1itb_model_629_1itb,46
sampled_1itb_model_63_1itb,16
sampled_1itb_model_630_1itb,57
sampled_1itb_model_631_1itb,45
sampled_1itb_model_632_1itb,47
sampled_1itb_model_633_1itb,50
sampled_1itb_model_634_1itb,53
sampled_1itb_model_635_1itb,49
sampled_1itb_model_636_1itb,53
sampled_1itb_model_637_1itb,52
sampled_1itb_model_638_1itb,53
sampled_1itb_model_639_1itb,51
sampled_1itb_model_64_1itb,37
sampled_1itb_model_640_1itb,41
sampled_1itb_model_641_1itb,57
sampled_1itb_model_642_1itb,39
sampled_1itb_model_643_1itb,52
sampled_1itb_model_644_1itb,47
sampled_1itb_model_645_1itb,39
sampled_1itb_model_646_1itb,41
sampled_1itb_model_647_1itb,45
sampled_1itb_model_648_1itb,43
sampled_1itb_model_649_1itb,62
sampled_1itb_model_65_1itb,21
sampled_1itb_model_650_1itb,51
sampled_1itb_model_651_1itb,49
sampled_1itb_model_652_1itb,33
sampled_1itb_model_653_1itb,54
sampled_1itb_model_654_1itb,42
sampled_1itb_model_655_1itb,39
sampled_1itb_model_656_1itb,57
sampled_1itb_model_657_1itb,53
sampled_1itb_model_658_1itb,66
sampled_1itb_model_659_1itb,48
sampled_1itb_model_66_1itb,38
sampled_1itb_model_660_1itb,49
sampled_1itb_model_661_1itb,37
sampled_1itb_model_662_1itb,55
sampled_1itb_model_663_1itb,41
sampled_1itb_model_664_1itb,40
sampled_1itb_model_665_1itb,46
sampled_1itb_model_666_1itb,35
sampled_1itb_model_667_1itb,63
sampled_1itb_model_668_1itb,58
sampled_1itb_model_669_1itb,40
sampled_1itb_model_67_1itb,14
sampled_1itb_model_670_1itb,42
sampled_1itb_model_671_1itb,51
sampled_1itb_model_672_1itb,49
sampled_1itb_model_673_1itb,53
sampled_1itb_model_674_1itb,59
sampled_1itb_model_675_1itb,60
sampled_1itb_model_676_1itb,39
sampled_1itb_model_677_1itb,46
sampled_1itb_model_678_1itb,52
sampled_1itb_model_679_1itb,50
sampled_1itb_model_68_1itb,19
sampled_1itb_model_680_1itb,60
sampled_1itb_model_681_1itb,60
sampled_1itb_model_682_1itb,48
sampled_1itb_model_683_1itb,37
sampled_1itb_model_684_1itb,55
sampled_1itb_model_685_1itb,52
sampled_1itb_model_686_1itb,40
sampled_1itb_model_687_1itb,42
sampled_1itb_model_688_1itb,40
sampled_1itb_model_689_1itb,55
sampled_1itb_model_69_1itb,24
sampled_1itb_model_690_1itb,41
sampled_1itb_model_691_1itb,54
sampled_1itb_model_692_1itb,50
sampled_1itb_model_693_1itb,42
sampled_1itb_model_694_1itb,38
sampled_1itb_model_695_1itb,47
sampled_1itb_model_696_1itb,59
sampled_1itb_model_697_1itb,42
sampled_1itb_model_698_1itb,44
sampled_1itb_model_699_1itb,62
sampled_1itb_model_7_1itb,18
sampled_1itb_model_70_1itb,35
sampled_1itb_model_700_1itb,48
sampled_1itb_model_701_1itb,36
sampled_1itb_model_702_1itb,53
sampled_1itb_model_703_1itb,46
sampled_1itb_model_704_1itb,55
sampled_1itb_model_705_1itb,43
sampled_1itb_model_706_1itb,60
sampled_1itb_model_707_1itb,54
sampled_1itb_model_708_1itb,44
sampled_1itb_model_709_1itb,47
sampled_1itb_model_71_1itb,15
sampled_1itb_model_710_1itb,52
sampled_1itb_model_711_1itb,50
sampled_1itb_model_712_1itb,48
sampled_1itb_model_713_1itb,49
sampled_1itb_model_714_1itb,42
sampled_1itb_model_715_1itb,51
sampled_1itb_model_716_1itb,49
sampled_1itb_model_717_1itb,41
sampled_1itb_model_718_1itb,47
sampled_1itb_model_719_1itb,41
sampled_1itb_model_72_1itb,49
sampled_1itb_model_720_1itb,56
sampled_1itb_model_721_1itb,63
sampled_1itb_model_722_1itb,31
sampled_1itb_model_723_1itb,45
sampled_1itb_model_724_1itb,49
sampled_1itb_model_725_1itb,53
sampled_1itb_model_726_1itb,55
sampled_1itb_model_727_1itb,49
sampled_1itb_model_728_1itb,60
sampled_1itb_model_729_1itb,58
sampled_1itb_model_73_1itb,22
sampled_1itb_model_730_1itb,41
sampled_1itb_model_731_1itb,49
sampled_1itb_model_732_1itb,39
sampled_1itb_model_733_1itb,47
sampled_1itb_model_734_1itb,48
sampled_1itb_model_735_1itb,49
sampled_1itb_model_736_1itb,59
sampled_1itb_model_737_1itb,51
sampled_1itb_model_738_1itb,49
sampled_1itb_model_739_1itb,43
sampled_1itb_model_74_1itb,38
sampled_1itb_model_740_1itb,38
sampled_1itb_model_741_1itb,49
sampled_1itb_model_742_1itb,34
sampled_1itb_model_743_1itb,45
sampled_1itb_model_744_1itb,51
sampled_1itb_model_745_1itb,46
sampled_1itb_model_746_1itb,46
sampled_1itb_model_747_1itb,46
sampled_1itb_model_748_1itb,47
sampled_1itb_model_749_1itb,47
sampled_1itb_model_75_1itb,20
sampled_1itb_model_750_1itb,56
sampled_1itb_model_751_1itb,56
sampled_1itb_model_752_1itb,53
sampled_1itb_model_753_1itb,62
sampled_1itb_model_754_1itb,54
sampled_1itb_model_755_1itb,41
sampled_1itb_model_756_1itb,41
sampled_1itb_model_757_1itb,47
sampled_1itb_model_758_1itb,43
sampled_1itb_model_759_1itb,55
sampled_1itb_model_76_1itb,38
sampled_1itb_model_760_1itb,46
sampled_1itb_model_761_1itb,40
sampled_1itb_model_762_1itb,50
sampled_1itb_model_763_1itb,48
sampled_1itb_model_764_1itb,43
sampled_1itb_model_765_1itb,62
sampled_1itb_model_766_1itb,49
sampled_1itb_model_767_1itb,55
sampled_1itb_model_768_1itb,57
sampled_1itb_model_769_1itb,58
sampled_1itb_model_77_1itb,50
sampled_1itb_model_770_1itb,60
sampled_1itb_model_771_1itb,48
sampled_1itb_model_772_1itb,54
sampled_1itb_model_773_1itb,47
sampled_1itb_model_774_1itb,57
sampled_1itb_model_775_1itb,43
sampled_1itb_model_776_1itb,52
sampled_1itb_model_777_1itb,43
sampled_1itb_model_778_1itb,41
sampled_1itb_model_779_1itb,52
sampled_1itb_model_78_1itb,32
sampled_1itb_model_780_1itb,54
sampled_1itb_model_781_1itb,58
sampled_1itb_model_782_1itb,46
sampled_1itb_model_783_1itb,51
sampled_1itb_model_784_1itb,40
sampled_1itb_model_785_1itb,69
sampled_1itb_model_786_1itb,53
sampled_1itb_model_787_1itb,47
sampled_1itb_model_788_1itb,50
sampled_1itb_model_789_1itb,47
sampled_1itb_model_79_1itb,21
sampled_1itb_model_790_1itb,49
sampled_1itb_model_791_1itb,63
sampled_1itb_model_792_1itb,61
sampled_1itb_model_793_1itb,49
sampled_1itb_model_794_1itb,47
sampled_1itb_model_795_1itb,56
sampled_1itb_model_796_1itb,54
sampled_1itb_model_797_1itb,39
