pdb_file,hydrophobicity_contacts
complex.1_17_26_corrected_H_0001_4hwi,19
complex.1_17_40_corrected_H_0001_4hwi,19
complex.1_18_10_corrected_H_0001_4hwi,17
complex.1_18_22_corrected_H_0001_4hwi,20
complex.1_18_23_corrected_H_0001_4hwi,21
complex.1_18_31_corrected_H_0001_4hwi,20
complex.1_18_35_corrected_H_0001_4hwi,22
complex.1_1_25_corrected_H_0001_4hwi,11
complex.1_1_37_corrected_H_0001_4hwi,13
complex.1_1_7_corrected_H_0001_4hwi,11
complex.1_2_23_corrected_H_0001_4hwi,10
complex.1_2_40_corrected_H_0001_4hwi,15
complex.1_3_21_corrected_H_0001_4hwi,17
complex.1_3_28_corrected_H_0001_4hwi,26
complex.1_3_2_corrected_H_0001_4hwi,27
complex.1_3_32_corrected_H_0001_4hwi,35
complex.1_3_3_corrected_H_0001_4hwi,12
complex.1_3_40_corrected_H_0001_4hwi,9
complex.1_3_43_corrected_H_0001_4hwi,8
complex.1_3_44_corrected_H_0001_4hwi,15
complex.1_3_7_corrected_H_0001_4hwi,11
complex.1_4_16_corrected_H_0001_4hwi,18
complex.1_4_26_corrected_H_0001_4hwi,12
complex.1_4_28_corrected_H_0001_4hwi,13
complex.1_4_35_corrected_H_0001_4hwi,24
complex.1_4_41_corrected_H_0001_4hwi,11
complex.1_4_43_corrected_H_0001_4hwi,19
complex.1_4_45_corrected_H_0001_4hwi,21
complex.1_5_12_corrected_H_0001_4hwi,11
complex.1_6_30_corrected_H_0001_4hwi,18
complex.1_6_35_corrected_H_0001_4hwi,18
complex.1_6_37_corrected_H_0001_4hwi,16
complex.1_6_4_corrected_H_0001_4hwi,16
complex.1_6_5_corrected_H_0001_4hwi,18
complex.1_7_17_corrected_H_0001_4hwi,23
complex.1_7_26_corrected_H_0001_4hwi,13
complex.1_7_27_corrected_H_0001_4hwi,16
complex.1_7_34_corrected_H_0001_4hwi,16
complex.1_8_25_corrected_H_0001_4hwi,18
complex.1_8_39_corrected_H_0001_4hwi,22
complex.1_8_41_corrected_H_0001_4hwi,18
complex.1_8_43_corrected_H_0001_4hwi,21
complex.1_9_12_corrected_H_0001_4hwi,19
complex.1_9_19_corrected_H_0001_4hwi,19
complex.1_9_2_corrected_H_0001_4hwi,18
complex.1_9_31_corrected_H_0001_4hwi,25
complex.1_9_34_corrected_H_0001_4hwi,20
complex.1_9_40_corrected_H_0001_4hwi,21
complex.1_9_8_corrected_H_0001_4hwi,18
complex.2_0_32_corrected_H_0001_4hwi,18
complex.2_0_38_corrected_H_0001_4hwi,23
complex.2_0_44_corrected_H_0001_4hwi,25
complex.2_10_10_corrected_H_0001_4hwi,14
complex.2_10_13_corrected_H_0001_4hwi,18
complex.2_10_23_corrected_H_0001_4hwi,18
complex.2_10_29_corrected_H_0001_4hwi,15
complex.2_10_3_corrected_H_0001_4hwi,16
complex.2_10_41_corrected_H_0001_4hwi,22
complex.2_10_9_corrected_H_0001_4hwi,20
complex.2_11_16_corrected_H_0001_4hwi,17
complex.2_11_1_corrected_H_0001_4hwi,23
complex.2_11_25_corrected_H_0001_4hwi,21
complex.2_11_26_corrected_H_0001_4hwi,22
complex.2_11_41_corrected_H_0001_4hwi,14
complex.2_11_9_corrected_H_0001_4hwi,22
complex.2_12_19_corrected_H_0001_4hwi,21
complex.2_12_21_corrected_H_0001_4hwi,17
complex.2_12_33_corrected_H_0001_4hwi,20
complex.2_12_3_corrected_H_0001_4hwi,18
complex.2_12_43_corrected_H_0001_4hwi,20
complex.2_13_11_corrected_H_0001_4hwi,21
complex.2_13_14_corrected_H_0001_4hwi,23
complex.2_13_17_corrected_H_0001_4hwi,20
complex.2_13_23_corrected_H_0001_4hwi,15
complex.2_13_32_corrected_H_0001_4hwi,21
complex.2_13_45_corrected_H_0001_4hwi,21
complex.2_14_13_corrected_H_0001_4hwi,19
complex.2_14_23_corrected_H_0001_4hwi,19
complex.2_14_25_corrected_H_0001_4hwi,19
complex.2_14_30_corrected_H_0001_4hwi,20
complex.2_14_31_corrected_H_0001_4hwi,16
complex.2_14_34_corrected_H_0001_4hwi,21
complex.2_14_46_corrected_H_0001_4hwi,13
complex.2_14_48_corrected_H_0001_4hwi,14
complex.2_15_19_corrected_H_0001_4hwi,22
complex.2_15_36_corrected_H_0001_4hwi,20
complex.2_15_37_corrected_H_0001_4hwi,19
complex.2_16_16_corrected_H_0001_4hwi,20
complex.2_16_41_corrected_H_0001_4hwi,19
complex.2_17_10_corrected_H_0001_4hwi,21
complex.2_17_20_corrected_H_0001_4hwi,21
complex.2_17_25_corrected_H_0001_4hwi,16
complex.2_17_31_corrected_H_0001_4hwi,21
complex.2_17_34_corrected_H_0001_4hwi,20
complex.2_17_36_corrected_H_0001_4hwi,21
complex.2_17_42_corrected_H_0001_4hwi,20
complex.2_18_13_corrected_H_0001_4hwi,19
complex.2_18_3_corrected_H_0001_4hwi,20
complex.2_1_12_corrected_H_0001_4hwi,14
complex.2_1_15_corrected_H_0001_4hwi,8
complex.2_1_18_corrected_H_0001_4hwi,12
complex.2_1_19_corrected_H_0001_4hwi,8
complex.2_1_24_corrected_H_0001_4hwi,20
complex.2_1_26_corrected_H_0001_4hwi,19
complex.2_1_38_corrected_H_0001_4hwi,14
complex.2_1_48_corrected_H_0001_4hwi,28
complex.2_2_31_corrected_H_0001_4hwi,11
complex.2_2_37_corrected_H_0001_4hwi,27
complex.2_2_41_corrected_H_0001_4hwi,10
complex.2_2_49_corrected_H_0001_4hwi,28
complex.2_3_29_corrected_H_0001_4hwi,16
complex.2_3_46_corrected_H_0001_4hwi,14
complex.2_3_48_corrected_H_0001_4hwi,17
complex.2_3_49_corrected_H_0001_4hwi,19
complex.2_3_4_corrected_H_0001_4hwi,15
complex.2_3_8_corrected_H_0001_4hwi,14
complex.2_3_9_corrected_H_0001_4hwi,12
complex.2_4_10_corrected_H_0001_4hwi,12
complex.2_4_18_corrected_H_0001_4hwi,16
complex.2_4_22_corrected_H_0001_4hwi,11
complex.2_4_27_corrected_H_0001_4hwi,12
complex.2_4_37_corrected_H_0001_4hwi,15
complex.2_5_14_corrected_H_0001_4hwi,17
complex.2_5_19_corrected_H_0001_4hwi,14
complex.2_5_2_corrected_H_0001_4hwi,13
complex.2_5_3_corrected_H_0001_4hwi,18
complex.2_5_41_corrected_H_0001_4hwi,16
complex.2_5_42_corrected_H_0001_4hwi,11
complex.2_5_4_corrected_H_0001_4hwi,18
complex.2_5_9_corrected_H_0001_4hwi,15
complex.2_6_0_corrected_H_0001_4hwi,14
complex.2_6_33_corrected_H_0001_4hwi,24
complex.2_6_34_corrected_H_0001_4hwi,27
complex.2_6_8_corrected_H_0001_4hwi,16
complex.2_7_12_corrected_H_0001_4hwi,20
complex.2_7_21_corrected_H_0001_4hwi,13
complex.2_7_2_corrected_H_0001_4hwi,23
complex.2_7_31_corrected_H_0001_4hwi,17
complex.2_7_43_corrected_H_0001_4hwi,21
complex.2_7_46_corrected_H_0001_4hwi,25
complex.2_8_14_corrected_H_0001_4hwi,17
complex.2_8_34_corrected_H_0001_4hwi,13
complex.2_8_46_corrected_H_0001_4hwi,16
complex.2_9_0_corrected_H_0001_4hwi,14
complex.2_9_13_corrected_H_0001_4hwi,11
complex.2_9_17_corrected_H_0001_4hwi,20
complex.2_9_30_corrected_H_0001_4hwi,19
complex.2_9_36_corrected_H_0001_4hwi,15
complex.2_9_41_corrected_H_0001_4hwi,17
complex.2_9_47_corrected_H_0001_4hwi,15
complex.2_9_4_corrected_H_0001_4hwi,19
complex.2_9_7_corrected_H_0001_4hwi,14
complex.3_0_14_corrected_H_0001_4hwi,24
complex.3_0_22_corrected_H_0001_4hwi,12
complex.3_0_35_corrected_H_0001_4hwi,20
complex.3_0_37_corrected_H_0001_4hwi,12
complex.3_0_39_corrected_H_0001_4hwi,12
complex.3_0_9_corrected_H_0001_4hwi,6
complex.3_10_18_corrected_H_0001_4hwi,17
complex.3_10_48_corrected_H_0001_4hwi,22
complex.3_11_20_corrected_H_0001_4hwi,22
complex.3_11_24_corrected_H_0001_4hwi,18
complex.3_11_30_corrected_H_0001_4hwi,18
complex.3_12_16_corrected_H_0001_4hwi,22
complex.3_12_28_corrected_H_0001_4hwi,19
complex.3_12_44_corrected_H_0001_4hwi,19
complex.3_13_22_corrected_H_0001_4hwi,23
complex.3_13_28_corrected_H_0001_4hwi,21
complex.3_13_29_corrected_H_0001_4hwi,21
complex.3_13_30_corrected_H_0001_4hwi,15
complex.3_13_6_corrected_H_0001_4hwi,23
complex.3_14_10_corrected_H_0001_4hwi,17
complex.3_14_17_corrected_H_0001_4hwi,20
complex.3_14_19_corrected_H_0001_4hwi,17
complex.3_14_5_corrected_H_0001_4hwi,22
complex.3_14_6_corrected_H_0001_4hwi,24
complex.3_15_10_corrected_H_0001_4hwi,24
complex.3_15_1_corrected_H_0001_4hwi,20
complex.3_15_22_corrected_H_0001_4hwi,18
complex.3_15_24_corrected_H_0001_4hwi,22
complex.3_15_30_corrected_H_0001_4hwi,22
complex.3_15_33_corrected_H_0001_4hwi,23
complex.3_15_35_corrected_H_0001_4hwi,19
complex.3_15_40_corrected_H_0001_4hwi,19
complex.3_16_1_corrected_H_0001_4hwi,21
complex.3_16_25_corrected_H_0001_4hwi,17
complex.3_16_26_corrected_H_0001_4hwi,12
complex.3_16_46_corrected_H_0001_4hwi,22
complex.3_17_13_corrected_H_0001_4hwi,23
complex.3_17_15_corrected_H_0001_4hwi,23
complex.3_17_19_corrected_H_0001_4hwi,20
complex.3_17_21_corrected_H_0001_4hwi,20
complex.3_17_39_corrected_H_0001_4hwi,23
complex.3_17_3_corrected_H_0001_4hwi,19
complex.3_18_16_corrected_H_0001_4hwi,16
complex.3_18_32_corrected_H_0001_4hwi,21
complex.3_18_4_corrected_H_0001_4hwi,22
complex.3_1_30_corrected_H_0001_4hwi,19
complex.3_1_31_corrected_H_0001_4hwi,18
complex.3_1_41_corrected_H_0001_4hwi,19
complex.3_2_0_corrected_H_0001_4hwi,12
complex.3_2_11_corrected_H_0001_4hwi,14
complex.3_2_17_corrected_H_0001_4hwi,26
complex.3_2_26_corrected_H_0001_4hwi,24
complex.3_2_4_corrected_H_0001_4hwi,15
complex.3_3_45_corrected_H_0001_4hwi,21
complex.3_3_5_corrected_H_0001_4hwi,12
complex.3_4_5_corrected_H_0001_4hwi,12
complex.3_4_9_corrected_H_0001_4hwi,12
complex.3_5_17_corrected_H_0001_4hwi,13
complex.3_5_35_corrected_H_0001_4hwi,20
complex.3_5_39_corrected_H_0001_4hwi,13
complex.3_5_45_corrected_H_0001_4hwi,15
complex.3_5_7_corrected_H_0001_4hwi,23
complex.3_6_15_corrected_H_0001_4hwi,16
complex.3_6_43_corrected_H_0001_4hwi,16
complex.3_6_45_corrected_H_0001_4hwi,19
complex.3_6_9_corrected_H_0001_4hwi,16
complex.3_7_25_corrected_H_0001_4hwi,18
complex.3_7_36_corrected_H_0001_4hwi,13
complex.3_7_6_corrected_H_0001_4hwi,15
complex.3_8_0_corrected_H_0001_4hwi,20
complex.3_8_2_corrected_H_0001_4hwi,18
complex.3_8_31_corrected_H_0001_4hwi,21
complex.3_8_32_corrected_H_0001_4hwi,19
complex.3_8_36_corrected_H_0001_4hwi,12
complex.3_8_3_corrected_H_0001_4hwi,21
complex.3_8_42_corrected_H_0001_4hwi,15
complex.3_8_5_corrected_H_0001_4hwi,14
complex.3_8_6_corrected_H_0001_4hwi,18
complex.3_8_7_corrected_H_0001_4hwi,19
complex.3_9_16_corrected_H_0001_4hwi,19
complex.3_9_20_corrected_H_0001_4hwi,21
complex.3_9_25_corrected_H_0001_4hwi,19
complex.3_9_28_corrected_H_0001_4hwi,18
complex.3_9_38_corrected_H_0001_4hwi,14
complex.3_9_9_corrected_H_0001_4hwi,19
complex.4_0_11_corrected_H_0001_4hwi,15
complex.4_0_12_corrected_H_0001_4hwi,17
complex.4_0_19_corrected_H_0001_4hwi,9
complex.4_0_21_corrected_H_0001_4hwi,32
complex.4_0_28_corrected_H_0001_4hwi,24
complex.4_0_29_corrected_H_0001_4hwi,18
complex.4_0_33_corrected_H_0001_4hwi,17
complex.4_0_43_corrected_H_0001_4hwi,27
complex.4_10_16_corrected_H_0001_4hwi,22
complex.4_10_21_corrected_H_0001_4hwi,14
complex.4_10_24_corrected_H_0001_4hwi,15
complex.4_10_33_corrected_H_0001_4hwi,16
complex.4_10_35_corrected_H_0001_4hwi,14
complex.4_10_44_corrected_H_0001_4hwi,19
complex.4_10_49_corrected_H_0001_4hwi,18
complex.4_10_5_corrected_H_0001_4hwi,14
complex.4_11_13_corrected_H_0001_4hwi,17
complex.4_11_14_corrected_H_0001_4hwi,21
complex.4_11_18_corrected_H_0001_4hwi,15
complex.4_11_23_corrected_H_0001_4hwi,18
complex.4_12_11_corrected_H_0001_4hwi,15
complex.4_12_15_corrected_H_0001_4hwi,14
complex.4_12_32_corrected_H_0001_4hwi,19
complex.4_12_6_corrected_H_0001_4hwi,21
complex.4_12_7_corrected_H_0001_4hwi,20
complex.4_13_13_corrected_H_0001_4hwi,18
complex.4_13_18_corrected_H_0001_4hwi,14
complex.4_13_21_corrected_H_0001_4hwi,22
complex.4_13_36_corrected_H_0001_4hwi,25
complex.4_13_42_corrected_H_0001_4hwi,22
complex.4_13_46_corrected_H_0001_4hwi,19
complex.4_13_47_corrected_H_0001_4hwi,17
complex.4_13_8_corrected_H_0001_4hwi,21
complex.4_14_37_corrected_H_0001_4hwi,22
complex.4_14_43_corrected_H_0001_4hwi,18
complex.4_14_47_corrected_H_0001_4hwi,14
complex.4_14_4_corrected_H_0001_4hwi,20
complex.4_14_9_corrected_H_0001_4hwi,23
complex.4_15_0_corrected_H_0001_4hwi,21
complex.4_15_11_corrected_H_0001_4hwi,21
complex.4_15_15_corrected_H_0001_4hwi,22
complex.4_15_45_corrected_H_0001_4hwi,21
complex.4_15_8_corrected_H_0001_4hwi,21
complex.4_16_11_corrected_H_0001_4hwi,18
complex.4_16_20_corrected_H_0001_4hwi,21
complex.4_16_24_corrected_H_0001_4hwi,22
complex.4_16_35_corrected_H_0001_4hwi,23
complex.4_17_33_corrected_H_0001_4hwi,22
complex.4_17_38_corrected_H_0001_4hwi,21
complex.4_17_46_corrected_H_0001_4hwi,21
complex.4_17_4_corrected_H_0001_4hwi,22
complex.4_18_15_corrected_H_0001_4hwi,21
complex.4_18_29_corrected_H_0001_4hwi,22
complex.4_18_34_corrected_H_0001_4hwi,19
complex.4_18_9_corrected_H_0001_4hwi,18
complex.4_1_34_corrected_H_0001_4hwi,11
complex.4_1_3_corrected_H_0001_4hwi,8
complex.4_2_12_corrected_H_0001_4hwi,15
complex.4_2_25_corrected_H_0001_4hwi,13
complex.4_2_30_corrected_H_0001_4hwi,17
complex.4_2_34_corrected_H_0001_4hwi,17
complex.4_2_3_corrected_H_0001_4hwi,40
complex.4_2_44_corrected_H_0001_4hwi,12
complex.4_2_45_corrected_H_0001_4hwi,34
complex.4_3_13_corrected_H_0001_4hwi,11
complex.4_3_15_corrected_H_0001_4hwi,23
complex.4_3_18_corrected_H_0001_4hwi,14
complex.4_3_22_corrected_H_0001_4hwi,18
complex.4_3_41_corrected_H_0001_4hwi,29
complex.4_3_42_corrected_H_0001_4hwi,9
complex.4_4_15_corrected_H_0001_4hwi,14
complex.4_4_20_corrected_H_0001_4hwi,17
complex.4_4_34_corrected_H_0001_4hwi,11
complex.4_4_39_corrected_H_0001_4hwi,11
complex.4_4_3_corrected_H_0001_4hwi,17
complex.4_4_8_corrected_H_0001_4hwi,15
complex.4_5_1_corrected_H_0001_4hwi,10
complex.4_5_28_corrected_H_0001_4hwi,18
complex.4_5_34_corrected_H_0001_4hwi,17
complex.4_5_37_corrected_H_0001_4hwi,11
complex.4_5_49_corrected_H_0001_4hwi,18
complex.4_6_12_corrected_H_0001_4hwi,17
complex.4_6_14_corrected_H_0001_4hwi,19
complex.4_6_16_corrected_H_0001_4hwi,17
complex.4_6_27_corrected_H_0001_4hwi,17
complex.4_6_40_corrected_H_0001_4hwi,21
complex.4_6_44_corrected_H_0001_4hwi,19
complex.4_7_14_corrected_H_0001_4hwi,12
complex.4_7_32_corrected_H_0001_4hwi,21
complex.4_7_38_corrected_H_0001_4hwi,19
complex.4_7_42_corrected_H_0001_4hwi,14
complex.4_7_9_corrected_H_0001_4hwi,20
complex.4_8_17_corrected_H_0001_4hwi,18
complex.4_8_19_corrected_H_0001_4hwi,22
complex.4_8_1_corrected_H_0001_4hwi,19
complex.4_8_23_corrected_H_0001_4hwi,21
complex.4_8_27_corrected_H_0001_4hwi,18
complex.4_8_47_corrected_H_0001_4hwi,16
complex.4_8_49_corrected_H_0001_4hwi,18
complex.4_9_11_corrected_H_0001_4hwi,22
complex.5_0_1_corrected_H_0001_4hwi,15
complex.5_0_20_corrected_H_0001_4hwi,23
complex.5_0_23_corrected_H_0001_4hwi,18
complex.5_0_34_corrected_H_0001_4hwi,14
complex.5_0_42_corrected_H_0001_4hwi,19
complex.5_0_5_corrected_H_0001_4hwi,18
complex.5_10_25_corrected_H_0001_4hwi,21
complex.5_10_26_corrected_H_0001_4hwi,18
complex.5_10_32_corrected_H_0001_4hwi,20
complex.5_10_42_corrected_H_0001_4hwi,18
complex.5_11_0_corrected_H_0001_4hwi,19
complex.5_11_10_corrected_H_0001_4hwi,24
complex.5_11_21_corrected_H_0001_4hwi,19
complex.5_11_29_corrected_H_0001_4hwi,20
complex.5_11_5_corrected_H_0001_4hwi,11
complex.5_11_8_corrected_H_0001_4hwi,18
complex.5_12_17_corrected_H_0001_4hwi,21
complex.5_12_1_corrected_H_0001_4hwi,20
complex.5_12_42_corrected_H_0001_4hwi,14
complex.5_12_47_corrected_H_0001_4hwi,21
complex.5_12_5_corrected_H_0001_4hwi,16
complex.5_13_15_corrected_H_0001_4hwi,20
complex.5_13_31_corrected_H_0001_4hwi,17
complex.5_13_34_corrected_H_0001_4hwi,13
complex.5_13_37_corrected_H_0001_4hwi,19
complex.5_13_38_corrected_H_0001_4hwi,21
complex.5_14_16_corrected_H_0001_4hwi,23
complex.5_14_18_corrected_H_0001_4hwi,21
complex.5_14_8_corrected_H_0001_4hwi,22
complex.5_15_13_corrected_H_0001_4hwi,21
complex.5_15_14_corrected_H_0001_4hwi,20
complex.5_15_48_corrected_H_0001_4hwi,20
complex.5_15_49_corrected_H_0001_4hwi,18
complex.5_15_4_corrected_H_0001_4hwi,17
complex.5_16_27_corrected_H_0001_4hwi,22
complex.5_16_28_corrected_H_0001_4hwi,24
complex.5_16_32_corrected_H_0001_4hwi,21
complex.5_16_40_corrected_H_0001_4hwi,19
complex.5_16_43_corrected_H_0001_4hwi,15
complex.5_16_47_corrected_H_0001_4hwi,23
complex.5_16_8_corrected_H_0001_4hwi,20
complex.5_17_16_corrected_H_0001_4hwi,23
complex.5_17_2_corrected_H_0001_4hwi,21
complex.5_17_43_corrected_H_0001_4hwi,22
complex.5_18_0_corrected_H_0001_4hwi,17
complex.5_18_11_corrected_H_0001_4hwi,21
complex.5_18_12_corrected_H_0001_4hwi,17
complex.5_18_24_corrected_H_0001_4hwi,19
complex.5_18_27_corrected_H_0001_4hwi,17
complex.5_1_17_corrected_H_0001_4hwi,28
complex.5_1_28_corrected_H_0001_4hwi,17
complex.5_1_33_corrected_H_0001_4hwi,16
complex.5_1_35_corrected_H_0001_4hwi,9
complex.5_1_44_corrected_H_0001_4hwi,19
complex.5_1_45_corrected_H_0001_4hwi,6
complex.5_1_47_corrected_H_0001_4hwi,19
complex.5_2_15_corrected_H_0001_4hwi,8
complex.5_2_35_corrected_H_0001_4hwi,28
complex.5_2_48_corrected_H_0001_4hwi,17
complex.5_2_7_corrected_H_0001_4hwi,11
complex.5_2_9_corrected_H_0001_4hwi,31
complex.5_3_1_corrected_H_0001_4hwi,11
complex.5_3_24_corrected_H_0001_4hwi,12
complex.5_3_35_corrected_H_0001_4hwi,11
complex.5_4_11_corrected_H_0001_4hwi,12
complex.5_4_32_corrected_H_0001_4hwi,20
complex.5_4_48_corrected_H_0001_4hwi,17
complex.5_5_22_corrected_H_0001_4hwi,23
complex.5_5_23_corrected_H_0001_4hwi,22
complex.5_5_27_corrected_H_0001_4hwi,19
complex.5_5_31_corrected_H_0001_4hwi,14
complex.5_5_32_corrected_H_0001_4hwi,19
complex.5_5_40_corrected_H_0001_4hwi,15
complex.5_5_46_corrected_H_0001_4hwi,17
complex.5_6_22_corrected_H_0001_4hwi,18
complex.5_6_31_corrected_H_0001_4hwi,26
complex.5_7_30_corrected_H_0001_4hwi,11
complex.5_7_44_corrected_H_0001_4hwi,17
complex.5_7_5_corrected_H_0001_4hwi,19
complex.5_8_20_corrected_H_0001_4hwi,19
complex.5_8_22_corrected_H_0001_4hwi,21
complex.5_8_28_corrected_H_0001_4hwi,21
complex.5_8_48_corrected_H_0001_4hwi,19
complex.5_9_1_corrected_H_0001_4hwi,16
complex.5_9_27_corrected_H_0001_4hwi,15
complex.5_9_33_corrected_H_0001_4hwi,14
complex.5_9_44_corrected_H_0001_4hwi,19
complex.5_9_46_corrected_H_0001_4hwi,14
complex.5_9_48_corrected_H_0001_4hwi,19
complex.5_9_5_corrected_H_0001_4hwi,14
complex.6_0_10_corrected_H_0001_4hwi,20
complex.6_0_15_corrected_H_0001_4hwi,20
