pdb_file,hydrophobicity_contacts
complex.0_2_48_corrected_H_0001_7jxv,20
complex.0_3_14_corrected_H_0001_7jxv,8
complex.0_3_16_corrected_H_0001_7jxv,9
complex.0_3_1_corrected_H_0001_7jxv,11
complex.0_3_20_corrected_H_0001_7jxv,8
complex.0_3_29_corrected_H_0001_7jxv,16
complex.0_3_32_corrected_H_0001_7jxv,12
complex.0_3_43_corrected_H_0001_7jxv,19
complex.0_3_47_corrected_H_0001_7jxv,18
complex.0_3_6_corrected_H_0001_7jxv,17
complex.0_4_0_corrected_H_0001_7jxv,17
complex.0_4_12_corrected_H_0001_7jxv,21
complex.0_4_17_corrected_H_0001_7jxv,12
complex.0_4_22_corrected_H_0001_7jxv,20
complex.0_4_24_corrected_H_0001_7jxv,16
complex.0_4_25_corrected_H_0001_7jxv,18
complex.0_4_30_corrected_H_0001_7jxv,13
complex.0_4_41_corrected_H_0001_7jxv,17
complex.0_4_49_corrected_H_0001_7jxv,20
complex.0_5_15_corrected_H_0001_7jxv,8
complex.0_5_21_corrected_H_0001_7jxv,12
complex.0_5_48_corrected_H_0001_7jxv,19
complex.0_5_6_corrected_H_0001_7jxv,14
complex.0_6_16_corrected_H_0001_7jxv,16
complex.0_6_28_corrected_H_0001_7jxv,11
complex.0_6_29_corrected_H_0001_7jxv,9
complex.0_6_30_corrected_H_0001_7jxv,9
complex.0_6_33_corrected_H_0001_7jxv,12
complex.0_6_34_corrected_H_0001_7jxv,15
complex.0_6_37_corrected_H_0001_7jxv,26
complex.0_6_47_corrected_H_0001_7jxv,15
complex.0_6_4_corrected_H_0001_7jxv,16
complex.0_6_5_corrected_H_0001_7jxv,29
complex.0_6_9_corrected_H_0001_7jxv,17
complex.0_7_16_corrected_H_0001_7jxv,17
complex.0_7_2_corrected_H_0001_7jxv,24
complex.0_7_31_corrected_H_0001_7jxv,28
complex.0_7_49_corrected_H_0001_7jxv,22
complex.0_8_13_corrected_H_0001_7jxv,15
complex.0_8_19_corrected_H_0001_7jxv,14
complex.0_8_20_corrected_H_0001_7jxv,22
complex.0_8_23_corrected_H_0001_7jxv,14
complex.0_8_36_corrected_H_0001_7jxv,10
complex.0_8_38_corrected_H_0001_7jxv,29
complex.0_8_39_corrected_H_0001_7jxv,19
complex.0_9_13_corrected_H_0001_7jxv,15
complex.0_9_16_corrected_H_0001_7jxv,18
complex.0_9_26_corrected_H_0001_7jxv,16
complex.0_9_33_corrected_H_0001_7jxv,28
complex.0_9_38_corrected_H_0001_7jxv,18
complex.0_9_44_corrected_H_0001_7jxv,24
complex.0_9_46_corrected_H_0001_7jxv,34
complex.0_9_6_corrected_H_0001_7jxv,23
complex.1_0_12_corrected_H_0001_7jxv,13
complex.1_0_27_corrected_H_0001_7jxv,16
complex.1_0_35_corrected_H_0001_7jxv,22
complex.1_0_3_corrected_H_0001_7jxv,11
complex.1_0_4_corrected_H_0001_7jxv,24
complex.1_10_1_corrected_H_0001_7jxv,19
complex.1_10_34_corrected_H_0001_7jxv,21
complex.1_10_42_corrected_H_0001_7jxv,16
complex.1_10_45_corrected_H_0001_7jxv,18
complex.1_10_6_corrected_H_0001_7jxv,12
complex.1_11_20_corrected_H_0001_7jxv,19
complex.1_11_30_corrected_H_0001_7jxv,20
complex.1_11_46_corrected_H_0001_7jxv,22
complex.1_12_27_corrected_H_0001_7jxv,19
complex.1_12_43_corrected_H_0001_7jxv,18
complex.1_13_29_corrected_H_0001_7jxv,23
complex.1_13_37_corrected_H_0001_7jxv,15
complex.1_13_45_corrected_H_0001_7jxv,24
complex.1_13_47_corrected_H_0001_7jxv,17
complex.1_13_7_corrected_H_0001_7jxv,25
complex.1_14_11_corrected_H_0001_7jxv,22
complex.1_14_12_corrected_H_0001_7jxv,18
complex.1_14_16_corrected_H_0001_7jxv,21
complex.1_14_21_corrected_H_0001_7jxv,21
complex.1_14_30_corrected_H_0001_7jxv,21
complex.1_14_40_corrected_H_0001_7jxv,17
complex.1_14_4_corrected_H_0001_7jxv,25
complex.1_14_7_corrected_H_0001_7jxv,24
complex.1_15_15_corrected_H_0001_7jxv,26
complex.1_15_24_corrected_H_0001_7jxv,27
complex.1_15_31_corrected_H_0001_7jxv,25
complex.1_15_32_corrected_H_0001_7jxv,22
complex.1_15_35_corrected_H_0001_7jxv,25
complex.1_15_3_corrected_H_0001_7jxv,24
complex.1_15_4_corrected_H_0001_7jxv,23
complex.1_16_17_corrected_H_0001_7jxv,25
complex.1_16_18_corrected_H_0001_7jxv,25
complex.1_16_22_corrected_H_0001_7jxv,24
complex.1_16_30_corrected_H_0001_7jxv,25
complex.1_16_31_corrected_H_0001_7jxv,22
complex.1_16_35_corrected_H_0001_7jxv,22
complex.1_16_3_corrected_H_0001_7jxv,24
complex.1_17_0_corrected_H_0001_7jxv,22
complex.1_17_30_corrected_H_0001_7jxv,25
complex.1_17_31_corrected_H_0001_7jxv,26
complex.1_17_38_corrected_H_0001_7jxv,24
complex.1_17_39_corrected_H_0001_7jxv,21
complex.1_17_44_corrected_H_0001_7jxv,25
complex.1_17_47_corrected_H_0001_7jxv,22
complex.1_18_0_corrected_H_0001_7jxv,24
complex.1_18_21_corrected_H_0001_7jxv,23
complex.1_18_32_corrected_H_0001_7jxv,25
complex.1_19_6_corrected_H_0001_7jxv,25
complex.1_1_10_corrected_H_0001_7jxv,6
complex.1_1_25_corrected_H_0001_7jxv,15
complex.1_1_40_corrected_H_0001_7jxv,7
complex.1_1_42_corrected_H_0001_7jxv,14
complex.1_2_1_corrected_H_0001_7jxv,11
complex.1_2_25_corrected_H_0001_7jxv,15
complex.1_3_12_corrected_H_0001_7jxv,21
complex.1_3_26_corrected_H_0001_7jxv,19
complex.1_3_3_corrected_H_0001_7jxv,8
complex.1_3_41_corrected_H_0001_7jxv,11
complex.1_3_8_corrected_H_0001_7jxv,21
complex.1_4_35_corrected_H_0001_7jxv,18
complex.1_4_36_corrected_H_0001_7jxv,19
complex.1_4_43_corrected_H_0001_7jxv,18
complex.1_4_44_corrected_H_0001_7jxv,16
complex.1_5_17_corrected_H_0001_7jxv,13
complex.1_5_23_corrected_H_0001_7jxv,12
complex.1_5_25_corrected_H_0001_7jxv,11
complex.1_6_15_corrected_H_0001_7jxv,12
complex.1_6_27_corrected_H_0001_7jxv,20
complex.1_7_17_corrected_H_0001_7jxv,22
complex.1_7_19_corrected_H_0001_7jxv,17
complex.1_7_20_corrected_H_0001_7jxv,15
complex.1_7_25_corrected_H_0001_7jxv,29
complex.1_7_26_corrected_H_0001_7jxv,14
complex.1_7_35_corrected_H_0001_7jxv,27
complex.1_7_3_corrected_H_0001_7jxv,15
complex.1_7_47_corrected_H_0001_7jxv,13
complex.1_8_17_corrected_H_0001_7jxv,14
complex.1_8_31_corrected_H_0001_7jxv,19
complex.1_8_41_corrected_H_0001_7jxv,27
complex.1_8_43_corrected_H_0001_7jxv,18
complex.1_8_5_corrected_H_0001_7jxv,21
complex.1_9_11_corrected_H_0001_7jxv,26
complex.1_9_20_corrected_H_0001_7jxv,27
complex.1_9_25_corrected_H_0001_7jxv,19
complex.1_9_34_corrected_H_0001_7jxv,21
complex.1_9_7_corrected_H_0001_7jxv,14
complex.2_0_23_corrected_H_0001_7jxv,21
complex.2_0_25_corrected_H_0001_7jxv,10
complex.2_0_29_corrected_H_0001_7jxv,12
complex.2_0_45_corrected_H_0001_7jxv,11
complex.2_0_47_corrected_H_0001_7jxv,12
complex.2_0_48_corrected_H_0001_7jxv,16
complex.2_10_14_corrected_H_0001_7jxv,24
complex.2_10_17_corrected_H_0001_7jxv,23
complex.2_10_25_corrected_H_0001_7jxv,23
complex.2_10_27_corrected_H_0001_7jxv,16
complex.2_10_2_corrected_H_0001_7jxv,16
complex.2_10_31_corrected_H_0001_7jxv,15
complex.2_10_36_corrected_H_0001_7jxv,18
complex.2_10_3_corrected_H_0001_7jxv,20
complex.2_10_43_corrected_H_0001_7jxv,30
complex.2_11_10_corrected_H_0001_7jxv,22
complex.2_11_17_corrected_H_0001_7jxv,15
complex.2_11_35_corrected_H_0001_7jxv,26
complex.2_11_44_corrected_H_0001_7jxv,24
complex.2_11_48_corrected_H_0001_7jxv,19
complex.2_12_16_corrected_H_0001_7jxv,24
complex.2_12_23_corrected_H_0001_7jxv,12
complex.2_12_28_corrected_H_0001_7jxv,24
complex.2_12_29_corrected_H_0001_7jxv,18
complex.2_12_35_corrected_H_0001_7jxv,21
complex.2_12_7_corrected_H_0001_7jxv,18
complex.2_12_8_corrected_H_0001_7jxv,19
complex.2_13_10_corrected_H_0001_7jxv,20
complex.2_13_20_corrected_H_0001_7jxv,17
complex.2_13_26_corrected_H_0001_7jxv,26
complex.2_13_2_corrected_H_0001_7jxv,32
complex.2_13_30_corrected_H_0001_7jxv,21
complex.2_13_41_corrected_H_0001_7jxv,18
complex.2_13_44_corrected_H_0001_7jxv,21
complex.2_13_9_corrected_H_0001_7jxv,20
complex.2_14_22_corrected_H_0001_7jxv,25
complex.2_14_27_corrected_H_0001_7jxv,23
complex.2_14_48_corrected_H_0001_7jxv,26
complex.2_15_29_corrected_H_0001_7jxv,24
complex.2_15_34_corrected_H_0001_7jxv,25
complex.2_15_37_corrected_H_0001_7jxv,23
complex.2_15_44_corrected_H_0001_7jxv,24
complex.2_15_9_corrected_H_0001_7jxv,22
complex.2_16_42_corrected_H_0001_7jxv,22
complex.2_17_11_corrected_H_0001_7jxv,23
complex.2_17_15_corrected_H_0001_7jxv,23
complex.2_17_1_corrected_H_0001_7jxv,25
complex.2_17_20_corrected_H_0001_7jxv,25
complex.2_17_2_corrected_H_0001_7jxv,24
complex.2_17_34_corrected_H_0001_7jxv,22
complex.2_17_40_corrected_H_0001_7jxv,22
complex.2_17_42_corrected_H_0001_7jxv,25
complex.2_18_23_corrected_H_0001_7jxv,25
complex.2_18_26_corrected_H_0001_7jxv,26
complex.2_18_35_corrected_H_0001_7jxv,24
complex.2_18_37_corrected_H_0001_7jxv,26
complex.2_18_42_corrected_H_0001_7jxv,24
complex.2_1_0_corrected_H_0001_7jxv,15
complex.2_1_19_corrected_H_0001_7jxv,20
complex.2_1_27_corrected_H_0001_7jxv,9
complex.2_1_28_corrected_H_0001_7jxv,13
complex.2_1_5_corrected_H_0001_7jxv,7
complex.2_1_8_corrected_H_0001_7jxv,31
complex.2_2_11_corrected_H_0001_7jxv,17
complex.2_2_20_corrected_H_0001_7jxv,22
complex.2_2_42_corrected_H_0001_7jxv,18
complex.2_2_43_corrected_H_0001_7jxv,11
complex.2_2_5_corrected_H_0001_7jxv,9
complex.2_2_7_corrected_H_0001_7jxv,13
complex.2_3_28_corrected_H_0001_7jxv,10
complex.2_3_31_corrected_H_0001_7jxv,9
complex.2_3_34_corrected_H_0001_7jxv,15
complex.2_3_40_corrected_H_0001_7jxv,21
complex.2_4_10_corrected_H_0001_7jxv,8
complex.2_4_21_corrected_H_0001_7jxv,21
complex.2_4_28_corrected_H_0001_7jxv,14
complex.2_4_48_corrected_H_0001_7jxv,20
complex.2_5_29_corrected_H_0001_7jxv,11
complex.2_5_36_corrected_H_0001_7jxv,15
complex.2_5_4_corrected_H_0001_7jxv,20
complex.2_5_9_corrected_H_0001_7jxv,10
complex.2_6_18_corrected_H_0001_7jxv,14
complex.2_6_19_corrected_H_0001_7jxv,22
complex.2_6_1_corrected_H_0001_7jxv,14
complex.2_6_32_corrected_H_0001_7jxv,20
complex.2_7_12_corrected_H_0001_7jxv,27
complex.2_7_40_corrected_H_0001_7jxv,11
complex.2_7_41_corrected_H_0001_7jxv,16
complex.2_7_43_corrected_H_0001_7jxv,13
complex.2_7_44_corrected_H_0001_7jxv,24
complex.2_7_9_corrected_H_0001_7jxv,16
complex.2_8_0_corrected_H_0001_7jxv,30
complex.2_8_11_corrected_H_0001_7jxv,30
complex.2_8_22_corrected_H_0001_7jxv,18
complex.2_8_28_corrected_H_0001_7jxv,22
complex.2_8_35_corrected_H_0001_7jxv,25
complex.2_9_17_corrected_H_0001_7jxv,20
complex.2_9_19_corrected_H_0001_7jxv,24
complex.2_9_29_corrected_H_0001_7jxv,14
complex.2_9_49_corrected_H_0001_7jxv,10
complex.2_9_8_corrected_H_0001_7jxv,14
complex.3_0_19_corrected_H_0001_7jxv,15
complex.3_0_34_corrected_H_0001_7jxv,14
complex.3_0_37_corrected_H_0001_7jxv,15
complex.3_0_46_corrected_H_0001_7jxv,18
complex.3_10_24_corrected_H_0001_7jxv,23
complex.3_10_26_corrected_H_0001_7jxv,20
complex.3_10_32_corrected_H_0001_7jxv,25
complex.3_10_4_corrected_H_0001_7jxv,32
complex.3_11_11_corrected_H_0001_7jxv,24
complex.3_11_23_corrected_H_0001_7jxv,24
complex.3_11_28_corrected_H_0001_7jxv,24
complex.3_11_34_corrected_H_0001_7jxv,17
complex.3_12_13_corrected_H_0001_7jxv,22
complex.3_12_24_corrected_H_0001_7jxv,22
complex.3_12_42_corrected_H_0001_7jxv,9
complex.3_12_49_corrected_H_0001_7jxv,15
complex.3_13_14_corrected_H_0001_7jxv,23
complex.3_13_18_corrected_H_0001_7jxv,26
complex.3_13_33_corrected_H_0001_7jxv,24
complex.3_13_4_corrected_H_0001_7jxv,18
complex.3_14_13_corrected_H_0001_7jxv,23
complex.3_14_14_corrected_H_0001_7jxv,26
complex.3_14_34_corrected_H_0001_7jxv,26
complex.3_14_46_corrected_H_0001_7jxv,20
complex.3_15_14_corrected_H_0001_7jxv,25
complex.3_15_20_corrected_H_0001_7jxv,24
complex.3_15_23_corrected_H_0001_7jxv,23
complex.3_15_26_corrected_H_0001_7jxv,25
complex.3_15_40_corrected_H_0001_7jxv,23
complex.3_15_47_corrected_H_0001_7jxv,26
complex.3_15_5_corrected_H_0001_7jxv,19
complex.3_16_10_corrected_H_0001_7jxv,26
complex.3_16_23_corrected_H_0001_7jxv,24
complex.3_16_32_corrected_H_0001_7jxv,27
complex.3_16_39_corrected_H_0001_7jxv,21
complex.3_16_46_corrected_H_0001_7jxv,20
complex.3_17_27_corrected_H_0001_7jxv,22
complex.3_17_41_corrected_H_0001_7jxv,24
complex.3_17_43_corrected_H_0001_7jxv,25
complex.3_17_48_corrected_H_0001_7jxv,25
complex.3_17_8_corrected_H_0001_7jxv,24
complex.3_18_15_corrected_H_0001_7jxv,24
complex.3_18_19_corrected_H_0001_7jxv,24
complex.3_18_20_corrected_H_0001_7jxv,23
complex.3_18_27_corrected_H_0001_7jxv,23
complex.3_18_43_corrected_H_0001_7jxv,22
complex.3_1_29_corrected_H_0001_7jxv,21
complex.3_1_38_corrected_H_0001_7jxv,16
complex.3_1_3_corrected_H_0001_7jxv,14
complex.3_2_13_corrected_H_0001_7jxv,12
complex.3_2_21_corrected_H_0001_7jxv,16
complex.3_2_49_corrected_H_0001_7jxv,21
complex.3_3_0_corrected_H_0001_7jxv,16
complex.3_3_10_corrected_H_0001_7jxv,14
complex.3_3_11_corrected_H_0001_7jxv,28
complex.3_3_13_corrected_H_0001_7jxv,14
complex.3_3_17_corrected_H_0001_7jxv,21
complex.3_3_19_corrected_H_0001_7jxv,14
complex.3_3_22_corrected_H_0001_7jxv,9
complex.3_3_23_corrected_H_0001_7jxv,11
complex.3_3_24_corrected_H_0001_7jxv,13
complex.3_3_30_corrected_H_0001_7jxv,21
complex.3_3_37_corrected_H_0001_7jxv,17
complex.3_3_42_corrected_H_0001_7jxv,16
complex.3_3_4_corrected_H_0001_7jxv,9
complex.3_3_5_corrected_H_0001_7jxv,18
complex.3_4_11_corrected_H_0001_7jxv,19
complex.3_4_13_corrected_H_0001_7jxv,16
complex.3_5_11_corrected_H_0001_7jxv,27
complex.3_5_24_corrected_H_0001_7jxv,25
complex.3_5_2_corrected_H_0001_7jxv,16
complex.3_5_33_corrected_H_0001_7jxv,16
complex.3_5_40_corrected_H_0001_7jxv,23
complex.3_5_46_corrected_H_0001_7jxv,10
complex.3_6_14_corrected_H_0001_7jxv,13
complex.3_6_26_corrected_H_0001_7jxv,22
complex.3_6_38_corrected_H_0001_7jxv,14
complex.3_6_7_corrected_H_0001_7jxv,19
complex.3_7_0_corrected_H_0001_7jxv,20
complex.3_7_1_corrected_H_0001_7jxv,23
complex.3_8_1_corrected_H_0001_7jxv,20
complex.3_8_3_corrected_H_0001_7jxv,20
complex.3_8_48_corrected_H_0001_7jxv,27
complex.3_9_0_corrected_H_0001_7jxv,18
complex.3_9_12_corrected_H_0001_7jxv,17
complex.3_9_24_corrected_H_0001_7jxv,25
complex.3_9_28_corrected_H_0001_7jxv,17
complex.3_9_32_corrected_H_0001_7jxv,16
complex.4_0_13_corrected_H_0001_7jxv,24
complex.4_0_16_corrected_H_0001_7jxv,23
complex.4_10_19_corrected_H_0001_7jxv,18
complex.4_10_21_corrected_H_0001_7jxv,18
complex.4_10_29_corrected_H_0001_7jxv,22
complex.4_10_48_corrected_H_0001_7jxv,20
complex.4_11_15_corrected_H_0001_7jxv,16
complex.4_11_16_corrected_H_0001_7jxv,17
complex.4_11_1_corrected_H_0001_7jxv,19
complex.4_11_26_corrected_H_0001_7jxv,22
complex.4_11_36_corrected_H_0001_7jxv,21
complex.4_11_38_corrected_H_0001_7jxv,18
complex.4_11_42_corrected_H_0001_7jxv,24
complex.4_11_45_corrected_H_0001_7jxv,15
complex.4_12_15_corrected_H_0001_7jxv,27
complex.4_12_25_corrected_H_0001_7jxv,19
complex.4_12_6_corrected_H_0001_7jxv,24
complex.4_13_16_corrected_H_0001_7jxv,18
complex.4_13_1_corrected_H_0001_7jxv,18
complex.4_13_36_corrected_H_0001_7jxv,20
complex.4_13_46_corrected_H_0001_7jxv,25
complex.4_13_5_corrected_H_0001_7jxv,21
complex.4_14_19_corrected_H_0001_7jxv,26
complex.4_14_20_corrected_H_0001_7jxv,22
complex.4_14_25_corrected_H_0001_7jxv,22
complex.4_14_33_corrected_H_0001_7jxv,19
complex.4_14_43_corrected_H_0001_7jxv,23
complex.4_15_22_corrected_H_0001_7jxv,25
complex.4_15_30_corrected_H_0001_7jxv,24
complex.4_15_36_corrected_H_0001_7jxv,26
complex.4_15_45_corrected_H_0001_7jxv,26
complex.4_15_48_corrected_H_0001_7jxv,21
complex.4_16_0_corrected_H_0001_7jxv,23
complex.4_16_1_corrected_H_0001_7jxv,25
complex.4_16_44_corrected_H_0001_7jxv,25
complex.4_16_47_corrected_H_0001_7jxv,25
complex.4_16_7_corrected_H_0001_7jxv,22
complex.4_17_13_corrected_H_0001_7jxv,23
complex.4_17_17_corrected_H_0001_7jxv,24
complex.4_18_29_corrected_H_0001_7jxv,24
complex.4_18_2_corrected_H_0001_7jxv,25
complex.4_18_40_corrected_H_0001_7jxv,25
complex.4_18_9_corrected_H_0001_7jxv,24
complex.4_19_5_corrected_H_0001_7jxv,24
complex.4_1_1_corrected_H_0001_7jxv,13
complex.4_1_21_corrected_H_0001_7jxv,12
complex.4_1_23_corrected_H_0001_7jxv,12
complex.4_1_37_corrected_H_0001_7jxv,10
complex.4_1_44_corrected_H_0001_7jxv,13
complex.4_1_49_corrected_H_0001_7jxv,17
complex.4_1_7_corrected_H_0001_7jxv,11
complex.4_2_16_corrected_H_0001_7jxv,13
complex.4_2_2_corrected_H_0001_7jxv,14
complex.4_2_34_corrected_H_0001_7jxv,8
complex.4_2_3_corrected_H_0001_7jxv,15
complex.4_3_18_corrected_H_0001_7jxv,27
complex.4_3_21_corrected_H_0001_7jxv,14
complex.4_3_35_corrected_H_0001_7jxv,15
complex.4_3_38_corrected_H_0001_7jxv,26
complex.4_3_45_corrected_H_0001_7jxv,10
complex.4_3_48_corrected_H_0001_7jxv,17
complex.4_4_2_corrected_H_0001_7jxv,16
complex.4_4_39_corrected_H_0001_7jxv,19
complex.4_4_40_corrected_H_0001_7jxv,12
complex.4_4_5_corrected_H_0001_7jxv,18
complex.4_5_12_corrected_H_0001_7jxv,15
complex.4_5_14_corrected_H_0001_7jxv,12
complex.4_5_37_corrected_H_0001_7jxv,25
complex.4_5_42_corrected_H_0001_7jxv,24
complex.4_5_49_corrected_H_0001_7jxv,30
complex.4_6_0_corrected_H_0001_7jxv,9
complex.4_6_17_corrected_H_0001_7jxv,15
complex.4_6_22_corrected_H_0001_7jxv,20
complex.4_6_25_corrected_H_0001_7jxv,12
complex.4_6_3_corrected_H_0001_7jxv,18
complex.4_6_42_corrected_H_0001_7jxv,15
complex.4_7_10_corrected_H_0001_7jxv,12
complex.4_7_21_corrected_H_0001_7jxv,24
complex.4_7_34_corrected_H_0001_7jxv,15
complex.4_7_39_corrected_H_0001_7jxv,23
complex.4_7_42_corrected_H_0001_7jxv,25
complex.4_7_4_corrected_H_0001_7jxv,21
complex.4_7_7_corrected_H_0001_7jxv,22
complex.4_8_18_corrected_H_0001_7jxv,17
complex.4_8_25_corrected_H_0001_7jxv,13
complex.4_8_6_corrected_H_0001_7jxv,19
complex.4_8_7_corrected_H_0001_7jxv,21
complex.4_8_9_corrected_H_0001_7jxv,15
complex.4_9_14_corrected_H_0001_7jxv,25
complex.4_9_21_corrected_H_0001_7jxv,21
complex.4_9_36_corrected_H_0001_7jxv,16
complex.5_0_10_corrected_H_0001_7jxv,17
complex.5_0_28_corrected_H_0001_7jxv,9
complex.5_0_2_corrected_H_0001_7jxv,22
complex.5_0_38_corrected_H_0001_7jxv,19
complex.5_0_6_corrected_H_0001_7jxv,14
complex.5_10_37_corrected_H_0001_7jxv,21
complex.5_10_39_corrected_H_0001_7jxv,26
complex.5_10_47_corrected_H_0001_7jxv,15
complex.5_10_7_corrected_H_0001_7jxv,25
complex.5_10_9_corrected_H_0001_7jxv,19
complex.5_11_13_corrected_H_0001_7jxv,23
complex.5_11_27_corrected_H_0001_7jxv,18
complex.5_11_40_corrected_H_0001_7jxv,12
complex.5_11_41_corrected_H_0001_7jxv,28
complex.5_11_49_corrected_H_0001_7jxv,27
complex.5_11_4_corrected_H_0001_7jxv,18
complex.5_11_6_corrected_H_0001_7jxv,26
complex.5_11_8_corrected_H_0001_7jxv,9
complex.5_12_0_corrected_H_0001_7jxv,24
complex.5_12_14_corrected_H_0001_7jxv,22
complex.5_12_18_corrected_H_0001_7jxv,16
complex.5_12_19_corrected_H_0001_7jxv,19
complex.5_12_26_corrected_H_0001_7jxv,20
complex.5_12_46_corrected_H_0001_7jxv,22
complex.5_12_47_corrected_H_0001_7jxv,25
complex.5_12_9_corrected_H_0001_7jxv,20
complex.5_13_21_corrected_H_0001_7jxv,18
complex.5_13_25_corrected_H_0001_7jxv,20
complex.5_13_8_corrected_H_0001_7jxv,19
complex.5_14_18_corrected_H_0001_7jxv,18
complex.5_14_31_corrected_H_0001_7jxv,21
complex.5_14_44_corrected_H_0001_7jxv,24
complex.5_15_19_corrected_H_0001_7jxv,25
complex.5_16_13_corrected_H_0001_7jxv,24
complex.5_16_16_corrected_H_0001_7jxv,20
complex.5_16_29_corrected_H_0001_7jxv,23
complex.5_16_5_corrected_H_0001_7jxv,23
complex.5_17_18_corrected_H_0001_7jxv,24
complex.5_17_22_corrected_H_0001_7jxv,25
complex.5_17_24_corrected_H_0001_7jxv,25
complex.5_17_25_corrected_H_0001_7jxv,23
complex.5_17_35_corrected_H_0001_7jxv,21
complex.5_17_3_corrected_H_0001_7jxv,25
complex.5_17_45_corrected_H_0001_7jxv,22
complex.5_17_4_corrected_H_0001_7jxv,24
complex.5_17_6_corrected_H_0001_7jxv,25
complex.5_18_22_corrected_H_0001_7jxv,25
complex.5_18_33_corrected_H_0001_7jxv,22
complex.5_18_38_corrected_H_0001_7jxv,26
complex.5_18_8_corrected_H_0001_7jxv,24
complex.5_1_14_corrected_H_0001_7jxv,13
complex.5_1_15_corrected_H_0001_7jxv,16
complex.5_2_14_corrected_H_0001_7jxv,18
complex.5_2_15_corrected_H_0001_7jxv,12
complex.5_2_23_corrected_H_0001_7jxv,16
complex.5_2_26_corrected_H_0001_7jxv,17
complex.5_2_28_corrected_H_0001_7jxv,15
complex.5_2_41_corrected_H_0001_7jxv,19
complex.5_2_6_corrected_H_0001_7jxv,13
complex.5_2_8_corrected_H_0001_7jxv,18
complex.5_3_39_corrected_H_0001_7jxv,15
complex.5_3_44_corrected_H_0001_7jxv,20
complex.5_4_1_corrected_H_0001_7jxv,20
complex.5_4_29_corrected_H_0001_7jxv,13
complex.5_4_32_corrected_H_0001_7jxv,26
complex.5_4_33_corrected_H_0001_7jxv,13
complex.5_4_38_corrected_H_0001_7jxv,11
complex.5_4_7_corrected_H_0001_7jxv,15
complex.5_5_26_corrected_H_0001_7jxv,12
complex.5_5_27_corrected_H_0001_7jxv,12
complex.5_5_31_corrected_H_0001_7jxv,16
complex.5_5_39_corrected_H_0001_7jxv,20
complex.5_5_3_corrected_H_0001_7jxv,18
complex.5_5_41_corrected_H_0001_7jxv,19
complex.5_5_47_corrected_H_0001_7jxv,14
complex.5_5_5_corrected_H_0001_7jxv,15
