pdb_file,hydrophobicity_contacts
complex.3_11_29_corrected_H_0001_2g2u,35
complex.3_11_40_corrected_H_0001_2g2u,32
complex.3_12_45_corrected_H_0001_2g2u,46
complex.3_12_9_corrected_H_0001_2g2u,39
complex.3_13_0_corrected_H_0001_2g2u,44
complex.3_13_23_corrected_H_0001_2g2u,41
complex.3_13_30_corrected_H_0001_2g2u,44
complex.3_13_42_corrected_H_0001_2g2u,37
complex.3_13_48_corrected_H_0001_2g2u,43
complex.3_14_10_corrected_H_0001_2g2u,44
complex.3_14_24_corrected_H_0001_2g2u,39
complex.3_14_26_corrected_H_0001_2g2u,43
complex.3_14_34_corrected_H_0001_2g2u,35
complex.3_14_46_corrected_H_0001_2g2u,43
complex.3_14_48_corrected_H_0001_2g2u,44
complex.3_14_6_corrected_H_0001_2g2u,46
complex.3_14_9_corrected_H_0001_2g2u,48
complex.3_15_22_corrected_H_0001_2g2u,48
complex.3_15_26_corrected_H_0001_2g2u,52
complex.3_15_46_corrected_H_0001_2g2u,43
complex.3_15_48_corrected_H_0001_2g2u,43
complex.3_16_19_corrected_H_0001_2g2u,47
complex.3_16_20_corrected_H_0001_2g2u,51
complex.3_16_30_corrected_H_0001_2g2u,48
complex.3_16_33_corrected_H_0001_2g2u,43
complex.3_16_34_corrected_H_0001_2g2u,45
complex.3_16_9_corrected_H_0001_2g2u,47
complex.3_17_27_corrected_H_0001_2g2u,44
complex.3_17_41_corrected_H_0001_2g2u,41
complex.3_18_14_corrected_H_0001_2g2u,48
complex.3_18_3_corrected_H_0001_2g2u,47
complex.3_18_6_corrected_H_0001_2g2u,39
complex.3_1_10_corrected_H_0001_2g2u,22
complex.3_1_22_corrected_H_0001_2g2u,15
complex.3_1_40_corrected_H_0001_2g2u,22
complex.3_1_4_corrected_H_0001_2g2u,12
complex.3_1_7_corrected_H_0001_2g2u,30
complex.3_2_1_corrected_H_0001_2g2u,46
complex.3_2_37_corrected_H_0001_2g2u,26
complex.3_2_3_corrected_H_0001_2g2u,18
complex.3_2_9_corrected_H_0001_2g2u,13
complex.3_3_11_corrected_H_0001_2g2u,27
complex.3_3_12_corrected_H_0001_2g2u,24
complex.3_3_18_corrected_H_0001_2g2u,42
complex.3_3_22_corrected_H_0001_2g2u,36
complex.3_3_27_corrected_H_0001_2g2u,31
complex.3_3_3_corrected_H_0001_2g2u,27
complex.3_4_13_corrected_H_0001_2g2u,27
complex.3_4_20_corrected_H_0001_2g2u,24
complex.3_4_24_corrected_H_0001_2g2u,20
complex.3_4_25_corrected_H_0001_2g2u,38
complex.3_4_45_corrected_H_0001_2g2u,43
complex.3_4_46_corrected_H_0001_2g2u,33
complex.3_4_48_corrected_H_0001_2g2u,26
complex.3_4_4_corrected_H_0001_2g2u,34
complex.3_5_18_corrected_H_0001_2g2u,24
complex.3_5_27_corrected_H_0001_2g2u,29
complex.3_5_7_corrected_H_0001_2g2u,32
complex.3_6_23_corrected_H_0001_2g2u,40
complex.3_6_9_corrected_H_0001_2g2u,31
complex.3_7_26_corrected_H_0001_2g2u,29
complex.3_7_47_corrected_H_0001_2g2u,27
complex.3_8_11_corrected_H_0001_2g2u,31
complex.3_8_38_corrected_H_0001_2g2u,35
complex.3_9_12_corrected_H_0001_2g2u,37
complex.3_9_18_corrected_H_0001_2g2u,29
complex.3_9_41_corrected_H_0001_2g2u,36
complex.3_9_9_corrected_H_0001_2g2u,36
complex.4_0_10_corrected_H_0001_2g2u,29
complex.4_0_16_corrected_H_0001_2g2u,22
complex.4_0_18_corrected_H_0001_2g2u,35
complex.4_0_39_corrected_H_0001_2g2u,13
complex.4_0_46_corrected_H_0001_2g2u,26
complex.4_10_11_corrected_H_0001_2g2u,35
complex.4_10_17_corrected_H_0001_2g2u,31
complex.4_10_1_corrected_H_0001_2g2u,36
complex.4_10_21_corrected_H_0001_2g2u,29
complex.4_10_22_corrected_H_0001_2g2u,37
complex.4_10_38_corrected_H_0001_2g2u,33
complex.4_10_46_corrected_H_0001_2g2u,37
complex.4_10_47_corrected_H_0001_2g2u,41
complex.4_10_7_corrected_H_0001_2g2u,39
complex.4_11_13_corrected_H_0001_2g2u,35
complex.4_11_2_corrected_H_0001_2g2u,35
complex.4_11_30_corrected_H_0001_2g2u,45
complex.4_11_43_corrected_H_0001_2g2u,31
complex.4_11_6_corrected_H_0001_2g2u,39
complex.4_12_15_corrected_H_0001_2g2u,37
complex.4_12_21_corrected_H_0001_2g2u,38
complex.4_12_26_corrected_H_0001_2g2u,46
complex.4_13_16_corrected_H_0001_2g2u,40
complex.4_13_19_corrected_H_0001_2g2u,44
complex.4_13_28_corrected_H_0001_2g2u,44
complex.4_13_34_corrected_H_0001_2g2u,34
complex.4_13_37_corrected_H_0001_2g2u,36
complex.4_13_46_corrected_H_0001_2g2u,48
complex.4_13_49_corrected_H_0001_2g2u,36
complex.4_14_20_corrected_H_0001_2g2u,49
complex.4_14_27_corrected_H_0001_2g2u,49
complex.4_14_29_corrected_H_0001_2g2u,46
complex.4_14_38_corrected_H_0001_2g2u,37
complex.4_14_4_corrected_H_0001_2g2u,41
complex.4_15_11_corrected_H_0001_2g2u,41
complex.4_15_47_corrected_H_0001_2g2u,43
complex.4_15_8_corrected_H_0001_2g2u,41
complex.4_15_9_corrected_H_0001_2g2u,42
complex.4_16_0_corrected_H_0001_2g2u,43
complex.4_16_11_corrected_H_0001_2g2u,47
complex.4_16_13_corrected_H_0001_2g2u,47
complex.4_16_18_corrected_H_0001_2g2u,52
complex.4_16_25_corrected_H_0001_2g2u,42
complex.4_16_28_corrected_H_0001_2g2u,44
complex.4_16_37_corrected_H_0001_2g2u,49
complex.4_16_43_corrected_H_0001_2g2u,42
complex.4_16_45_corrected_H_0001_2g2u,42
complex.4_16_7_corrected_H_0001_2g2u,43
complex.4_17_21_corrected_H_0001_2g2u,43
complex.4_17_28_corrected_H_0001_2g2u,48
complex.4_18_0_corrected_H_0001_2g2u,48
complex.4_18_2_corrected_H_0001_2g2u,43
complex.4_1_15_corrected_H_0001_2g2u,26
complex.4_1_17_corrected_H_0001_2g2u,34
complex.4_1_19_corrected_H_0001_2g2u,29
complex.4_1_2_corrected_H_0001_2g2u,38
complex.4_1_6_corrected_H_0001_2g2u,12
complex.4_2_13_corrected_H_0001_2g2u,32
complex.4_2_17_corrected_H_0001_2g2u,20
complex.4_2_25_corrected_H_0001_2g2u,22
complex.4_2_30_corrected_H_0001_2g2u,20
complex.4_2_31_corrected_H_0001_2g2u,28
complex.4_2_44_corrected_H_0001_2g2u,31
complex.4_2_5_corrected_H_0001_2g2u,18
complex.4_3_23_corrected_H_0001_2g2u,24
complex.4_3_24_corrected_H_0001_2g2u,35
complex.4_3_33_corrected_H_0001_2g2u,32
complex.4_3_49_corrected_H_0001_2g2u,28
complex.4_4_14_corrected_H_0001_2g2u,29
complex.4_4_15_corrected_H_0001_2g2u,20
complex.4_4_33_corrected_H_0001_2g2u,21
complex.4_4_37_corrected_H_0001_2g2u,27
complex.4_4_3_corrected_H_0001_2g2u,25
complex.4_4_9_corrected_H_0001_2g2u,30
complex.4_5_20_corrected_H_0001_2g2u,25
complex.4_5_28_corrected_H_0001_2g2u,22
complex.4_5_36_corrected_H_0001_2g2u,20
complex.4_5_40_corrected_H_0001_2g2u,27
complex.4_5_6_corrected_H_0001_2g2u,32
complex.4_6_22_corrected_H_0001_2g2u,26
complex.4_6_25_corrected_H_0001_2g2u,44
complex.4_6_44_corrected_H_0001_2g2u,27
complex.4_7_22_corrected_H_0001_2g2u,35
complex.4_7_35_corrected_H_0001_2g2u,33
complex.4_7_39_corrected_H_0001_2g2u,28
complex.4_7_3_corrected_H_0001_2g2u,47
complex.4_7_41_corrected_H_0001_2g2u,25
complex.4_7_42_corrected_H_0001_2g2u,31
complex.4_7_5_corrected_H_0001_2g2u,19
complex.4_7_8_corrected_H_0001_2g2u,23
complex.4_8_0_corrected_H_0001_2g2u,24
complex.4_8_15_corrected_H_0001_2g2u,41
complex.4_8_24_corrected_H_0001_2g2u,29
complex.4_8_2_corrected_H_0001_2g2u,29
complex.4_8_34_corrected_H_0001_2g2u,40
complex.4_8_49_corrected_H_0001_2g2u,29
complex.4_8_8_corrected_H_0001_2g2u,39
complex.4_9_15_corrected_H_0001_2g2u,44
complex.4_9_23_corrected_H_0001_2g2u,28
complex.4_9_25_corrected_H_0001_2g2u,52
complex.4_9_27_corrected_H_0001_2g2u,36
complex.4_9_30_corrected_H_0001_2g2u,23
complex.4_9_46_corrected_H_0001_2g2u,39
complex.4_9_47_corrected_H_0001_2g2u,33
complex.4_9_48_corrected_H_0001_2g2u,38
complex.5_0_13_corrected_H_0001_2g2u,36
complex.5_0_2_corrected_H_0001_2g2u,25
complex.5_0_32_corrected_H_0001_2g2u,21
complex.5_0_34_corrected_H_0001_2g2u,13
complex.5_0_36_corrected_H_0001_2g2u,24
complex.5_0_40_corrected_H_0001_2g2u,28
complex.5_0_48_corrected_H_0001_2g2u,26
complex.5_0_7_corrected_H_0001_2g2u,30
complex.5_10_27_corrected_H_0001_2g2u,42
complex.5_10_37_corrected_H_0001_2g2u,41
complex.5_10_49_corrected_H_0001_2g2u,42
complex.5_10_5_corrected_H_0001_2g2u,27
complex.5_11_0_corrected_H_0001_2g2u,42
complex.5_11_14_corrected_H_0001_2g2u,36
complex.5_11_18_corrected_H_0001_2g2u,32
complex.5_11_27_corrected_H_0001_2g2u,39
complex.5_11_45_corrected_H_0001_2g2u,41
complex.5_11_4_corrected_H_0001_2g2u,40
complex.5_12_12_corrected_H_0001_2g2u,46
complex.5_12_28_corrected_H_0001_2g2u,49
complex.5_12_37_corrected_H_0001_2g2u,50
complex.5_12_40_corrected_H_0001_2g2u,40
complex.5_12_43_corrected_H_0001_2g2u,43
complex.5_12_46_corrected_H_0001_2g2u,46
complex.5_12_47_corrected_H_0001_2g2u,45
complex.5_12_6_corrected_H_0001_2g2u,36
complex.5_13_22_corrected_H_0001_2g2u,44
complex.5_13_3_corrected_H_0001_2g2u,39
complex.5_14_23_corrected_H_0001_2g2u,51
complex.5_14_28_corrected_H_0001_2g2u,41
complex.5_14_31_corrected_H_0001_2g2u,45
complex.5_14_5_corrected_H_0001_2g2u,37
complex.5_15_10_corrected_H_0001_2g2u,47
complex.5_15_16_corrected_H_0001_2g2u,46
complex.5_15_19_corrected_H_0001_2g2u,36
complex.5_15_37_corrected_H_0001_2g2u,40
complex.5_16_1_corrected_H_0001_2g2u,49
complex.5_16_27_corrected_H_0001_2g2u,43
complex.5_16_36_corrected_H_0001_2g2u,46
complex.5_16_44_corrected_H_0001_2g2u,42
complex.5_16_48_corrected_H_0001_2g2u,42
complex.5_16_6_corrected_H_0001_2g2u,46
complex.5_17_0_corrected_H_0001_2g2u,43
complex.5_17_20_corrected_H_0001_2g2u,42
complex.5_17_23_corrected_H_0001_2g2u,45
complex.5_17_29_corrected_H_0001_2g2u,49
complex.5_17_33_corrected_H_0001_2g2u,42
complex.5_17_48_corrected_H_0001_2g2u,42
complex.5_18_12_corrected_H_0001_2g2u,47
complex.5_18_7_corrected_H_0001_2g2u,46
complex.5_1_16_corrected_H_0001_2g2u,30
complex.5_1_18_corrected_H_0001_2g2u,17
complex.5_1_20_corrected_H_0001_2g2u,10
complex.5_1_23_corrected_H_0001_2g2u,21
complex.5_1_29_corrected_H_0001_2g2u,27
complex.5_1_9_corrected_H_0001_2g2u,9
complex.5_2_14_corrected_H_0001_2g2u,24
complex.5_3_19_corrected_H_0001_2g2u,29
complex.5_3_20_corrected_H_0001_2g2u,32
complex.5_3_31_corrected_H_0001_2g2u,26
complex.5_3_40_corrected_H_0001_2g2u,33
complex.5_3_41_corrected_H_0001_2g2u,25
complex.5_3_44_corrected_H_0001_2g2u,25
complex.5_4_0_corrected_H_0001_2g2u,30
complex.5_4_10_corrected_H_0001_2g2u,23
complex.5_4_30_corrected_H_0001_2g2u,26
complex.5_5_19_corrected_H_0001_2g2u,21
complex.5_5_21_corrected_H_0001_2g2u,27
complex.5_5_37_corrected_H_0001_2g2u,23
complex.5_6_18_corrected_H_0001_2g2u,26
complex.5_6_26_corrected_H_0001_2g2u,29
complex.5_6_39_corrected_H_0001_2g2u,34
complex.5_6_47_corrected_H_0001_2g2u,20
complex.5_7_0_corrected_H_0001_2g2u,47
complex.5_8_14_corrected_H_0001_2g2u,33
complex.5_8_27_corrected_H_0001_2g2u,38
complex.5_8_28_corrected_H_0001_2g2u,49
complex.5_8_31_corrected_H_0001_2g2u,27
complex.5_8_37_corrected_H_0001_2g2u,25
complex.5_8_4_corrected_H_0001_2g2u,48
complex.5_9_21_corrected_H_0001_2g2u,30
complex.5_9_34_corrected_H_0001_2g2u,31
complex.5_9_40_corrected_H_0001_2g2u,32
complex.5_9_5_corrected_H_0001_2g2u,41
complex.6_0_14_corrected_H_0001_2g2u,25
complex.6_0_42_corrected_H_0001_2g2u,22
complex.6_0_9_corrected_H_0001_2g2u,26
complex.6_10_12_corrected_H_0001_2g2u,26
complex.6_10_14_corrected_H_0001_2g2u,40
complex.6_10_16_corrected_H_0001_2g2u,35
complex.6_10_24_corrected_H_0001_2g2u,42
complex.6_10_26_corrected_H_0001_2g2u,35
complex.6_10_35_corrected_H_0001_2g2u,33
complex.6_10_3_corrected_H_0001_2g2u,35
complex.6_10_44_corrected_H_0001_2g2u,37
complex.6_11_11_corrected_H_0001_2g2u,40
complex.6_11_23_corrected_H_0001_2g2u,26
complex.6_11_28_corrected_H_0001_2g2u,43
complex.6_11_34_corrected_H_0001_2g2u,50
complex.6_11_37_corrected_H_0001_2g2u,47
complex.6_12_13_corrected_H_0001_2g2u,53
complex.6_12_24_corrected_H_0001_2g2u,46
complex.6_12_29_corrected_H_0001_2g2u,39
complex.6_12_31_corrected_H_0001_2g2u,37
complex.6_12_42_corrected_H_0001_2g2u,37
complex.6_12_7_corrected_H_0001_2g2u,36
complex.6_13_10_corrected_H_0001_2g2u,46
complex.6_13_21_corrected_H_0001_2g2u,50
complex.6_13_31_corrected_H_0001_2g2u,38
complex.6_13_40_corrected_H_0001_2g2u,48
complex.6_13_45_corrected_H_0001_2g2u,47
complex.6_13_5_corrected_H_0001_2g2u,44
complex.6_13_6_corrected_H_0001_2g2u,45
complex.6_13_7_corrected_H_0001_2g2u,41
complex.6_14_11_corrected_H_0001_2g2u,39
