pdb_file,hydrophobicity_contacts
complex.0_9_34_corrected_H_0001_1n1j,98
complex.0_9_38_corrected_H_0001_1n1j,101
complex.0_9_3_corrected_H_0001_1n1j,90
complex.1_0_0_corrected_H_0001_1n1j,26
complex.1_0_28_corrected_H_0001_1n1j,19
complex.1_0_2_corrected_H_0001_1n1j,33
complex.1_0_40_corrected_H_0001_1n1j,34
complex.1_0_43_corrected_H_0001_1n1j,35
complex.1_10_20_corrected_H_0001_1n1j,97
complex.1_10_30_corrected_H_0001_1n1j,83
complex.1_10_38_corrected_H_0001_1n1j,81
complex.1_10_48_corrected_H_0001_1n1j,81
complex.1_10_9_corrected_H_0001_1n1j,98
complex.1_11_37_corrected_H_0001_1n1j,92
complex.1_11_4_corrected_H_0001_1n1j,103
complex.1_11_9_corrected_H_0001_1n1j,79
complex.1_12_13_corrected_H_0001_1n1j,91
complex.1_12_21_corrected_H_0001_1n1j,95
complex.1_12_31_corrected_H_0001_1n1j,80
complex.1_12_40_corrected_H_0001_1n1j,94
complex.1_12_45_corrected_H_0001_1n1j,93
complex.1_12_4_corrected_H_0001_1n1j,97
complex.1_13_12_corrected_H_0001_1n1j,99
complex.1_13_8_corrected_H_0001_1n1j,99
complex.1_14_16_corrected_H_0001_1n1j,104
complex.1_14_21_corrected_H_0001_1n1j,96
complex.1_14_24_corrected_H_0001_1n1j,104
complex.1_14_33_corrected_H_0001_1n1j,104
complex.1_14_45_corrected_H_0001_1n1j,95
complex.1_14_47_corrected_H_0001_1n1j,97
complex.1_14_7_corrected_H_0001_1n1j,101
complex.1_15_32_corrected_H_0001_1n1j,106
complex.1_15_33_corrected_H_0001_1n1j,104
complex.1_15_40_corrected_H_0001_1n1j,106
complex.1_15_48_corrected_H_0001_1n1j,102
complex.1_16_16_corrected_H_0001_1n1j,102
complex.1_16_32_corrected_H_0001_1n1j,99
complex.1_16_46_corrected_H_0001_1n1j,102
complex.1_17_16_corrected_H_0001_1n1j,102
complex.1_17_21_corrected_H_0001_1n1j,102
complex.1_17_27_corrected_H_0001_1n1j,104
complex.1_17_28_corrected_H_0001_1n1j,107
complex.1_17_6_corrected_H_0001_1n1j,105
complex.1_17_9_corrected_H_0001_1n1j,102
complex.1_18_14_corrected_H_0001_1n1j,102
complex.1_18_27_corrected_H_0001_1n1j,105
complex.1_19_1_corrected_H_0001_1n1j,100
complex.1_1_17_corrected_H_0001_1n1j,30
complex.1_2_18_corrected_H_0001_1n1j,32
complex.1_2_44_corrected_H_0001_1n1j,57
complex.1_2_47_corrected_H_0001_1n1j,46
complex.1_2_48_corrected_H_0001_1n1j,27
complex.1_3_13_corrected_H_0001_1n1j,54
complex.1_3_29_corrected_H_0001_1n1j,54
complex.1_3_31_corrected_H_0001_1n1j,52
complex.1_3_33_corrected_H_0001_1n1j,45
complex.1_3_36_corrected_H_0001_1n1j,62
complex.1_3_44_corrected_H_0001_1n1j,56
complex.1_3_4_corrected_H_0001_1n1j,55
complex.1_3_8_corrected_H_0001_1n1j,56
complex.1_4_18_corrected_H_0001_1n1j,59
complex.1_4_30_corrected_H_0001_1n1j,62
complex.1_4_33_corrected_H_0001_1n1j,69
complex.1_4_38_corrected_H_0001_1n1j,62
complex.1_4_3_corrected_H_0001_1n1j,55
complex.1_4_5_corrected_H_0001_1n1j,53
complex.1_5_28_corrected_H_0001_1n1j,67
complex.1_5_35_corrected_H_0001_1n1j,74
complex.1_5_42_corrected_H_0001_1n1j,63
complex.1_5_47_corrected_H_0001_1n1j,72
complex.1_5_7_corrected_H_0001_1n1j,68
complex.1_6_12_corrected_H_0001_1n1j,66
complex.1_6_27_corrected_H_0001_1n1j,75
complex.1_6_30_corrected_H_0001_1n1j,58
complex.1_6_32_corrected_H_0001_1n1j,54
complex.1_6_34_corrected_H_0001_1n1j,49
complex.1_6_46_corrected_H_0001_1n1j,68
complex.1_6_5_corrected_H_0001_1n1j,58
complex.1_6_9_corrected_H_0001_1n1j,61
complex.1_7_14_corrected_H_0001_1n1j,58
complex.1_7_18_corrected_H_0001_1n1j,75
complex.1_7_19_corrected_H_0001_1n1j,66
complex.1_7_22_corrected_H_0001_1n1j,75
complex.1_7_39_corrected_H_0001_1n1j,59
complex.1_7_48_corrected_H_0001_1n1j,76
complex.1_7_7_corrected_H_0001_1n1j,83
complex.1_7_8_corrected_H_0001_1n1j,77
complex.1_7_9_corrected_H_0001_1n1j,81
complex.1_8_21_corrected_H_0001_1n1j,72
complex.1_8_2_corrected_H_0001_1n1j,88
complex.1_8_38_corrected_H_0001_1n1j,83
complex.1_8_45_corrected_H_0001_1n1j,63
complex.1_9_11_corrected_H_0001_1n1j,82
complex.1_9_17_corrected_H_0001_1n1j,79
complex.1_9_18_corrected_H_0001_1n1j,98
complex.1_9_24_corrected_H_0001_1n1j,85
complex.1_9_25_corrected_H_0001_1n1j,78
complex.1_9_41_corrected_H_0001_1n1j,103
complex.1_9_45_corrected_H_0001_1n1j,88
complex.2_0_1_corrected_H_0001_1n1j,27
complex.2_0_26_corrected_H_0001_1n1j,12
complex.2_0_9_corrected_H_0001_1n1j,22
complex.2_10_0_corrected_H_0001_1n1j,95
complex.2_10_24_corrected_H_0001_1n1j,81
complex.2_10_42_corrected_H_0001_1n1j,82
complex.2_11_1_corrected_H_0001_1n1j,102
complex.2_11_30_corrected_H_0001_1n1j,98
complex.2_11_36_corrected_H_0001_1n1j,99
complex.2_11_39_corrected_H_0001_1n1j,83
complex.2_11_41_corrected_H_0001_1n1j,100
complex.2_11_43_corrected_H_0001_1n1j,78
complex.2_11_46_corrected_H_0001_1n1j,85
complex.2_11_8_corrected_H_0001_1n1j,87
complex.2_12_26_corrected_H_0001_1n1j,97
complex.2_12_30_corrected_H_0001_1n1j,96
complex.2_12_43_corrected_H_0001_1n1j,104
complex.2_12_49_corrected_H_0001_1n1j,85
complex.2_12_7_corrected_H_0001_1n1j,91
complex.2_13_27_corrected_H_0001_1n1j,98
complex.2_13_31_corrected_H_0001_1n1j,103
complex.2_13_35_corrected_H_0001_1n1j,100
complex.2_13_5_corrected_H_0001_1n1j,101
complex.2_13_9_corrected_H_0001_1n1j,104
complex.2_14_20_corrected_H_0001_1n1j,100
complex.2_14_29_corrected_H_0001_1n1j,95
complex.2_14_37_corrected_H_0001_1n1j,101
complex.2_15_24_corrected_H_0001_1n1j,95
complex.2_15_49_corrected_H_0001_1n1j,101
complex.2_16_14_corrected_H_0001_1n1j,102
complex.2_16_19_corrected_H_0001_1n1j,104
complex.2_16_35_corrected_H_0001_1n1j,104
complex.2_16_37_corrected_H_0001_1n1j,102
complex.2_16_38_corrected_H_0001_1n1j,99
complex.2_16_3_corrected_H_0001_1n1j,102
complex.2_16_4_corrected_H_0001_1n1j,103
complex.2_16_8_corrected_H_0001_1n1j,99
complex.2_17_31_corrected_H_0001_1n1j,105
complex.2_17_32_corrected_H_0001_1n1j,102
complex.2_17_39_corrected_H_0001_1n1j,101
complex.2_17_42_corrected_H_0001_1n1j,106
complex.2_18_15_corrected_H_0001_1n1j,107
complex.2_18_16_corrected_H_0001_1n1j,107
complex.2_18_19_corrected_H_0001_1n1j,105
complex.2_1_21_corrected_H_0001_1n1j,44
complex.2_1_24_corrected_H_0001_1n1j,29
complex.2_1_2_corrected_H_0001_1n1j,32
complex.2_1_37_corrected_H_0001_1n1j,22
complex.2_1_41_corrected_H_0001_1n1j,22
complex.2_1_42_corrected_H_0001_1n1j,42
complex.2_1_4_corrected_H_0001_1n1j,37
complex.2_2_11_corrected_H_0001_1n1j,48
complex.2_2_13_corrected_H_0001_1n1j,19
complex.2_2_21_corrected_H_0001_1n1j,41
complex.2_2_22_corrected_H_0001_1n1j,51
complex.2_2_3_corrected_H_0001_1n1j,34
complex.2_2_41_corrected_H_0001_1n1j,31
complex.2_2_46_corrected_H_0001_1n1j,34
complex.2_3_1_corrected_H_0001_1n1j,54
complex.2_3_24_corrected_H_0001_1n1j,52
complex.2_3_39_corrected_H_0001_1n1j,54
complex.2_3_48_corrected_H_0001_1n1j,55
complex.2_4_11_corrected_H_0001_1n1j,64
complex.2_4_27_corrected_H_0001_1n1j,52
complex.2_4_34_corrected_H_0001_1n1j,61
complex.2_4_40_corrected_H_0001_1n1j,67
complex.2_4_6_corrected_H_0001_1n1j,62
complex.2_5_15_corrected_H_0001_1n1j,61
complex.2_5_19_corrected_H_0001_1n1j,49
complex.2_5_32_corrected_H_0001_1n1j,53
complex.2_5_38_corrected_H_0001_1n1j,58
complex.2_5_41_corrected_H_0001_1n1j,59
complex.2_5_46_corrected_H_0001_1n1j,59
complex.2_5_48_corrected_H_0001_1n1j,56
complex.2_6_40_corrected_H_0001_1n1j,63
complex.2_6_47_corrected_H_0001_1n1j,66
complex.2_6_49_corrected_H_0001_1n1j,62
complex.2_7_20_corrected_H_0001_1n1j,73
complex.2_7_25_corrected_H_0001_1n1j,76
complex.2_7_47_corrected_H_0001_1n1j,77
complex.2_7_5_corrected_H_0001_1n1j,77
complex.2_8_23_corrected_H_0001_1n1j,83
complex.2_8_37_corrected_H_0001_1n1j,93
complex.2_8_48_corrected_H_0001_1n1j,88
complex.2_8_7_corrected_H_0001_1n1j,86
complex.2_9_22_corrected_H_0001_1n1j,78
complex.2_9_48_corrected_H_0001_1n1j,90
complex.3_0_16_corrected_H_0001_1n1j,17
complex.3_0_20_corrected_H_0001_1n1j,13
complex.3_0_22_corrected_H_0001_1n1j,41
complex.3_0_29_corrected_H_0001_1n1j,12
complex.3_0_32_corrected_H_0001_1n1j,14
complex.3_0_34_corrected_H_0001_1n1j,14
complex.3_0_38_corrected_H_0001_1n1j,11
complex.3_0_6_corrected_H_0001_1n1j,34
complex.3_10_13_corrected_H_0001_1n1j,85
complex.3_10_43_corrected_H_0001_1n1j,97
complex.3_11_48_corrected_H_0001_1n1j,94
complex.3_11_7_corrected_H_0001_1n1j,101
complex.3_12_16_corrected_H_0001_1n1j,96
complex.3_12_19_corrected_H_0001_1n1j,93
complex.3_12_22_corrected_H_0001_1n1j,98
complex.3_12_25_corrected_H_0001_1n1j,92
complex.3_12_32_corrected_H_0001_1n1j,93
complex.3_12_5_corrected_H_0001_1n1j,98
complex.3_12_9_corrected_H_0001_1n1j,91
complex.3_13_25_corrected_H_0001_1n1j,93
complex.3_13_2_corrected_H_0001_1n1j,104
complex.3_13_49_corrected_H_0001_1n1j,104
complex.3_13_4_corrected_H_0001_1n1j,96
complex.3_14_13_corrected_H_0001_1n1j,91
complex.3_14_30_corrected_H_0001_1n1j,99
complex.3_14_32_corrected_H_0001_1n1j,98
complex.3_14_34_corrected_H_0001_1n1j,102
complex.3_14_48_corrected_H_0001_1n1j,100
complex.3_14_4_corrected_H_0001_1n1j,104
complex.3_15_18_corrected_H_0001_1n1j,100
complex.3_15_27_corrected_H_0001_1n1j,101
complex.3_15_31_corrected_H_0001_1n1j,100
complex.3_15_4_corrected_H_0001_1n1j,107
complex.3_16_17_corrected_H_0001_1n1j,101
complex.3_16_20_corrected_H_0001_1n1j,99
complex.3_16_47_corrected_H_0001_1n1j,105
complex.3_17_0_corrected_H_0001_1n1j,109
complex.3_17_20_corrected_H_0001_1n1j,102
complex.3_17_33_corrected_H_0001_1n1j,109
complex.3_17_34_corrected_H_0001_1n1j,104
complex.3_17_4_corrected_H_0001_1n1j,102
complex.3_18_12_corrected_H_0001_1n1j,107
complex.3_18_1_corrected_H_0001_1n1j,102
complex.3_18_21_corrected_H_0001_1n1j,105
complex.3_1_19_corrected_H_0001_1n1j,27
complex.3_1_47_corrected_H_0001_1n1j,33
complex.3_2_23_corrected_H_0001_1n1j,20
complex.3_2_31_corrected_H_0001_1n1j,34
complex.3_2_32_corrected_H_0001_1n1j,44
complex.3_2_37_corrected_H_0001_1n1j,43
complex.3_2_5_corrected_H_0001_1n1j,42
complex.3_3_0_corrected_H_0001_1n1j,55
complex.3_3_22_corrected_H_0001_1n1j,48
complex.3_3_28_corrected_H_0001_1n1j,38
complex.3_3_2_corrected_H_0001_1n1j,47
complex.3_3_7_corrected_H_0001_1n1j,53
complex.3_4_22_corrected_H_0001_1n1j,72
complex.3_4_23_corrected_H_0001_1n1j,67
complex.3_4_25_corrected_H_0001_1n1j,61
complex.3_4_31_corrected_H_0001_1n1j,58
complex.3_4_41_corrected_H_0001_1n1j,57
complex.3_4_45_corrected_H_0001_1n1j,58
complex.3_5_0_corrected_H_0001_1n1j,65
complex.3_5_22_corrected_H_0001_1n1j,65
complex.3_5_27_corrected_H_0001_1n1j,65
complex.3_5_34_corrected_H_0001_1n1j,57
complex.3_5_39_corrected_H_0001_1n1j,62
complex.3_5_44_corrected_H_0001_1n1j,52
complex.3_6_13_corrected_H_0001_1n1j,67
complex.3_6_19_corrected_H_0001_1n1j,59
complex.3_6_31_corrected_H_0001_1n1j,57
complex.3_6_4_corrected_H_0001_1n1j,63
complex.3_7_1_corrected_H_0001_1n1j,69
complex.3_7_26_corrected_H_0001_1n1j,59
complex.3_7_27_corrected_H_0001_1n1j,74
complex.3_7_28_corrected_H_0001_1n1j,64
complex.3_7_34_corrected_H_0001_1n1j,58
complex.3_7_35_corrected_H_0001_1n1j,79
complex.3_7_41_corrected_H_0001_1n1j,65
complex.3_7_49_corrected_H_0001_1n1j,68
complex.3_7_4_corrected_H_0001_1n1j,64
complex.3_8_1_corrected_H_0001_1n1j,97
complex.3_8_25_corrected_H_0001_1n1j,67
complex.3_8_31_corrected_H_0001_1n1j,75
complex.3_8_36_corrected_H_0001_1n1j,64
complex.3_8_6_corrected_H_0001_1n1j,82
complex.3_9_13_corrected_H_0001_1n1j,90
complex.3_9_15_corrected_H_0001_1n1j,88
complex.3_9_21_corrected_H_0001_1n1j,69
complex.3_9_49_corrected_H_0001_1n1j,90
complex.4_0_13_corrected_H_0001_1n1j,23
complex.4_0_17_corrected_H_0001_1n1j,13
complex.4_0_24_corrected_H_0001_1n1j,18
complex.4_0_36_corrected_H_0001_1n1j,21
complex.4_0_3_corrected_H_0001_1n1j,41
complex.4_0_48_corrected_H_0001_1n1j,37
complex.4_0_49_corrected_H_0001_1n1j,39
complex.4_0_8_corrected_H_0001_1n1j,23
complex.4_10_21_corrected_H_0001_1n1j,78
complex.4_10_25_corrected_H_0001_1n1j,81
complex.4_10_41_corrected_H_0001_1n1j,90
complex.4_10_45_corrected_H_0001_1n1j,95
complex.4_11_10_corrected_H_0001_1n1j,88
complex.4_11_2_corrected_H_0001_1n1j,100
complex.4_11_31_corrected_H_0001_1n1j,99
complex.4_11_49_corrected_H_0001_1n1j,98
complex.4_12_33_corrected_H_0001_1n1j,94
complex.4_12_36_corrected_H_0001_1n1j,97
complex.4_12_44_corrected_H_0001_1n1j,91
complex.4_13_13_corrected_H_0001_1n1j,100
complex.4_13_16_corrected_H_0001_1n1j,93
complex.4_13_1_corrected_H_0001_1n1j,91
complex.4_13_38_corrected_H_0001_1n1j,104
complex.4_13_39_corrected_H_0001_1n1j,99
complex.4_13_3_corrected_H_0001_1n1j,101
complex.4_13_42_corrected_H_0001_1n1j,98
complex.4_13_45_corrected_H_0001_1n1j,102
complex.4_14_1_corrected_H_0001_1n1j,104
complex.4_14_23_corrected_H_0001_1n1j,104
complex.4_14_31_corrected_H_0001_1n1j,102
complex.4_14_42_corrected_H_0001_1n1j,94
complex.4_15_25_corrected_H_0001_1n1j,102
complex.4_15_30_corrected_H_0001_1n1j,96
complex.4_15_39_corrected_H_0001_1n1j,100
complex.4_15_44_corrected_H_0001_1n1j,102
complex.4_15_47_corrected_H_0001_1n1j,101
complex.4_15_9_corrected_H_0001_1n1j,101
complex.4_16_12_corrected_H_0001_1n1j,101
complex.4_16_30_corrected_H_0001_1n1j,107
complex.4_16_42_corrected_H_0001_1n1j,102
complex.4_16_45_corrected_H_0001_1n1j,104
complex.4_16_48_corrected_H_0001_1n1j,100
complex.4_16_7_corrected_H_0001_1n1j,107
complex.4_17_18_corrected_H_0001_1n1j,103
complex.4_17_36_corrected_H_0001_1n1j,108
complex.4_18_18_corrected_H_0001_1n1j,103
complex.4_18_20_corrected_H_0001_1n1j,106
complex.4_18_25_corrected_H_0001_1n1j,106
complex.4_18_26_corrected_H_0001_1n1j,106
complex.4_18_9_corrected_H_0001_1n1j,99
complex.4_1_10_corrected_H_0001_1n1j,22
complex.4_1_12_corrected_H_0001_1n1j,33
complex.4_1_25_corrected_H_0001_1n1j,49
complex.4_1_26_corrected_H_0001_1n1j,43
complex.4_1_6_corrected_H_0001_1n1j,34
complex.4_2_30_corrected_H_0001_1n1j,40
complex.4_3_12_corrected_H_0001_1n1j,53
complex.4_3_23_corrected_H_0001_1n1j,54
complex.4_3_25_corrected_H_0001_1n1j,54
complex.4_4_16_corrected_H_0001_1n1j,58
complex.4_4_1_corrected_H_0001_1n1j,58
complex.4_4_36_corrected_H_0001_1n1j,57
complex.4_4_9_corrected_H_0001_1n1j,64
complex.4_6_16_corrected_H_0001_1n1j,60
complex.4_6_20_corrected_H_0001_1n1j,66
complex.4_6_21_corrected_H_0001_1n1j,59
complex.4_6_24_corrected_H_0001_1n1j,59
complex.4_6_25_corrected_H_0001_1n1j,63
complex.4_6_35_corrected_H_0001_1n1j,75
complex.4_6_36_corrected_H_0001_1n1j,75
complex.4_6_43_corrected_H_0001_1n1j,65
complex.4_6_6_corrected_H_0001_1n1j,73
complex.4_7_32_corrected_H_0001_1n1j,87
complex.4_8_11_corrected_H_0001_1n1j,90
complex.4_8_27_corrected_H_0001_1n1j,86
complex.4_8_47_corrected_H_0001_1n1j,61
complex.4_9_43_corrected_H_0001_1n1j,85
complex.4_9_9_corrected_H_0001_1n1j,97
complex.5_0_15_corrected_H_0001_1n1j,20
complex.5_0_39_corrected_H_0001_1n1j,8
complex.5_0_47_corrected_H_0001_1n1j,23
complex.5_10_10_corrected_H_0001_1n1j,84
complex.5_10_26_corrected_H_0001_1n1j,91
complex.5_10_31_corrected_H_0001_1n1j,87
complex.5_10_32_corrected_H_0001_1n1j,87
complex.5_10_37_corrected_H_0001_1n1j,98
complex.5_10_47_corrected_H_0001_1n1j,86
complex.5_10_4_corrected_H_0001_1n1j,99
complex.5_11_18_corrected_H_0001_1n1j,102
complex.5_11_21_corrected_H_0001_1n1j,81
complex.5_11_24_corrected_H_0001_1n1j,95
complex.5_11_25_corrected_H_0001_1n1j,97
complex.5_11_29_corrected_H_0001_1n1j,104
complex.5_12_11_corrected_H_0001_1n1j,93
complex.5_12_38_corrected_H_0001_1n1j,95
complex.5_12_41_corrected_H_0001_1n1j,75
complex.5_12_46_corrected_H_0001_1n1j,99
complex.5_13_15_corrected_H_0001_1n1j,91
complex.5_13_20_corrected_H_0001_1n1j,95
complex.5_13_37_corrected_H_0001_1n1j,99
complex.5_14_14_corrected_H_0001_1n1j,100
complex.5_14_15_corrected_H_0001_1n1j,97
complex.5_14_18_corrected_H_0001_1n1j,97
complex.5_14_22_corrected_H_0001_1n1j,97
complex.5_14_2_corrected_H_0001_1n1j,100
complex.5_14_39_corrected_H_0001_1n1j,104
complex.5_14_46_corrected_H_0001_1n1j,101
complex.5_15_12_corrected_H_0001_1n1j,102
complex.5_15_14_corrected_H_0001_1n1j,102
complex.5_15_17_corrected_H_0001_1n1j,104
complex.5_15_23_corrected_H_0001_1n1j,98
complex.5_15_26_corrected_H_0001_1n1j,100
complex.5_15_28_corrected_H_0001_1n1j,101
complex.5_16_27_corrected_H_0001_1n1j,96
complex.5_16_6_corrected_H_0001_1n1j,95
complex.5_17_10_corrected_H_0001_1n1j,107
complex.5_17_13_corrected_H_0001_1n1j,104
complex.5_17_17_corrected_H_0001_1n1j,100
complex.5_17_25_corrected_H_0001_1n1j,104
complex.5_17_37_corrected_H_0001_1n1j,100
complex.5_18_28_corrected_H_0001_1n1j,108
complex.5_18_4_corrected_H_0001_1n1j,106
complex.5_18_8_corrected_H_0001_1n1j,103
complex.5_1_0_corrected_H_0001_1n1j,22
complex.5_1_20_corrected_H_0001_1n1j,40
complex.5_1_22_corrected_H_0001_1n1j,14
complex.5_1_23_corrected_H_0001_1n1j,25
complex.5_1_31_corrected_H_0001_1n1j,52
complex.5_1_49_corrected_H_0001_1n1j,25
complex.5_2_0_corrected_H_0001_1n1j,27
complex.5_2_14_corrected_H_0001_1n1j,42
complex.5_2_16_corrected_H_0001_1n1j,40
complex.5_2_25_corrected_H_0001_1n1j,39
complex.5_2_26_corrected_H_0001_1n1j,63
complex.5_2_27_corrected_H_0001_1n1j,37
complex.5_2_2_corrected_H_0001_1n1j,30
complex.5_2_38_corrected_H_0001_1n1j,57
complex.5_2_39_corrected_H_0001_1n1j,35
complex.5_2_4_corrected_H_0001_1n1j,48
complex.5_2_9_corrected_H_0001_1n1j,64
complex.5_3_14_corrected_H_0001_1n1j,59
complex.5_3_21_corrected_H_0001_1n1j,48
complex.5_3_26_corrected_H_0001_1n1j,54
complex.5_3_30_corrected_H_0001_1n1j,55
complex.5_3_38_corrected_H_0001_1n1j,55
complex.5_3_3_corrected_H_0001_1n1j,46
complex.5_3_43_corrected_H_0001_1n1j,54
complex.5_3_46_corrected_H_0001_1n1j,59
complex.5_3_5_corrected_H_0001_1n1j,51
complex.5_4_12_corrected_H_0001_1n1j,58
complex.5_4_20_corrected_H_0001_1n1j,62
complex.5_4_24_corrected_H_0001_1n1j,58
complex.5_4_29_corrected_H_0001_1n1j,66
complex.5_4_43_corrected_H_0001_1n1j,56
complex.5_5_37_corrected_H_0001_1n1j,60
complex.5_5_3_corrected_H_0001_1n1j,59
complex.5_5_49_corrected_H_0001_1n1j,60
complex.5_6_22_corrected_H_0001_1n1j,67
complex.5_6_48_corrected_H_0001_1n1j,66
complex.5_7_12_corrected_H_0001_1n1j,83
complex.5_7_33_corrected_H_0001_1n1j,74
complex.5_7_43_corrected_H_0001_1n1j,61
complex.5_8_13_corrected_H_0001_1n1j,79
complex.5_8_17_corrected_H_0001_1n1j,69
complex.5_8_22_corrected_H_0001_1n1j,76
complex.5_8_26_corrected_H_0001_1n1j,83
complex.5_8_32_corrected_H_0001_1n1j,97
complex.5_8_3_corrected_H_0001_1n1j,72
complex.5_8_4_corrected_H_0001_1n1j,81
complex.5_9_14_corrected_H_0001_1n1j,88
complex.5_9_1_corrected_H_0001_1n1j,95
complex.5_9_2_corrected_H_0001_1n1j,63
complex.5_9_36_corrected_H_0001_1n1j,94
complex.6_0_18_corrected_H_0001_1n1j,11
complex.6_0_23_corrected_H_0001_1n1j,27
complex.6_0_35_corrected_H_0001_1n1j,22
complex.6_0_41_corrected_H_0001_1n1j,31
complex.6_10_12_corrected_H_0001_1n1j,106
complex.6_10_16_corrected_H_0001_1n1j,79
complex.6_10_22_corrected_H_0001_1n1j,80
complex.6_10_33_corrected_H_0001_1n1j,88
complex.6_10_49_corrected_H_0001_1n1j,87
complex.6_10_5_corrected_H_0001_1n1j,94
complex.6_10_6_corrected_H_0001_1n1j,90
complex.6_10_8_corrected_H_0001_1n1j,76
complex.6_11_15_corrected_H_0001_1n1j,92
complex.6_11_23_corrected_H_0001_1n1j,90
complex.6_11_32_corrected_H_0001_1n1j,92
complex.6_11_35_corrected_H_0001_1n1j,90
complex.6_11_42_corrected_H_0001_1n1j,87
complex.6_12_0_corrected_H_0001_1n1j,99
complex.6_12_18_corrected_H_0001_1n1j,96
complex.6_12_34_corrected_H_0001_1n1j,93
complex.6_12_37_corrected_H_0001_1n1j,102
complex.6_13_0_corrected_H_0001_1n1j,98
complex.6_13_10_corrected_H_0001_1n1j,99
