pdb_file,patch_alignment_score,chain_patch_consistency_score,avg_patch_score
sampled_2pe6_model_202,"(0.004658385093167702, 0.0046801872074883, 0.0046801872074883)"
sampled_2pe6_model_203,"(0.008540372670807454, 0.00859375, 0.00859375)"
sampled_2pe6_model_204,"(0.004658385093167702, 0.0046875, 0.0046875)"
sampled_2pe6_model_205,"(0.004658385093167702, 0.0046801872074883, 0.0046801872074883)"
sampled_2pe6_model_206,"(0.006211180124223602, 0.0062402496099844, 0.0062402496099844)"
sampled_2pe6_model_207,"(0.004658385093167702, 0.0046875, 0.0046875)"
sampled_2pe6_model_208,"(0.0038819875776397515, 0.00390625, 0.00390625)"
sampled_2pe6_model_209,"(0.003105590062111801, 0.003125, 0.003125)"
sampled_2pe6_model_21,"(0.010093167701863354, 0.01015625, 0.01015625)"
sampled_2pe6_model_210,"(0.008540372670807454, 0.00859375, 0.00859375)"
sampled_2pe6_model_211,"(0.002329192546583851, 0.00234009360374415, 0.00234009360374415)"
sampled_2pe6_model_212,"(0.006987577639751553, 0.00703125, 0.00703125)"
sampled_2pe6_model_213,"(0.002329192546583851, 0.00234009360374415, 0.00234009360374415)"
sampled_2pe6_model_214,"(0.003105590062111801, 0.003125, 0.003125)"
sampled_2pe6_model_215,"(0.0015527950310559005, 0.0015625, 0.0015625)"
sampled_2pe6_model_216,"(0.007763975155279503, 0.0078125, 0.0078125)"
sampled_2pe6_model_217,"(0.006211180124223602, 0.0062402496099844, 0.0062402496099844)"
sampled_2pe6_model_218,"(0.010869565217391304, 0.0109375, 0.0109375)"
sampled_2pe6_model_219,"(0.006211180124223602, 0.00625, 0.00625)"
sampled_2pe6_model_22,"(0.006987577639751553, 0.00625, 0.0064453125)"
sampled_2pe6_model_220,"(0.004658385093167702, 0.0046801872074883, 0.0046801872074883)"
sampled_2pe6_model_221,"(0.003105590062111801, 0.0031201248049922, 0.0031201248049922)"
sampled_2pe6_model_222,"(0.0038819875776397515, 0.00390625, 0.00390625)"
sampled_2pe6_model_223,"(0.008540372670807454, 0.0078003120124804995, 0.008190327613104524)"
sampled_2pe6_model_224,"(0.006987577639751553, 0.0070202808112324495, 0.0070202808112324495)"
sampled_2pe6_model_225,"(0.006987577639751553, 0.0070202808112324495, 0.0070202808112324495)"
sampled_2pe6_model_226,"(0.0038819875776397515, 0.0039001560062402497, 0.0039001560062402497)"
sampled_2pe6_model_227,"(0.007763975155279503, 0.0078064012490242, 0.0078064012490242)"
sampled_2pe6_model_228,"(0.008540372670807454, 0.0078003120124804995, 0.008190327613104524)"
sampled_2pe6_model_229,"(0.005434782608695652, 0.00546875, 0.00546875)"
sampled_2pe6_model_23,"(0.0038819875776397515, 0.00390625, 0.00390625)"
sampled_2pe6_model_230,"(0.003105590062111801, 0.003117692907248636, 0.003117692907248636)"
sampled_2pe6_model_231,"(0.0015527950310559005, 0.0015625, 0.0015625)"
sampled_2pe6_model_232,"(0.002329192546583851, 0.00234375, 0.00234375)"
sampled_2pe6_model_233,"(0.003105590062111801, 0.0031201248049922, 0.0031201248049922)"
sampled_2pe6_model_234,"(0.005434782608695652, 0.00546875, 0.00546875)"
sampled_2pe6_model_235,"(0.008540372670807454, 0.00858034321372855, 0.00858034321372855)"
sampled_2pe6_model_236,"(0.005434782608695652, 0.00546021840873635, 0.00546021840873635)"
sampled_2pe6_model_237,"(0.0038819875776397515, 0.00390625, 0.00390625)"
sampled_2pe6_model_238,"(0.002329192546583851, 0.00234375, 0.00234375)"
sampled_2pe6_model_239,"(0.004658385093167702, 0.0046801872074883, 0.0046801872074883)"
sampled_2pe6_model_24,"(0.005434782608695652, 0.00546875, 0.00546875)"
sampled_2pe6_model_240,"(0.005434782608695652, 0.00546875, 0.00546875)"
sampled_2pe6_model_241,"(0.004658385093167702, 0.0046875, 0.0046875)"
sampled_2pe6_model_242,"(0.0038819875776397515, 0.0039032006245121, 0.0039032006245121)"
sampled_2pe6_model_243,"(0.0038819875776397515, 0.0039032006245121, 0.0039032006245121)"
sampled_2pe6_model_244,"(0.0038819875776397515, 0.00390625, 0.00390625)"
sampled_2pe6_model_245,"(0.006987577639751553, 0.0070202808112324495, 0.0070202808112324495)"
sampled_2pe6_model_246,"(0.005434782608695652, 0.00546021840873635, 0.00546021840873635)"
sampled_2pe6_model_247,"(0.0038819875776397515, 0.0039001560062402497, 0.0039001560062402497)"
sampled_2pe6_model_248,"(0.004658385093167702, 0.00468384074941452, 0.00468384074941452)"
sampled_2pe6_model_249,"(0.0038819875776397515, 0.00390625, 0.00390625)"
sampled_2pe6_model_25,"(0.0038819875776397515, 0.00390625, 0.00390625)"
sampled_2pe6_model_250,"(0.010869565217391304, 0.0109204368174727, 0.0109204368174727)"
sampled_2pe6_model_251,"(0.0038819875776397515, 0.0039001560062402497, 0.0039001560062402497)"
sampled_2pe6_model_252,"(0.003105590062111801, 0.003125, 0.003125)"
sampled_2pe6_model_253,"(0.004658385093167702, 0.0046801872074883, 0.0046801872074883)"
sampled_2pe6_model_254,"(0.003105590062111801, 0.003125, 0.003125)"
sampled_2pe6_model_255,"(0.005434782608695652, 0.00546021840873635, 0.00546021840873635)"
sampled_2pe6_model_256,"(0.004658385093167702, 0.0046875, 0.0046875)"
sampled_2pe6_model_257,"(0.0038819875776397515, 0.00312256049960968, 0.00351288056206089)"
sampled_2pe6_model_258,"(0.009316770186335404, 0.009375, 0.009375)"
sampled_2pe6_model_259,"(0.004658385093167702, 0.0046801872074883, 0.0046801872074883)"
sampled_2pe6_model_26,"(0.004658385093167702, 0.0039032006245121, 0.00429352068696331)"
sampled_2pe6_model_260,"(0.003105590062111801, 0.003125, 0.003125)"
sampled_2pe6_model_261,"(0.005434782608695652, 0.00546875, 0.00546875)"
sampled_2pe6_model_262,"(0.009316770186335404, 0.00858034321372855, 0.008970358814352574)"
sampled_2pe6_model_263,"(0.006987577639751553, 0.00703125, 0.00703125)"
sampled_2pe6_model_264,"(0.003105590062111801, 0.003125, 0.003125)"
sampled_2pe6_model_265,"(0.0038819875776397515, 0.0039001560062402497, 0.0039001560062402497)"
sampled_2pe6_model_266,"(0.004658385093167702, 0.0046801872074883, 0.0046801872074883)"
sampled_2pe6_model_267,"(0.004658385093167702, 0.0046801872074883, 0.0046801872074883)"
sampled_2pe6_model_268,"(0.005434782608695652, 0.00546875, 0.00546875)"
sampled_2pe6_model_269,"(0.003105590062111801, 0.003125, 0.003125)"
sampled_2pe6_model_27,"(0.004658385093167702, 0.004676539360872954, 0.004676539360872954)"
sampled_2pe6_model_270,"(0.007763975155279503, 0.0078125, 0.0078125)"
sampled_2pe6_model_271,"(0.003105590062111801, 0.0031201248049922, 0.0031201248049922)"
sampled_2pe6_model_272,"(0.002329192546583851, 0.00234375, 0.00234375)"
sampled_2pe6_model_273,"(0.005434782608695652, 0.0046801872074883, 0.005070202808112325)"
sampled_2pe6_model_274,"(0.008540372670807454, 0.00859375, 0.00859375)"
sampled_2pe6_model_275,"(0.008540372670807454, 0.00859375, 0.00859375)"
sampled_2pe6_model_276,"(0.004658385093167702, 0.0046875, 0.0046875)"
sampled_2pe6_model_277,"(0.006211180124223602, 0.0062402496099844, 0.0062402496099844)"
sampled_2pe6_model_278,"(0.0038819875776397515, 0.00390625, 0.00390625)"
sampled_2pe6_model_279,"(0.008540372670807454, 0.00859375, 0.00859375)"
sampled_2pe6_model_28,"(0.0038819875776397515, 0.00390625, 0.00390625)"
sampled_2pe6_model_280,"(0.005434782608695652, 0.00546021840873635, 0.00546021840873635)"
sampled_2pe6_model_281,"(0.006987577639751553, 0.007014809041309431, 0.007014809041309431)"
sampled_2pe6_model_282,"(0.006987577639751553, 0.0070202808112324495, 0.0070202808112324495)"
sampled_2pe6_model_283,"(0.010869565217391304, 0.0109204368174727, 0.0109204368174727)"
sampled_2pe6_model_284,"(0.007763975155279503, 0.0078125, 0.0078125)"
sampled_2pe6_model_285,"(0.006211180124223602, 0.00624512099921936, 0.00624512099921936)"
sampled_2pe6_model_286,"(0.007763975155279503, 0.0078003120124804995, 0.0078003120124804995)"
sampled_2pe6_model_287,"(0.005434782608695652, 0.00546875, 0.00546875)"
sampled_2pe6_model_288,"(0.006987577639751553, 0.00702576112412178, 0.00702576112412178)"
sampled_2pe6_model_289,"(0.006211180124223602, 0.00625, 0.00625)"
sampled_2pe6_model_29,"(0.006211180124223602, 0.00625, 0.00625)"
sampled_2pe6_model_290,"(0.006211180124223602, 0.0062402496099844, 0.0062402496099844)"
sampled_2pe6_model_291,"(0.003105590062111801, 0.0031201248049922, 0.0031201248049922)"
sampled_2pe6_model_292,"(0.005434782608695652, 0.0046801872074883, 0.005070202808112325)"
sampled_2pe6_model_293,"(0.006987577639751553, 0.00703125, 0.00703125)"
sampled_2pe6_model_294,"(0.008540372670807454, 0.00859375, 0.00859375)"
sampled_2pe6_model_295,"(0.006211180124223602, 0.0062402496099844, 0.0062402496099844)"
sampled_2pe6_model_296,"(0.006211180124223602, 0.00625, 0.00625)"
sampled_2pe6_model_297,"(0.007763975155279503, 0.0078003120124804995, 0.0078003120124804995)"
sampled_2pe6_model_298,"(0.005434782608695652, 0.00546875, 0.00546875)"
sampled_2pe6_model_299,"(0.010093167701863354, 0.01014040561622465, 0.01014040561622465)"
sampled_2pe6_model_3,"(0.006987577639751553, 0.00702576112412178, 0.00702576112412178)"
sampled_2pe6_model_30,"(0.006987577639751553, 0.00703125, 0.00703125)"
sampled_2pe6_model_300,"(0.002329192546583851, 0.00234375, 0.00234375)"
sampled_2pe6_model_301,"(0.006987577639751553, 0.0070202808112324495, 0.0070202808112324495)"
sampled_2pe6_model_302,"(0.010093167701863354, 0.01014832162373146, 0.01014832162373146)"
sampled_2pe6_model_303,"(0.010093167701863354, 0.01015625, 0.01015625)"
sampled_2pe6_model_304,"(0.003105590062111801, 0.003125, 0.003125)"
sampled_2pe6_model_305,"(0.006987577639751553, 0.0070202808112324495, 0.0070202808112324495)"
sampled_2pe6_model_306,"(0.005434782608695652, 0.0046801872074883, 0.005070202808112325)"
sampled_2pe6_model_307,"(0.008540372670807454, 0.00859375, 0.00859375)"
sampled_2pe6_model_308,"(0.007763975155279503, 0.0078003120124804995, 0.0078003120124804995)"
sampled_2pe6_model_309,"(0.006211180124223602, 0.00624512099921936, 0.00624512099921936)"
sampled_2pe6_model_31,"(0.0038819875776397515, 0.00390625, 0.00390625)"
sampled_2pe6_model_310,"(0.004658385093167702, 0.00468384074941452, 0.00468384074941452)"
sampled_2pe6_model_311,"(0.006211180124223602, 0.00624512099921936, 0.00624512099921936)"
sampled_2pe6_model_312,"(0.0038819875776397515, 0.00390625, 0.00390625)"
sampled_2pe6_model_313,"(0.007763975155279503, 0.0078003120124804995, 0.0078003120124804995)"
sampled_2pe6_model_314,"(0.005434782608695652, 0.00546875, 0.00546875)"
sampled_2pe6_model_315,"(0.010093167701863354, 0.01014040561622465, 0.01014040561622465)"
sampled_2pe6_model_316,"(0.007763975155279503, 0.0078125, 0.0078125)"
sampled_2pe6_model_317,"(0.008540372670807454, 0.00859375, 0.00859375)"
sampled_2pe6_model_318,"(0.002329192546583851, 0.00234375, 0.00234375)"
sampled_2pe6_model_319,"(0.006987577639751553, 0.00702576112412178, 0.00702576112412178)"
sampled_2pe6_model_32,"(0.003105590062111801, 0.003125, 0.003125)"
sampled_2pe6_model_320,"(0.004658385093167702, 0.0046875, 0.0046875)"
sampled_2pe6_model_321,"(0.006211180124223602, 0.00625, 0.00625)"
sampled_2pe6_model_322,"(0.005434782608695652, 0.00546448087431694, 0.00546448087431694)"
sampled_2pe6_model_323,"(0.003105590062111801, 0.00312256049960968, 0.00312256049960968)"
sampled_2pe6_model_324,"(0.009316770186335404, 0.009375, 0.009375)"
sampled_2pe6_model_325,"(0.005434782608695652, 0.00546448087431694, 0.00546448087431694)"
sampled_2pe6_model_326,"(0.005434782608695652, 0.00546448087431694, 0.00546448087431694)"
sampled_2pe6_model_327,"(0.004658385093167702, 0.0046801872074883, 0.0046801872074883)"
sampled_2pe6_model_328,"(0.003105590062111801, 0.0031201248049922, 0.0031201248049922)"
sampled_2pe6_model_329,"(0.0038819875776397515, 0.0039032006245121, 0.0039032006245121)"
sampled_2pe6_model_33,"(0.002329192546583851, 0.00234375, 0.00234375)"
sampled_2pe6_model_330,"(0.010869565217391304, 0.0109204368174727, 0.0109204368174727)"
sampled_2pe6_model_331,"(0.006211180124223602, 0.00625, 0.00625)"
sampled_2pe6_model_332,"(0.0038819875776397515, 0.00390625, 0.00390625)"
sampled_2pe6_model_333,"(0.0038819875776397515, 0.00390625, 0.00390625)"
sampled_2pe6_model_334,"(0.004658385093167702, 0.0046875, 0.0046875)"
sampled_2pe6_model_335,"(0.006211180124223602, 0.00625, 0.00625)"
sampled_2pe6_model_336,"(0.0038819875776397515, 0.00390625, 0.00390625)"
sampled_2pe6_model_337,"(0.002329192546583851, 0.00234375, 0.00234375)"
sampled_2pe6_model_338,"(0.008540372670807454, 0.008600469116497263, 0.008600469116497263)"
sampled_2pe6_model_339,"(0.004658385093167702, 0.0046801872074883, 0.0046801872074883)"
sampled_2pe6_model_34,"(0.006211180124223602, 0.00625, 0.00625)"
sampled_2pe6_model_340,"(0.003105590062111801, 0.0031201248049922, 0.0031201248049922)"
sampled_2pe6_model_341,"(0.006211180124223602, 0.00625, 0.00625)"
sampled_2pe6_model_342,"(0.004658385093167702, 0.0046875, 0.0046875)"
sampled_2pe6_model_343,"(0.0038819875776397515, 0.0039001560062402497, 0.0039001560062402497)"
sampled_2pe6_model_344,"(0.002329192546583851, 0.00234375, 0.00234375)"
sampled_2pe6_model_345,"(0.006987577639751553, 0.00703125, 0.00703125)"
sampled_2pe6_model_346,"(0.0038819875776397515, 0.0039001560062402497, 0.0039001560062402497)"
sampled_2pe6_model_347,"(0.003105590062111801, 0.003125, 0.003125)"
sampled_2pe6_model_348,"(0.006987577639751553, 0.00703125, 0.00703125)"
sampled_2pe6_model_349,"(0.003105590062111801, 0.003125, 0.003125)"
sampled_2pe6_model_35,"(0.006211180124223602, 0.00625, 0.00625)"
sampled_2pe6_model_350,"(0.007763975155279503, 0.0078003120124804995, 0.0078003120124804995)"
sampled_2pe6_model_351,"(0.007763975155279503, 0.0078003120124804995, 0.0078003120124804995)"
sampled_2pe6_model_352,"(0.010869565217391304, 0.0109204368174727, 0.0109204368174727)"
sampled_2pe6_model_353,"(0.003105590062111801, 0.0031201248049922, 0.0031201248049922)"
sampled_2pe6_model_354,"(0.008540372670807454, 0.00858034321372855, 0.00858034321372855)"
sampled_2pe6_model_355,"(0.0038819875776397515, 0.0039001560062402497, 0.0039001560062402497)"
sampled_2pe6_model_356,"(0.004658385093167702, 0.0046875, 0.0046875)"
sampled_2pe6_model_357,"(0.010869565217391304, 0.0109460516028147, 0.0109460516028147)"
sampled_2pe6_model_358,"(0.006987577639751553, 0.0070202808112324495, 0.0070202808112324495)"
sampled_2pe6_model_359,"(0.005434782608695652, 0.0046801872074883, 0.005070202808112325)"
sampled_2pe6_model_36,"(0.0038819875776397515, 0.003125, 0.0033854166666666663)"
sampled_2pe6_model_360,"(0.006987577639751553, 0.0070202808112324495, 0.0070202808112324495)"
sampled_2pe6_model_361,"(0.0038819875776397515, 0.0039001560062402497, 0.0039001560062402497)"
sampled_2pe6_model_362,"(0.005434782608695652, 0.00546021840873635, 0.00546021840873635)"
sampled_2pe6_model_363,"(0.004658385093167702, 0.0039001560062402497, 0.004290171606864275)"
sampled_2pe6_model_364,"(0.006211180124223602, 0.0062402496099844, 0.0062402496099844)"
sampled_2pe6_model_365,"(0.004658385093167702, 0.00468384074941452, 0.00468384074941452)"
sampled_2pe6_model_366,"(0.007763975155279503, 0.0070202808112324495, 0.0074102964118564745)"
sampled_2pe6_model_367,"(0.002329192546583851, 0.00234192037470726, 0.00234192037470726)"
sampled_2pe6_model_368,"(0.004658385093167702, 0.0046801872074883, 0.0046801872074883)"
sampled_2pe6_model_369,"(0.006211180124223602, 0.00625, 0.00625)"
sampled_2pe6_model_37,"(0.005434782608695652, 0.00546875, 0.00546875)"
sampled_2pe6_model_370,"(0.003105590062111801, 0.0031201248049922, 0.0031201248049922)"
sampled_2pe6_model_371,"(0.004658385093167702, 0.0046875, 0.0046875)"
sampled_2pe6_model_372,"(0.003105590062111801, 0.003125, 0.003125)"
sampled_2pe6_model_373,"(0.006211180124223602, 0.0062402496099844, 0.0062402496099844)"
sampled_2pe6_model_374,"(0.007763975155279503, 0.0078003120124804995, 0.0078003120124804995)"
sampled_2pe6_model_375,"(0.007763975155279503, 0.0078003120124804995, 0.0078003120124804995)"
sampled_2pe6_model_376,"(0.006987577639751553, 0.0070202808112324495, 0.0070202808112324495)"
sampled_2pe6_model_377,"(0.004658385093167702, 0.0039001560062402497, 0.004290171606864275)"
sampled_2pe6_model_378,"(0.0038819875776397515, 0.0039001560062402497, 0.0039001560062402497)"
sampled_2pe6_model_379,"(0.008540372670807454, 0.0078003120124804995, 0.008190327613104524)"
sampled_2pe6_model_38,"(0.004658385093167702, 0.0046875, 0.0046875)"
sampled_2pe6_model_380,"(0.007763975155279503, 0.0078125, 0.0078125)"
sampled_2pe6_model_381,"(0.005434782608695652, 0.0046801872074883, 0.005070202808112325)"
sampled_2pe6_model_382,"(0.0038819875776397515, 0.0039001560062402497, 0.0039001560062402497)"
sampled_2pe6_model_383,"(0.009316770186335404, 0.009375, 0.009375)"
sampled_2pe6_model_384,"(0.003105590062111801, 0.003117692907248636, 0.003117692907248636)"
sampled_2pe6_model_385,"(0.006211180124223602, 0.00625, 0.00625)"
sampled_2pe6_model_386,"(0.006987577639751553, 0.0070202808112324495, 0.0070202808112324495)"
sampled_2pe6_model_387,"(0.005434782608695652, 0.00546021840873635, 0.00546021840873635)"
